"","X100105.518417","X7912.518472","X7848.518594","X7855.518447","X100161.518473","X100195.518533","X7870.518457","X100003.518448","X7847.518410","X7861.518583","X100077.518436","X7844.518483","X7879.518469","X7862.518458","X100107.518577","X100173.518499","X100178.518498","X100074.518549","X7906.518589","X100207.518411","X7910.518536","X100171.518431","X100154.518504","X100102.518495","X100015.518484","X100165.518637","X100092.518547","X100191.518602","X100222.518527","X100226.518568","X7908.518449","X100083.518623","X100158.518625","X100212.518635","X100046.518563","X7860.518628","X100190.518464","X7904.518600","X100101.518475","X100217.518532","X100225.518544","X100144.518438","X7899.518560","X100088.518508","X100200.518491","X100203.518476","X100151.518550","X100084.518559","X100001.518462","X7911.518610","X100091.518616","X100058.518558","X100072.518459","X100168.518433","X100156.518612","X100065.518569","X100085.518596","X100150.518562","X100197.518442","X100087.518466","X7909.518566","X100060.518463","X100163.518435","X7858.518581","X7662.518467","X100234.518587","X100205.518470","X100164.518477","X100209.518521","X100052.518548","X100198.518598","X100176.518428","X100184.518455","X100079.518554","X100075.518638","X100192.518621","X100174.518479","X100100.518579","X100187.518520","X100115.518501"
"205241",0.09,2,0.03,1,0.02,0.01,0,1,0.1,0.01,2,1,0.08,0.03,1,0.01,0,0.65,0.05,0.02,0.01,0,1,0.01,0.01,0.01,0,0,3,0,0.02,0.01,0,0.01,0.02,0.01,0.01,1,0.01,1,0,2,0,0.56,0,0,0,0,0,0,0,0,0,3,0.01,1,0.2,0,0.01,0.48,0,4,0.01,1,0,0.02,0,0,0,0,0,0.01,0.01,0,0.5,0,0.03,0,0,0
"592015",1.37,0,0,1,0,0,0,0,72,0.25,0,0.02,1,1,0.01,1,0.05,0.18,3,0.01,0.04,0.01,15,6,2,0.01,0.87,0.03,0.01,0.04,0.01,8,1.03,0.01,0,0.01,0,0,0.14,0,0,0,8,3,0.23,0,0,0,0,0.02,0,0,0.02,0.1,0,0.18,0.01,0.06,0.03,33,0,0,0,2,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0
"177359",3.25,0.04,0.01,1,0.09,0.03,0.12,1,0.29,0,3,2,0,0.08,2,0,0.01,2,1,0.02,0.05,0,0.02,1,0.12,0.01,3,0,0.04,0.03,3,0.12,0.02,0,0.1,0,0.01,0.05,0,1,4,0.96,0.01,2,0.02,0,0.01,0.02,0.01,2.93,0,0,0.43,0.01,0.01,0.6,0,0.92,0,3,0,0.66,21,0,0,4,0,0.04,5,1,0.07,0,0,0,0.76,1,0,2.11,0,0.58
"151870",2.99,0,0.01,0.02,0,0.01,38,0,0.11,0.03,0,0.01,0,0,0,0.01,0.02,0.09,0.22,0,3,0,0.03,23,0.05,1.08,0.46,0,0,0.02,0.01,2,1,0.04,0.02,11.08,0.01,0,1,1,0.38,0.01,2,1,0.19,0.02,4.39,0,18,11,0,0.59,0.08,0,0.01,0.01,0,0,0.01,0.01,0,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261022",0.65,0.01,0,0,0.05,0,0.01,2,1,0.01,4,0.02,0,0.01,0.08,0.03,0,10,0,0,0,0.01,0,1,2,0,0,0.01,0.16,2,0.01,0,0,0,0,0.02,0,0.06,0.03,0.07,0,4,0.03,6.97,0,0,2,0,0.08,0.01,0,0.06,0.01,2,0,1,0,0,0.02,0.39,0,2,0.03,0,0,0.01,0.02,1,0,0,0.03,0.01,0,0,0.77,0.01,0,0,0,0
"187743",0.5,1.12,1,0.01,1.89,0.12,1,2,1,0.13,0,0.05,0,1,1,0.09,2,3.15,0.16,0.02,1,1,0,3,1.32,0.45,1,0.03,0.38,1,4,0,0.02,1,1,0.78,2,0.69,0.17,0.66,2.33,2,1,0,0.08,0.25,5,0.08,3.73,0.74,1.75,0.79,1,1.2,0.33,0.29,0,2.82,8.4,0,0.09,0.01,1,0.09,0.37,0.01,0.02,1,0,1,10.02,6,1,0.02,0.27,1.59,0.02,0,0,0
"179903",0.42,0.02,0.51,4,6,0.06,0,0.16,64,3.56,9,27,62,3.74,5,0.36,9,2.38,17,1,9,0,50,0,0.02,0,0.05,29,22,0,89,22,37.64,0.01,0,0,0.01,0.05,0.06,0.04,0.02,0,1.32,0.39,0.02,0.02,0.01,0.06,0,0.16,5.86,0,0,0,6,0,9,0.01,0,0.05,4.17,0.24,0,3,5,0,0.03,0,0,0.03,0,0,0,0,0,0,0.06,0,0,0
"196082",1,5.46,4,3,1,5,3.63,1,4,9,0.72,0.93,3.48,8,3,0.12,2.82,1,15.55,1,13,2,0.01,0.98,0.01,13.03,3,0.48,0.46,0.51,6,1,1.47,0,2,3,2.62,0.11,2,2,0.17,8.45,1,0.09,0.03,0.47,1,0.13,0.47,0.02,0,0.16,0.99,0,0.04,0.98,0.01,1,1,0.06,0,0,2.45,0.27,1,1,1,0.03,0,0.31,0,0,0.01,0,0,0.04,0.01,0,0,0
"177214",4,6,3,6,1.83,6,87,18,12,14,0.24,0.3,0.71,2.89,0.06,4,2,1.05,7,6,12,0.63,1,228,3.64,17,34.93,1,4,0.21,3,339.13,5,5.96,0.19,4.99,9,0,1,0.39,5,0.18,2,0.02,0.33,5,9.12,2.7,13.32,4,10.77,9.07,14,0.02,54.88,0.74,1,1.34,0.79,6,0.31,1,0,12.62,3.98,2,1,0,2,7.39,1,83,0,0.15,0.19,0,0.01,0.02,0,0.24
"210965",0,1,0.62,2,0.1,0.06,1,1,1,1.47,0,0.02,0.01,0.08,0.03,0.15,0.02,0,0.08,0.01,3,2,0,0.04,0.01,0.11,0.01,1,0,1,3,0.04,0,0.01,1,1,2,0,0.01,0.01,0.05,0.01,0.01,0,0,3,2.13,1,2,0,0.3,3,0,0,3.14,0.01,1,0.04,0,0.02,0,0.02,0,0,0,0,1,3.8,5,1,4.79,0,0,0.01,0.01,2.74,0,1,0.01,3.63
"307080",1,0,0,1,0,0,0.01,0.02,0.02,0,0.1,0.02,0,0,0.03,2,0,10,0,0,0,0,0,1,0.18,0.01,0.01,0,0.01,0.01,0.01,0.03,0,0,0.1,0.01,0,0.01,0,1,7,1,0,0.04,0,0,0.01,0,0,2,0,0.1,0.05,0,0,0.02,0,0,0,0.14,0,0.85,4,0,0,0.09,0,24,39.07,0.02,17.29,0,0,0.94,23,1,0,6,15.79,37
"356051",0,0,0.01,0,1,0,0,0,0,0,0.01,0,0,0,2,0,0.05,0,1,4,0,0,2,0,0,0,0.01,12.01,6,0,0,0.01,13,0.06,0,13,0,0.01,0,0,0,0,0.02,9,2,1,0,0.05,0.01,0,0,0.03,0,0,0,0.01,0.04,0.1,0,0,0,0.03,0,0.03,0,0,3,6,0,14,36.86,0,0.09,0,0,6.33,0,0,0,0
"194870",25,47,54,54,207.96,98,1,18,163,95,121.5,20,19,143,74,53,12,0.9,47,132.14,128,27,15,6.26,0.31,2.26,9,2.04,29,0.29,85,57,75,15,0.37,2.56,122.49,48.99,242.35,1,47,3.93,24,4.6,1,27,13.51,1.71,1,102,2.87,0.77,123,85.08,10,65.63,24,179.88,34.34,295,2.12,53,27.2,17,16.5,11,0.01,7,0,17,70.14,23.47,0.06,2,1,1,10,1.27,0.02,0
"237133",4,0.34,0.02,2,4,2,0.32,5,1,8,0.08,0.01,0.02,0.21,1.24,0.58,0.07,6,1,0.47,0.01,0.18,0.05,74,46,1,0.23,5,0,8,0.29,1.06,0.06,0,0,1,0.15,0.02,1,0.03,0.01,0.06,1.79,3,1,0,0.98,0.06,1,3,0.03,2,0.12,0.02,0,21,0.02,0,0,0.99,0.02,2.03,0,0.01,0,0.01,0.13,0,0,0,0,0,0.05,0,0,0,0,0,0,0
"364261",0.09,9,0.23,2,0.01,2,0.03,2,5,5,0.01,0.19,0.03,1.14,0.01,1,0,0.1,0,0.02,0.62,0.01,0,1,1,0.22,0.01,0,0,0,1.16,0.01,0.01,1,7,0,2,6,0.99,2,0,0.04,0.03,0.01,0,0,0.05,0,0,0.01,0.16,0,0,0.26,1,2,0.04,0,9,0.03,0.02,0,0.02,0,0.01,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183867",0.99,0.35,0.1,0.03,0.24,1,1,1,0.48,0.21,0.02,2,0,3,0.21,0.03,1,0.19,1,0.03,3,1.94,0.01,0.07,0.01,3,1,0.4,0,1,6,0.33,0.22,0,3,7.45,4.68,0.35,4,1,10.39,0.34,3,0,0.01,3,2,2,2,0.07,0.04,1,2,0,0.05,0.08,0.01,0.13,1.65,0.16,0.05,0,6,0.04,0.26,0.05,9.14,0,0,0.09,0,0.49,0,0.01,0.01,1,0,0,0,0
"230534",1,0.01,0.04,0,1,0.02,0.07,0.05,1,0.01,0.01,1,0,0.02,2,1,0.01,64.85,1,0.09,0.13,0.02,0.02,95,1,0.04,4,0.22,0.02,1,0.01,0.1,0.41,0,0,3,0.01,0.07,0.29,0,0,0,1,0.03,0,0,0.35,0.08,5,0.55,0,0,0.11,3,0,0.04,0.01,0.04,1,0,0,0,0,0.01,0,0.2,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0
"262492",32,21,20.96,10,2,0.02,0,4,1.17,0.63,9.02,0.24,0.51,2,13,1.1,92.69,21.51,3,20,131,0.09,1.49,27,0.12,0.04,2,1,1.91,0.08,6,52,14.91,1,17.04,6,1,7,0.48,0.04,4,19,0.05,4,2,15,0.29,9,4.06,9,31.81,7,3,16,3,52.68,5,3,3,6,0.26,7,0.27,24,0.19,1.19,57.08,10,97,26.68,9,33,57.75,8,29,1.64,33,9.02,0.04,9.62
"194672",0,2,2,0.03,0.25,0.01,0,0.02,0.01,0.17,0.14,1,0,7,0.04,1,1,0.06,0.04,0.01,1,0.23,0,0,0,0,1,1,0.01,0,0.05,0.12,0,0,0,0,0.15,0.01,0.02,0,0.01,0,0,0.01,0,0,0,0.06,0.01,0.43,0.38,3,0,0,0.01,0,0.21,0.01,0,0.02,0.21,2,0,0.05,0.01,0.01,2,0,0,0.01,0,0,0,0,0,0,0,0,0,0
"192071",17,23,16,5,22.76,70,19.49,2,15,49,235.47,32,7,49,239.47,61,241.63,30,58,44,286.63,10,23,257.35,4,22,148,11,35,122.97,80,21,46.38,0.54,17.29,24,60,103.48,425.63,0.53,0.05,13.97,16,22,226,78.28,52,67,143,278,40,346.69,1.03,0,40,1.2,69.5,29,2.96,0,2,1.67,0.03,14,1.13,21.49,86,74.89,0,20,1.37,0,105.46,0,0,93.16,5,0,0.01,0
"470114",10,8.94,5.18,3,6.67,1,29,35,23,126.77,2.61,13.74,42.02,7,5,5.31,6.94,0,488.62,0.38,1,18,4,10.9,15,27,4,10,0.01,26,2,6,1,0.43,56,8.82,1,36,0.98,16,31,4.03,7,1,2.61,126,368.57,28.6,1,3,3.72,9.44,0.21,0,1,0.12,0.09,2,0.15,0,0.23,1.39,0.12,0.14,1.2,0.04,0.1,3.6,0,1,0.07,0,0.01,0,0.01,3.38,0.01,0,0,0
"193868",7,0.32,0.12,0.01,0.17,0.02,0,5,0.01,0,0,0,0,0.37,0.02,0.18,8,0.03,2,0,3,0,0.08,2,0.01,0.01,4,0.01,0,0,0.08,1,8,0.05,0,0,0.35,0.08,3,0,0.24,0,0.29,0,0.05,0,0,0.06,0.01,3,1,0.05,5,1.68,0,1,0.01,0.07,0.61,0.49,0.09,0.01,0,0.02,0.03,0,0,0,0,0.03,0,2.83,6,0.02,0,0,0,0,0,0
"108747",27,334,15,15,655.32,227,1,36,44.88,6,9.6,24.27,13,47,6,16,12,1,58,416.42,514.3,81,2.09,132,212.91,14,53,3,1.96,2,36,299.08,2,26,398,14,386,6,457,281.48,0.6,2,5,45,7,2,2,3,21,58,334,183,30,114,111.15,5,23.92,1,133,105.1,2,263.23,12.75,55,51.98,164.16,68,19,88,876.59,5,407,5,1,579,13,53,35.39,46,3
"179428",3,4,3,0.22,3,2,0.14,2,1,6,3,3.12,0,2,1,6,3,1,0.31,2.63,1,6,0.13,3.55,0.34,0.02,3,0.15,1,0.05,5,0.11,0.06,0,0.76,0.03,11.38,0.03,0.93,3.66,0.01,2,1.78,1,0.03,0.18,2,0.11,0.06,0.24,2,8,5,0,1,0.06,3.34,1,0.48,0.01,0.1,3.49,0.12,0.15,0.02,3,1.31,0.03,0,0,0,1.06,0,0.02,0.27,0.04,0.01,0,0,0
"83271",7,0,0,1,0.01,2,1.46,0.09,0.04,0,43.13,1,0,0.02,0.1,0,0.01,5,0.01,0,0.01,0.01,0,1.66,0,0.2,1,0.03,0,0.01,2,0.02,0.05,0,10,1,0.02,0.49,0.69,1,16,5,0.02,0.24,0,5,5,0.31,1.63,1,1,2.79,1,0.03,0.04,1,0,6,3,8.06,0,17,1.31,0,0,0.01,0.23,7.6,0,1,0.12,0.27,0.03,2.48,77,6.06,0.02,0,0,0
"204932",12.35,25,1.71,10,5,1.68,0,42.93,49.27,11,14,9,5,8,30,17,11,4,5,29.07,35.91,3.95,3,0.03,14.86,0.6,11,1,0.57,8,1.46,21,1,33.9,0.01,0.01,4,0.82,10.77,0.14,0,0.01,7,2.49,0.05,0,0.05,3,0,34.83,27,0.02,0.01,0,7.76,0,3,0.29,0.03,0.03,5,0.16,0,3,3,0.23,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0
"362539",3.08,0,0,0.03,0,0,1.22,0,1,0.01,6,0.75,0,0,0.05,1,0,18,0,0.02,0,0,0.23,9,3,0.18,0.02,0.12,4,0.38,0,0.11,0,0,2,0.01,0.01,0.01,0.02,2,0.16,48.44,0.03,2,0.03,1,1,0.01,2,1,0,1.56,1,5,0,4,0,2.78,0.11,16,0,1,4.99,0,0,0.2,2,22,25,2,4,4.77,0.03,21.37,15,65,0,5.79,0,2.66
"349216",0.27,1.97,0.2,2.06,5.94,0.03,10.52,0.02,65,37,43,10.66,15.63,0.53,9.99,49,6,8.78,20,4,3,0.43,27,0.14,23,2.83,1,534,0.77,1,0.8,1,131,0.8,0.66,3,0.74,0.02,124.74,0.58,0.04,1,253.82,188,16,2,89,471,102,3.42,35.79,28.43,0.05,0.01,0,0.01,5,147,1,0.48,8.22,3,0.05,15,15,0.1,25,95.84,518.22,130,251,0,161.7,0,1.19,402.67,8.67,0,0,0
"182190",184,0.45,0.73,86.42,7,239.02,90,21.96,110,20,96,62,0.03,4.6,31,10,10,209.6,112.94,13,0.17,0.01,10,37.73,1.41,5,6.45,7,2,0.09,2,56,4,0.04,4,119.51,1,1.04,30,12,5,130,265.49,0.7,1,3,135,7.77,179.63,3.14,75.66,16.92,6.57,0.04,0.26,2.86,6.47,7,0.07,49,6.25,10.04,1,0.49,0.79,13,195.63,17.95,0,1,0.13,0,1.51,0.23,385,1,0.02,0,0,0
"301943",1,0,0.02,1,2,0.01,0,0.15,1,0.3,0.8,2,1,1,20,0.01,0.16,11,0.03,0.08,0,0.01,0,3,0.07,0,0,8,0.07,0.03,0.02,0.02,0,2,0,0,0,1,0,0,0,0.05,0.03,0.03,0,0,0.03,0,0.02,0.07,1,0,0.01,0.01,0.01,0,0.01,0,0.01,0,2.54,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339852",0.09,0.02,0.01,0.14,5,0.08,1.75,0.18,1.11,3,0.01,0.13,0.02,0,0.19,0,0.01,5.99,0.06,0.37,0.02,0.03,0,7,0.34,2,0.01,2,0,6,1,0.01,0.01,0.06,2,5,0.12,2,0.23,3,0.53,9,1,0.02,0.01,0.01,27.48,0.03,1,0.05,0.01,0.07,1,2.12,0,2,0.01,0.11,1.35,5,0.33,0,2,0.01,0.09,0.03,0,20.88,410.63,0.01,2,3.39,0,12,27,18,0,20,0.06,7.71
"348259",0.03,0.01,0,0.01,0,1,66,0.01,0.01,1,0,0,0,0,0,0,0,0.31,0,0.01,0,0,0,4.55,0,0.12,0.07,0,0,0,0.05,1,0,0.01,3,9.21,0.01,0.01,6.92,62.39,41,21,0.01,0.01,0,0.12,58,0,27,0.04,0,1,0.01,9,0.01,1,0,0,0.04,0.04,0,0.48,12,0,0,1.76,2,1,0,0,0.88,4,0.01,1,8.9,0.01,0,0.01,0,0
"263138",0.01,0.01,3,1,1,0.01,0,0.55,0.06,0,0.33,0.02,0.01,0,2,1,0.02,36,0.07,0.02,4,0.01,1,0.11,0.03,0,0.01,0.07,0.04,0.03,0.03,0.45,0.04,0,2,0,0.05,0,0.08,0,0.09,0.47,0,4.43,0,0,0,0,0,0,0,0,0.03,0.54,0,4,0.01,0.01,1,2,0,3,0,0.02,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301062",0.01,0.01,0,0.01,0,0.02,1,0.02,0.01,0,0,0.01,0,0,0,0,0,0.18,0,0,0.01,0,0,1,0.01,2,0,0,0,0.01,1,0,0,0,2,2,2,0,0.01,2,0.01,2,0,0,0,0.01,3.2,0,1,0.01,0.04,2,0,1,0.07,0,0,0,0,0.02,0,0.01,1.38,0,0,0.01,0.05,0.9,8,0,0.16,0.06,0,6,89,0.05,0,1,0.01,19.72
"352304",0.45,0.08,0.73,0.01,2.3,0.89,0.05,5,0.01,0,28.14,6,0.01,0.22,7.02,1,2,61,0.28,0.01,0.01,4,0.01,0.35,0.37,0.09,0.03,0.13,0,4,0.05,0.49,16,2.32,4,0.67,0.07,7,13,1,0,1,0.02,0.08,0.01,3,0.18,0.12,0,0.01,4,0.17,6,0.04,0,3.58,1,10,29,1,1.66,0,0.02,0.05,0.75,0.01,0,0.13,0,0.12,0,1.24,0.05,0.02,0.17,0.14,0.02,0,0,0
"470150",0.04,0,0,0.01,0,5,0.05,0,0.01,0,0.05,2,0,0.01,0.01,1,0.01,0.15,0.01,0,0,0,0.02,0,9,0,0.12,0.01,0,0.01,0,8,0.01,0.1,0,0,0,0.51,1,0.01,0,0,0,0,6,0,0,0,0,0.02,0,0,0.11,32,0,0,0,0,0.01,0.07,1,0,0.04,0,0,20,0,0.01,0,0.1,0,0.09,166,0,0,0,0,0,0,0
"248140",8.81,0.04,0.27,1.71,68.03,0.04,0.16,0.23,12.1,0.47,6,3,1,0.03,56,4.53,2,5,11,53,2,6,20,0.16,60,35,0.67,208,0.54,111,0.08,172,67,4.36,0.13,16,0.09,0.13,0.58,1,0.02,18,9,31.36,6,1,10.06,20,0.19,0.1,2.61,2,0,0,0,0.01,22,0.03,0.02,2.55,7.35,180,0.01,2.76,35.55,0,111,0,0,36.69,0,0,0.19,0,2.89,0,0,0,0,0
"183618",1,0.04,2,0,0.09,0,0,3,0,0,0.38,0,0.01,0,0.02,0,0,0,0.04,0,0.01,0,2,0.02,0,0,0,0,1,0,0,0.01,0.03,5,0,0,0.01,2,0.01,0,0,0.04,0,4,2,0,0,0,0,0,0,0,1,0.1,0,0.11,1,0.08,3,0.32,0.02,2,0,0.13,0,0,0,2,10.46,0.01,3,0.27,0.98,0.02,0,0.01,0,0,0,0
"191476",1,1,0.3,4,0.61,5,4,3,0.03,0.42,0.08,0,1,4,0.48,0.08,1,2,0.03,0.01,0.2,3,0,2,4.88,1,0.15,1,0,1,0.17,0.02,0.01,0,4,0,2,1,0.07,0.83,0,2.88,0.03,0,0.08,8,14,1,16.71,0.34,29.17,5,5,1,9,0.42,0.14,0.15,2.34,0.01,3.92,0.03,1.06,0.01,1.06,4,23.82,0.19,0,1,0.07,27.4,4,0.02,0,0.16,0,0,0,0
"214980",0,2,16,0.08,14,0.01,0,10,0.01,0.11,0,0.02,1,13,1.68,4,7.35,0.05,37,0.02,37.07,0.5,4,0,3,0.05,7,3,0.09,0.14,0.03,0.41,23,35,0.01,0,9,0.01,0.01,0,0,0,0.2,0.21,0,0.01,0.01,0.16,0,0.16,7.6,0,0,1,7,0.02,2.46,0.02,0.01,0,0.08,0,0,0.48,0,0.92,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0
"326977",0.12,74,23,0.25,13,1,12,42,0.07,0.14,0.04,1,0,0.1,0.38,26,0.13,1.22,0.29,0.01,35,0.08,0.91,0.01,0,0.04,0.33,0.09,13,0.01,0.54,21,0.03,0.01,0.04,5,27,0.12,0.85,0.02,14,0,0,0.02,0,0.03,0.01,0,0.67,0.06,79,0.06,0,0,19.39,0.07,8,0.01,0,0.04,0,0,0,8,0,0.03,0,0,0,0,0,0,0,0,0.01,0,0.1,0,0,0
"547913",10,51.57,21.87,5.09,1,31,2,22,119,21.76,0.01,0.54,8,1,0.09,2,0.45,0.39,15.84,1,2,3,0.05,1,2.85,163,16,2.1,0.07,9,19,5,0.91,0,9,2.98,66,0.03,27,1,4.46,0.14,1,0.02,0.03,1,43.92,8,0.27,0.28,1,0.15,10.36,0.11,6.17,19.17,0,0.45,2,1,0,0,1,14,4,1,0.22,0,0,0.58,0,0,0,0,0,0,0.13,0,0,0
"192187",0,1,0,0.01,0.02,0.01,1,0,0,0.03,0.07,1,0,0.01,0.04,0.02,0.04,0.02,1,0.01,0.07,0,0.02,0.03,0,0.01,1,1,0,0.02,0.02,0.03,0.05,0.01,0.01,0.09,0.01,0.08,0.01,0.02,0.03,0,0.01,0,1,1,0.52,0.41,1,0.04,0.03,0.03,0.02,0,0.04,0,1,1,0,0.02,0,0,1,0.01,0,0.01,0.01,0.03,0,0.04,0,0,0.68,0,0,0.04,0.01,0,0,0
"318396",0.08,0.13,0.01,0.02,0.01,1,0.21,3,0.02,0.07,0,0,1,1,0.01,0,0.02,0.01,0.13,0.04,0.38,0.07,0,0,0,5,0.06,1,0,0.04,0.07,0,0,0.01,0.12,0.02,1,0.06,0.16,0.21,0.06,0.01,2,0,0.02,1,9,1,0.05,0,1,0.27,0,0.01,3,1,0,0,0.35,0.03,0.01,0,9,0.01,0.01,0.09,6,0,0,0.36,0,0,0,0,0,0,0,0,0,0
"168181",0.81,0,1,0.13,7,1,1,0.11,1,1.41,5,8,0.04,0.01,13,0.26,0.12,2,7,43,0.12,9,3,0.07,26,0.03,0.55,14,5,12,0.01,0.11,8.64,0,0,0.78,0,0.24,0.09,0.55,4,0.03,5,37,15.67,5,1.48,1.27,0.1,0.13,0.01,0.07,0,0.01,0,0,0.41,0,10,0,0.02,7.26,0,5,0.16,0,1.16,0,0,6.2,0,0,0,0,0,0,0.08,0,0,0
