"","X100105.518417","X7912.518472","X7848.518594","X7855.518447","X100161.518473","X100195.518533","X7870.518457","X100003.518448","X7847.518410","X7861.518583","X100077.518436","X7844.518483","X7879.518469","X7862.518458","X100107.518577","X100173.518499","X100178.518498","X100074.518549","X7906.518589","X100207.518411","X7910.518536","X100171.518431","X100154.518504","X100102.518495","X100015.518484","X100165.518637","X100092.518547","X100191.518602","X100222.518527","X100226.518568","X7908.518449","X100083.518623","X100158.518625","X100212.518635","X100046.518563","X7860.518628","X100190.518464","X7904.518600","X100101.518475","X100217.518532","X100225.518544","X100144.518438","X7899.518560","X100088.518508","X100200.518491","X100203.518476","X100151.518550","X100084.518559","X100001.518462","X7911.518610","X100091.518616","X100058.518558","X100072.518459","X100168.518433","X100156.518612","X100065.518569","X100085.518596","X100150.518562","X100197.518442","X100087.518466","X7909.518566","X100060.518463","X100163.518435","X7858.518581","X7662.518467","X100234.518587","X100205.518470","X100164.518477","X100209.518521","X100052.518548","X100198.518598","X100176.518428","X100184.518455","X100079.518554","X100075.518638","X100192.518621","X100174.518479","X100100.518579","X100187.518520","X100115.518501"
"358798",0,5,3.57,2.91,1,2,0.05,1,6,6,0,0,0.01,2,0.34,0.26,0.11,0.01,3,1,2,5.07,0.07,0,0,1,0,0.01,0.11,0.68,0.12,0.02,0.16,0.06,0.39,0,0,0,0.01,0.01,0.11,3,0.06,0,0,0,6,2,0,2,0.01,0.16,0,0.1,0,0,0,0.16,0.01,0.01,0,0,0,0.08,6,0,0,0,0,0.04,2.25,0.62,0,0,0,0,0,0,0.01,0
"198941",6,9,0.2,3,25.4,4,5,5,156.68,13,178,75,1,23,9,21,23,12,58,1,7,82.7,16,9,94.32,37,32,2,29.25,8,28,26,6.77,72,44,2,91.68,3.21,54,0,9.84,105,5,12,24,21,111,9,10,13,14,172,5,403.45,166.45,1,27,61,148.1,395.78,153.51,0.02,1,10,1,28,15,0.01,0.21,6.46,20,163.55,9,0,0,0,4.83,0,1.39,0
"180285",303.72,236,187,150,520,477.38,8.39,698,219,26,398,335,86,514,496,207,519,299,408,145,288,239.45,226.45,4.79,273.11,323,450,376,312,132,510,362,568,706.89,1.9,209,71,260,792.57,8,9,41,209,338,594,345.03,110.28,440,50,807.87,971,160.33,574,586,43,210,610,769,700,980,444.48,1471.15,17,633,58.91,339,2,0.42,0,56,32.83,152.47,395.52,0,0,1,777,0.01,1,0.26
"301200",0,0.01,2,0.07,0.07,0.27,1,0.16,1,2,0,0.02,0,1,0.04,0.02,0,0,0.06,0,2,0.01,0.01,0.01,0,0.23,0,0.01,0.03,0.21,2,0,1,0.03,1.48,0.01,0.01,0.03,0.03,2,1,1,0.08,0.01,0.01,0.01,0,0.02,0,0.02,0,0.01,0,0.05,0,0.01,0.01,0.08,1,0.04,0.01,0,0,0,2,2,0,0,0,0,4.16,0.24,0,0,0,0,0,0,0,0
"158660",2.82,2,6,0.08,58.03,11.52,1,0.18,20,0.06,0.32,5,0.58,0.28,0.28,31.18,0.28,0.15,83,6,1,8,11,0.02,1.14,35,0.06,1,5,2.78,0.37,20.24,48,37,21.84,6,1,51,0.32,0.01,0.08,0.36,34,4,33,11,5,0.04,0.27,0.04,0.14,0.01,0.19,1,0.01,37,13.52,8,281.96,8.86,0.01,108,0.51,63.24,11.42,0.02,204,0.44,0,1,9.35,0.01,3,0,0,36,2.71,0.08,0.01,2.37
"469888",1,0.05,25.81,0.11,0,0,0.03,0.21,0.01,2,0.04,0,0,0.13,0.02,2,0.01,0.04,0.02,0.01,0.01,4,0,0,0.03,25,5,1,1,0.01,0.03,0.01,0.01,0.02,38,0.44,0.16,0,8,0,0.95,0,0.01,6,0,0.04,0.03,1,0,0,0.24,67,10,0,19,6,0.03,0,3,0.09,0,1.39,0,0.02,1,0.18,3.75,0.03,0,3,2.25,0,0.02,0,0,1,2.83,0.01,0,0.26
"176495",2.83,0.16,6.23,1,1,2,12,0.15,3,1,8,0.29,1,2.76,3.59,2,38.49,0.04,4,1,1,0.01,17.12,24,7,3.85,12,3,2,2,0.43,43.26,2,1,0.01,2,0,2,6.87,0.02,0,0,1.06,1,0.02,1.22,3,2,1,0.3,1,0,3.23,0.02,1,3,2,1,2,8,0.03,0.11,65.06,0.03,1.36,0.02,0,3.19,0,0.44,2.25,0,0.49,0,0,0,0,0,0,0
"364261",0,0.02,10.43,0,0.01,2,0.01,2,5,0.04,0.26,0,0,0.12,0.01,0.01,0,0,0,0,0.08,6,0.02,0,1,0.1,0,0,0.01,0.26,0.02,0.01,0.02,1,7,0.02,2,6,0.01,2,0.05,0.14,1,0,0,0,0,0,0,0.06,0,0,0,0,1,2,0,0.02,9,0.01,0,0.12,0.21,1,0.07,0.01,2,0.85,1,5.13,2.25,0,0.3,0.02,0,0,0,0,0,0
"192252",2.21,13.38,5,214.44,3,1,0.03,2,7,10,0.02,1,1,10,7,1.51,0.06,5,2.73,0.4,9,0.02,0.24,0,0,0.29,0.01,1,1,143.82,5,0.08,4,2.11,0.75,2.92,0.03,3,0.18,3,37.37,6,5,0.01,1.23,0.25,1,0.67,0.01,2,0,0.58,0,0.14,0,7,1.03,2,0.22,0.01,1,0.04,0,0.07,16,0.04,0,0.02,0,0,2.25,1.11,0.02,0,0,0,0,0,0.29,0
"188236",0,0.14,2.71,0.06,1,1,0,0.01,1,0.07,0.04,0.01,0.01,3,3,0.12,2,0.02,2,0,1,1,0.01,0,0,1,0,0.03,0.02,0.11,0.04,0.02,0.25,0.03,0.03,0.15,0,0.01,0.02,0,0,0,1,0.02,1,0,0,0.04,0,0.01,0.04,0,0,0,0,0.01,0.03,1,1,0.01,0,3.01,0,0,0,0,0.02,0,0,0,2.64,0,0.06,0,0,0,1,0,0,0
"181882",0.01,15,55.28,2,44,0,0,0.03,0.17,0.02,0.05,0.38,5,0.4,0.25,27,25,17,0.16,56,0.32,35,20,0,0,1,34,4.27,7,0.06,0.01,0.04,48,0.04,7.31,0.42,0,1,0.21,1,23.09,0,29,61.61,0.09,0.06,0.05,33,0,0.85,1,0.01,139,0,0.02,0,0.13,0.01,0.12,0.01,0.02,0,0,6,1,0,0.06,0,0,0.18,2.25,0,0.34,0,0,0,0,0,2,0
"109546",40,0.1,0.75,46.24,0,0.18,98,0.18,8,43,0,0,0.01,29,0.03,2,0,95,0.09,0.06,1,0.09,0.01,0.07,0.04,4.75,0.03,0.02,5,0.34,0.47,0,0.01,0.15,1,14,0.04,0.01,0.04,38.5,102,0,76,0,0,0.09,0.63,36,0.02,9,0,34,0.07,0,25,0,0.02,0.15,0.01,0,0,95,0,0.01,2,0,0.02,0,0,5,14.92,0,0,0,0,0.01,74,0,0,0
"204072",0.09,6,2,0.1,0.61,0.02,0,0.02,2,12,1,0.16,4,0.39,0.02,0.06,0,0.02,0.08,0.06,3,0.01,4,0.01,0,0.01,0,0.01,0.02,0.21,0.02,0.17,1,0.32,0,0.05,0,3,0.01,0.72,0,0,0.05,0,0.08,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0.04,0.02,0,4,0,0,2,0.02,0,0,0,0,0,2.25,0,0.09,0,0,0,0,0,0,0
"180927",0,0,0,0,0.06,0,0,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0.07,0.61,0,0,0,0.05,2,0,0,0,0,1,2,0,0.01,5.36,0,0.13,0,0,0,0,0,0,1,0.05,2,0.01,0,0.01,0,0,0,0,0,0.63,0,0,0,0,0,0.1,1.03,0,5.12,2,1,0,1,0,0,0,0,0
"215433",0,1,0,0.11,0.01,7,0.02,0.25,0.11,5,0.04,2,0.08,2,0.03,2,0,0,0.3,1,2,0.01,0.25,0,0.01,0.99,3,0,1,1,5,0,0.01,0.03,0,0.57,2.11,0,0.03,0,0,0,0.02,1,0.07,2,0.03,0.44,1,0.05,0.02,0,0.17,1,0.05,0,1,0.23,0,0.03,0.03,0,2,0.4,0,0.01,2,0,0,0.02,2.25,0,0,0,0,0,0,0,0,0
"278234",19,0.71,0.7,87,0.03,0.02,116.81,6,0,135,0,0.01,2.9,0,0.78,0.01,0,62.66,0,0.05,0.01,0,0.02,0.01,0.59,0,0,12,0.04,339,0.03,0.01,0.02,0.02,0.19,44,0,0,0.82,105.39,248,7.13,0.03,0,0.05,0.15,4,0.02,108.98,1.86,0,0,0.17,0.17,5.31,0,0,0.03,0.03,0.01,58,0,0,0,2,0,0,0,0.11,0,5,0.05,0.01,0,0,0,1.51,0,0,0
"300208",0,0.01,0.01,0.01,0,0.04,0,0.01,0,0,0,0.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0.01,0,0,0,0.01,0,0.03,0.04,1,1,0,0.14,0,1,0.01,0,0.01,0,0,0,0,0,0.02,0,0,0.04,2,0,0,1,2.25,0,0.05,0,0,0,1.01,0,0,0
"181823",2,3,9.48,1.93,4,0,0.44,1,6,1,2,7,1,3.47,4,1,9,0.58,1.29,1,0.12,1,2,0.14,1,5,17.05,3,9.94,0.29,5,4,12.21,10.32,1.32,3,0.34,0.03,4,0.02,0,0.73,0.06,2,13.17,1,1,3,0.02,0,5,0.09,5,2,0.03,1,1,2,8,9,0,1,1,0.78,0.21,2,7.39,2.96,0,1.21,5.08,0,1,0,0,0.07,0,0,0,0
"176137",1,0,0,0,0.03,0,0.48,0,0,0.02,0,1,0.06,0,0,0,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0.02,1,0,0.01,0.01,2,0.06,0.01,0,0.01,3.17,3,0.01,0,1,0.01,0,0.01,0,2,0.01,0,0,0.09,0,0.01,0,0,0,0,0,1,0.41,0,0.02,0,0,0.04,3,0.59,2,4.57,1,0,0,0,0,1.93,0,0,0
"192071",17,23,16,5,75,267.16,16.04,2.93,15,7.77,422.58,330.1,7,49,2.19,61,345.08,30,58,0.48,28,10,126.73,0,4,80.98,148,1.13,40.69,13,80,21,72.6,13,87.34,24,60,21,11,24,354.07,0,16,22,226,0.03,52,67,143,278,40,259.2,57.62,0.11,40,0.21,12,29,2.72,36.98,2,9.15,160,14,1,1.2,86,2.82,0,20,4.39,0,12.61,0,0,0.01,5,0,0,0
"297208",1,0,1.26,1,0,2,9,0,0.01,0.1,0.03,0,0,0.05,1,0.03,0,0.1,0,0.14,0.02,0,0,0.02,1,3,0,0,1,0.31,0,0,0,0,4.43,1,0,0,0,0.06,3,0,0.05,0,0,0.13,0,0,0,0.02,0,0,2,0,0.01,0.01,0.01,0.01,1,0,0,0,0.01,0,1,0,0,0.09,0,0,4.57,0,0,0,0,0,0,0,0,0
"149178",8.02,4.81,0.1,7,5,17,0.14,0.1,0.41,0.42,0,1,9,9,1,2,4,29,0.25,1.78,12,0.05,2,0,0.03,6,1.41,7.33,0.79,11,8,0,1,0.03,0,10,9,0.01,7,1,0.02,0,0.34,0.25,0.02,0.06,31,3,15,12.83,0.21,0.99,0.08,0,57,0.01,0,0.05,1.61,0,1,0,0.01,0,0.02,0.67,0,0,0,0.05,2.25,0,0,0,0,0,0,0,0,0
"539382",0.03,0.01,0.04,2,3,0,1,0.01,1,0,0,0,0.02,0.01,1,0.02,2,0.01,0.04,0.08,0.01,0,0.01,17,0,0,0,2,0,0.01,0,0.01,0.65,0.47,0,0,0,0.02,0.04,0,0,0,0.1,4,0,0,0,0,0,0.01,0,0,0.11,0,0,0,0,0.01,0,0,0,0,0,2,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0
"187983",8,2,8,0.04,4.06,0.05,34,0.27,21.33,0.05,21,18,6,44,7,48,0.02,0.11,0.07,33,1.5,1,2,6.23,10,3.17,4,2,10,5,29,0.87,1,9,27.85,23,47.37,1.98,0.14,0,0.07,0,0.05,5.57,1.48,61.57,45,10,2.1,0,0.01,0,0.02,0.01,86,0.07,7.43,42,0.38,0.04,2.94,1.06,8,0.07,2,0.01,28,45,0,6.61,2.25,0,0.45,0,0,0,0,0,0,0
"246692",0,0.01,1,0,0.01,0,0.03,0,0.05,0.03,0,0.02,1,2,0,0.01,0,0,0,0,0.03,0,0.03,0,0,0.03,0,0,0,1,0.06,0,0.01,0,2,0.04,0,0,0,22,4,0.01,0,0,0.01,0.01,0.01,0.02,1,0,0,0,0.01,0,0.01,1,0,0.01,1,0.15,0.18,0.07,0,0,1,1,0.04,0,2,0.16,4.68,0,0,0.02,0,0,0,0,0,0
"187470",0.01,0.02,0.01,0.4,2,0.01,1,1,0.01,1,0,0,0,0,0.05,0,1,0,1,0,0.01,0.02,0,4,0,0,0,0.02,0.01,0,0,0.01,0.03,0,0,6,0,0,0.02,0,0.05,3,0,0.01,0,0,0,0,3,1,0.03,2,0,0.1,0,0,0,0.06,0.01,0.24,0.01,119.79,0,0,0,0.01,0,0.65,0.03,0.02,51.39,28.96,0,2,19,6,0,3,0.01,3
"584417",1,4,17,0.03,2,1,0.09,0.01,4,0.25,0,6,58,12,15,0.18,0.01,0.01,0.01,0.52,4.03,12,5,0,0.05,0,0,0,0,175,0.4,0,0.77,1.73,0.01,0,0,0.01,0,0.01,0,0,0.01,0,0.08,0.04,1.9,0.05,0.19,0,0,0,0,0,2,0,0,0.05,0.01,0,0.36,0,0,0.08,2.07,0,0.07,0,0,0,2.25,0,0.02,0,0,0,0,0,0,0
"301364",26,20,2,0.18,4.7,12.89,10,21.05,9.96,8,1,1,1,28,1,0.7,0.01,4.54,7.24,5,42,4,2,14,6,0.9,1,4,8.1,0.82,2,19,8,0.32,0.21,6,0.18,2,31,0.03,0,34,0.01,5,25.29,1,2,5.33,0.21,0.1,0.24,1.47,4,100.01,4,0.37,0.13,5,0.82,0.03,1,1,0.15,14,0,1.1,1.04,41.06,0,0,54.03,40.54,1,0,2,0.26,0,0,0.22,0
"171788",0.01,2,0,0,0.1,0,0.02,0.01,0.01,0.01,0.14,0.01,0.01,0,0,1,0.08,0,5,0,0.02,0.01,0.01,3,2,0.01,1,0.24,0.04,1,0.01,0.02,1,0,2,1,0,0,0,0,0,0,0,0.05,0,0,0,0.02,1,0,0.03,0,0.01,0,0.04,0,0.03,2,0.02,0.03,0.03,0,0.51,0.05,0,0,0.04,0.14,0,0,2.25,0,0,0,0,0,0,0,0,0
"306091",6,1,0.01,0.01,18,0,0.01,0.06,0,0.02,4,0.01,0,0,0.03,0,0.13,0.02,0.01,0,0.01,0.11,0,0.1,0.34,0,0.05,1,0,0,0,5,2,1,0,0,0,0.08,1,0,0,0,0,0,7,0,0,0,0,0,0.07,1,0.01,0.42,0.1,0.08,0,0,0.02,2,0,0,0.06,0.03,0,0.57,0,0,0,0,2.25,0,0.12,0,0,0,0,0,0,0
"194565",0.26,5,3,0.33,3,1.2,0,0.81,7.02,0.14,3.44,9.88,0.31,0.14,0.12,13,3,1,4,2,1,4.06,2,0.04,0.01,3,6,3,3,1,2,1.15,2,1.76,2.65,4.96,0.14,0.33,13.45,0,4.49,1,1.51,1,3,1,0,0.01,0.04,0.02,9.19,0.01,2,4,0.24,2,3,5,1,6,7.55,24.97,3,1.09,1,1,0.06,0.01,18.22,0.01,1,1,0.55,0,0,0,3,0,0.05,0
"260518",0.76,0,0.01,1,0,0,2,0.02,0,0,0,0,0.01,2,0.01,0,0,2,0,0.01,0,0,0,2,0.01,0.01,0.06,0.01,0,0,0.01,0,0.02,0,0,0.01,0,0,3,0,0.01,0.36,0.01,0.02,0.06,0.04,0.02,0.02,13,2,0.05,0.73,0.1,21,0,0.01,0,0,0,1,2.98,2,0.04,0,0,0.1,0.01,0,8,0.07,41,0.9,0.31,5.08,0,36,16.47,3,0,1
"196105",0.17,10,0.85,18,24,24,21,26,4,47,81,5,4,24,8,6,3,1.05,9,2,43,68.27,37.09,1,3,57,22,126.29,8,7.78,85,41,9,20.17,0,3,35,14,39,10.41,38,188.46,19,27.24,10,29,62.68,4,0.09,83,372.34,142,90,75,1.25,0.76,16,287.68,48.19,326.75,0,0,23,5.67,0.23,50,0.09,0.81,0,32,5.69,0,39,0,0,0.01,25.75,0,0,0
"186869",0.04,0.11,0.02,2,0.01,8,7,2,0.13,4,0.22,1,4,2,0.74,0.04,0.04,0.04,0.06,0.03,1,4,0.07,0.17,0.01,0.25,6.13,0.02,0.01,2,5.24,0,0,1,1,0.04,2,0,6,0.19,3,1,0.03,0,1,0,4.37,0.04,0.07,8,5,12.73,4,0.36,2,2,3,1,0.02,2,0.19,2.76,1,0,0.34,1,12.94,2,0.59,0,4.57,1,3,0,0,0,0,0,0.37,0
"181056",315.68,153.44,675.08,60,67,1,5.19,4,32,19,7,105,33.76,171,93,164,9,787.2,76,707.21,15,0,67.53,6.88,96,62,44,89,190,46,171,166.15,215.28,158,162.21,516.07,26.2,0.48,4,1,3,17.56,132,438.13,0.13,260,0.83,165.82,0.45,5.89,688.52,0.03,54,1214.2,4,1,35,4,2.2,161.68,16.19,1281,32.03,0.02,16,0.26,1,321.75,1.16,0.02,656,19.58,1.02,0,0,55.54,84,0,0,0
"300629",0,0,0,0.04,0.06,41,0.02,0,3,0.95,0,0.23,1,2.28,0.01,0.03,0.1,0,1,0.04,1,0,4,0,0,0.01,1,0.04,0.01,0.21,0.02,0.01,0.01,1,0,0,0,0,1,0.01,0,0,0.03,0.01,0,0,0.06,0,0,1,5,0.77,1,0,0,0.04,0.02,0.04,0,0.03,0,0,0.02,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0
"191303",0,0.02,1,0.01,0.03,1,0,0.01,3,0.09,0.41,0.59,1,2,0.01,0.02,0,0,0.06,0.04,1,1,1,0,1,0.01,0,0,0.01,1.26,0.03,0,0.06,2,2,0,0,0,0.01,2,0.01,0,0.07,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0.13,0.01,0.01,0,0,3,0,0.02,0,6.49,0.09,0,0.04,2.25,0,0.06,0,0,0,0,0,0,0
"334393",0.1,0.01,0.21,0.02,0.01,0.52,0,0.27,0.03,0,0.01,0.05,0.01,0,0.03,0.01,0,0.02,0.1,13,1,1,2,0,0.02,0.01,0,2,3,0,0,1,0.01,0.08,0.03,0.1,0,0.01,0.07,0,0,3,0.04,0.22,8,0.14,0,0,0,0,0,0.01,0,1,0,0.01,0.07,0.01,0,0.01,0.02,3,0,0,0,0.03,0.16,2,0,0,5.86,6.62,1,0,0,2,0,0.01,0.2,0.4
"177005",8,28,79,65,4,371.03,15.74,74,58,32,83,33,32,124,201,23,5,5,533.95,37,155,16.02,4,0.12,60,557.14,438,18,21,282.44,101,13,43,101,54,36.02,19,8,616,50,23,5.79,35,74,120,7,2,487.3,0.02,464.02,598.82,5.16,325,53.88,58,1,22,32.96,15.08,0.07,6,9.59,30.08,527.41,9,56.2,2,27,1,0.55,5.45,0.01,13.36,0.02,0,0,0,0,1,0
"294672",0,0.18,2,0.28,0.02,2,0.14,0.02,1,7,0.01,0.11,0.02,1,0.01,1.11,0,0,0.3,0.05,4,0,0.07,1,0,1,0,0,1,1,6,0.01,0.22,0.03,0.19,3,0.02,1,0.01,0.01,0.34,0,1,0,0.02,0.11,0,0.02,8.12,0.06,0,0,0,0,0.01,0,0.52,1,0.71,0,0.04,0.02,0.01,0.02,2,0.01,0,0,0,0,5.99,0,0.01,0.01,0,0.01,0,2,0,0
"193868",0,5,0,0,0.69,0,0,0.01,0.02,0.01,0.23,0,0.01,0,0,0.01,8,0,2,0,0.02,0.04,0,2,0,0,4,6.72,0,0,0,1,8,0,0,0.01,0,2,3,0,0.04,0.45,3,5.85,0.13,0,0,0.01,0,0,1,0.05,5,2.03,0,1,0.03,0.01,0.05,1.86,0.03,0.02,0,1.65,0,0.01,0,0.01,0.07,0,2,0.03,6,0,0,0,0.7,0,0,0
"25904",0,1,1,0.05,0.18,0.27,0,2,0.58,4,2,0,0,4,0,1,1,0,1,0,5,0,0,0.02,0,3,0.09,0.07,0.59,0.01,0.09,0.2,0.06,0,0,2,0,0.03,0.03,0,0,0.05,0.01,0.02,0.01,2,0,0.16,0,0.01,0.03,1,0.01,0.21,0,0.01,0.03,1,2,0.01,0,0,0,0.04,0,0,0,0,0,0,2.25,0,0.01,0,0,0,0,0,0,0
"329241",71.83,15,72,33,7,13,5,1,0.87,29,1,5.82,25.11,1,0.73,1,34,2,35.3,16.34,34,2,1.04,2,0.56,3,31,31.75,3,188,10,0.29,2,0.03,2.34,27,62.79,15.82,9,1,1,118.65,29.96,99.7,1,6,1,2,6,67,7.8,1,4,1,18,5.37,8.7,2,42,78,6,0.01,7,4,6.71,20,2,0,0,19.91,4.16,0,3,0,0,0,0,0,0,0
"293896",0,0,0.02,1,4.57,0,0,0.08,9,18,0.01,0.06,0.07,0.08,0.34,1,1,0.02,3,3,0.93,0,0.61,0,0,0.03,5,13.36,0.31,0.01,2,0.03,1,0.09,0,0,0.05,0.01,8,0.01,0,0,0.14,1.42,0,0,0,0.01,0,0.07,33.12,0.02,0.3,0,0.01,2,1,1.25,0.02,11,0,0.03,0.09,0,0.21,1.1,0,0.01,0,0,2.25,0,0,0,0,0,0,0,0,0
"188313",2,0,0.01,0.01,0,0,14,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,24,0.16,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0.48,0.12,1,1,0,0,0.01,0,0,1,0,1,35,0,0.03,0,0,0,0,0.32,0,17,0,0.05,0,0,0.01,0,1,1.23,7.35,0.01,0,3,5.84,0.96,0,0.06,0,0.03
