"","ESC.1.15.OPR.279514","ESC.1.24.OPL.279654","ESC.1.34.OPR.279524","ESC.1.33.OPL.279468","ESC.1.9a.OPL.279644","ESC.1.28.OPR.279603","ESC.1.62.OPL.279669","ESC.1.53.OPL.279544","ESC.1.45.OPL.279704","ESC.1.28.OPL.279617","ESC.1.34.OPL.279562","ESC.1.42.OPL.279703","ESC.1.49.OPL.279522","ESC.1.72.OPR.279523","ESC.1.61.OPR.279506","ESC.1.45.OPR.279442","ESC.1.65.OPL.279620","ESC.1.55.OPR.279483","ESC.1.60.OPR.279487","ESC.1.71.OPR.279471","ESC.1.35.OPR.279455","ESC.1.68.OPR.279573","ESC.1.20.OPL.279671","ESC.1.23.OPL.279686","ESC.1.44.OPR.279527","ESC.1.63.OPL.279420","ESC.1.37.OPR.279696","ESC.1.47.OPL.279646","ESC.1.49.OPR.279650","ESC.1.26.OPR.279484","ESC.1.43.OPL.279611","ESC.1.53.OPR.279665","ESC.1.1.OPR.279601","ESC.1.65.OPR.279502","ESC.1.26.OPL.279470","ESC.1.17.OPR.279511","ESC.1.29.OPL.279486","ESC.1.55.OPL.279670","ESC.1.48.OPR.279680","ESC.1.71.OPL.279661","ESC.1.61.OPL.279525","ESC.1.43.OPR.279635","ESC.1.50.OPL.279499","ESC.1.69.OPL.279699","ESC.1.38.OPR.279528","ESC.1.56.OPR.279444","ESC.1.62.OPR.279652","ESC.1.17.OPL.279551","ESC.1.19.OPL.279430","ESC.1.22.OPR.279421","ESC.1.32.OPL.279633","ESC.1.72.OPL.279581","ESC.1.51.OPR.279561","ESC.1.20a.OPL.279437","ESC.1.30.OPL.279456","ESC.1.48.OPL.279572","ESC.1.59.OPR.279629","ESC.1.5.OPR.279659","ESC.1.24.OPR.279606","ESC.1.44.OPL.279532","ESC.1.64.OPR.279439","ESC.1.30.OPR.279564","ESC.1.47.OPR.279560","ESC.1.50.OPR.279637","ESC.1.20.OPR.279692","ESC.1.39.OPL.279608","ESC.1.51.OPL.279500","ESC.1.60.OPL.279582","ESC.1.64.OPL.279491","ESC.1.46.OPL.279623","ESC.1.56.OPL.279540","ESC.1.33.OPR.279647","ESC.1.1.OPL.279586","ESC.1.58.OPL.279556","ESC.1.37.OPL.279622","ESC.1.40.OPL.279667","ESC.1.46.OPR.279457","ESC.1.31.OPL.279464","ESC.1.19.OPR.279460","ESC.1.52.OPR.279589"
"70671",3,5,0.05,15,0,0.01,0,4,0.01,0.16,0,10,0,2.29,10.12,0,20.77,0.99,1,35.35,45,0.08,1,24,6,0,4,0.01,4,0.6,8,13,3,17,11,16.31,0,5,4,1,5,0,1,29,0,6,0,0.47,3,0.07,0,8,0,0.07,0.18,3,10,14,8,1,0.74,0,0,0.01,0.01,0.3,0.03,27,7,7,4,15,0.08,0,2,21,2.51,0,1,28
"259422",0.02,0.05,5,0,2,4,1,2,0.01,0,4.71,3,6,3,0.05,2,0,0.01,55,0,4,0.01,0,0.07,0,16,0,3,2,1,1,0,0.2,0.01,1,0,0,0,0.25,0,0,0.04,0,1,0,0,0.03,0.02,1,0,1,0.02,0.02,0.01,5,0.03,1,0,0.01,0.01,0.01,2,0.02,0.01,4.37,1,1,95,0,0,0.07,0,0.02,0.01,1,0,0,0.9,1,0.24
"259569",15,0.01,1,0,1,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,1,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.39,0
"244304",28,0,0,0,1,0,0,0,0.01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0,0.14,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.55,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149555",0,0,0,0,2,0,0,0,0,0,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0.01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194746",0,0,0,0,7.41,0,0,2,0.16,0,2,0,0,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1,0,0,0.04,0,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0,2,0,0,0,0,1,0,0.01,0,0,0,0,0,0.37,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0,0
"38741",0.57,13,8,0.69,0,1,1,0.05,0,0.01,0.02,0,0,0,0,0,2,1,0,0.01,0,0.71,0,0.01,0,0.04,0,0.04,1,0.61,0,0,0,0,0.03,0.01,1,1,1,0,1.93,0.02,0,0,0.04,0,0.01,0,0,2,0.02,0,0.01,0,0.01,0,0,17,0,0,0.03,0,1,0.01,0,0,0,0,0,0,0,0,9,0,0,0,0.01,17,1,0.05
"469893",0.01,1,7,0.04,0,1,0,0,0,1,0.01,0,0.01,0,8,0,0.02,0.01,1,0.01,0,3.92,0,10,0,0.04,0,0,0,2,0.01,0,0.01,0.02,0,4,0,1,0,0,0,1.04,0,0.01,0,0,0,0,0,2,0.01,0,0,0,0.01,0,1,1.9,0,0,0.14,0,0.01,0.01,0,0.02,0,0.42,0,0,0.11,0,0.02,0,0.01,0,0,4,0,0
"561636",0.01,0,1,0,0.01,0,0,0,0.01,0,13,0,0.36,0,0,0,0,0,1,0,0,0,0,0.03,0,21.61,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0,0,0,1,0,0,0.04,0,0,0.03,2,1,3,0,0,0,12,0,0,0,0.85,0,0,1,5,0,0,0,0,1,0.01,0,0,0.05,0,0
"86715",4,2,1,4,0,10,18,14,0.78,44.1,5.42,11,2,8,33,0.27,54,86.03,1,7,56.13,68,0.2,15,4,7.15,34,9,7,23,13,33,14,45,29,13,11,3,10,21,97.55,3,17,61,3,8,44.19,13,8,5,0.94,23,49.38,0,2,0.7,96,59,47.15,9.2,84,0.01,8,22,0,46,8,1.29,139,68,20,13,2.38,5,29.69,32,36,0.05,34.11,29
"136415",0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,1,0,0
"18155",0,2,0.31,0.06,0,1,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,2,0.41,0,0,0,0,0,0,0,0.07,0.02,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70804",0,0.06,3,1,0,0,0,0,0,0.01,0.07,0,0,0,0,0,3,0,0,0,0.01,0,0,0,0,2.38,0,0,0,0,0,0.06,0,1,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,4,0,0,0,0,0,0,0,1,0,0,1,0.01,0,0,0,0.25,0.08,0,0.01
"544854",0,0.22,3,0,5,4,4,0,1,1,33.89,1,1,1,0,4.16,0,0,0.02,1,0,0.01,0,0,0,4,0,0,0,4,0,1,0.02,0.01,0,0,1,0,0,0.48,0,1,1,0.01,0,0,0.03,0,0,0,2.39,1,0,0,1,3,1,0,0,0,1,0,0,0,8,0,0,0.01,0.03,0,0,0.01,1.35,0.01,1,0,0,1,0.01,0
"252679",0,0.07,1,0,0.07,2,0.62,2,0.02,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01,3,0,0,0.04,0,1,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0.77,0,1,0,0,1,4.42,2,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.01,0,0,0,0.22,0.01,0
"15462",0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0.01,0,0,3,0.18,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0.18,0,0,0,0,1,0,0,0,38,0,0,0,0,0,0,0,0,0.02,0,0,0,0,2.85,0,0.16,0,0.01,0,0,8,0,0,0.03,0,0.26,0,0
"2176",0,0,0,0,0.01,0,0,0,2,4,0.01,0,0,0,1,0,0,0,0.22,0,0,0.01,0,61,0,0.05,0,0,0,0,0,0,0.01,0,0,6,8,0,0,0,1,0.01,0.01,0,0.16,0,2,0,0,0,0.61,0,0,0,0,0,0,3,0,5,3,0,0.03,0,0,0.02,0.01,0.01,3.03,0,0.17,0,0,0,0,0,0,0,0,0
"534193",0,0.06,0.04,2,0.08,12,0,3,0.08,0,0,0.01,0,3,0.57,3,0,0,1,1,0.05,0.02,3,1,0,0.04,0.01,0.01,0.04,0.19,1,0.01,3.2,3,0,18,0,0,0.01,5,0,0,0.07,0,0,0,0,0,0.41,0,0,21,0,63,1.22,0,0.01,0.01,0.02,0.03,2,2,0,0,0.01,32.85,0,0.28,0.15,0,0.34,0.05,1,0,0,0.01,0.13,8,0,0.01
"181489",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0.05,0,0,0,0,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"39294",0,0,1,0,0,0,0,0,0,0,1,0,0.15,0.01,0,0,0,0,0.01,0.01,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0.01,1,0,0,0.03,0,0,0,0,0,0,0,0.22,0,0,0,0,0.05,0,0
"442949",28,152,71,78,5.11,18,81,45,8,53.2,37,158,22,5.35,122,1.86,60,85,144,82,454,121,55,417,1.79,111,7.69,127,109,53,260,100,72.45,127,162.07,35,20,100.46,1.47,50,156,106,74,108,109.95,136,149,46,90,43,4,55,233,14,37,18.75,113.27,668,230,122,170,6.1,201,183,9.2,282.6,224,306,297,12.76,249,53,13,104,95,265,101,533.55,8,192
"237268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"360033",1,0,0,0,0.02,0,6,2,0,0.33,0,0.02,0,0.26,0,0,3,16,0.01,4,0,4,0,0,0,4,0.01,0,0.14,0.01,0,0.01,0.86,0,0,0,0,1,0.01,1.18,1,0,0,0,0,0,0,0.01,0.32,0,0,2,0,0,0,0.01,0,0,0,0,0.07,0,0,0,0,0,0,0.01,0.01,0,0,0,0.03,0,0,0,0.01,0.01,0,0
"237034",0.02,2,0.75,96,0.01,3,0.01,0.03,5,0,0,6.34,0,0,0,0.02,0.03,18,0,3,5,4,4,1.05,5,0,1,3,1,0.18,0.04,3,0.01,91,0.17,14,0.67,0.02,0,1,59.24,0,1,3,0.02,0.31,0.02,6,0,0.02,0.01,0.07,0,2,0.01,0,0.87,87,4,3,0,0,0.02,0,0,9.03,0.03,0,0.01,2,0.01,79,0,0,0.08,0.13,1,0,0,4
"570119",3,9,117.34,73,0.03,4,0,14,0.01,0.25,0.43,43,0.02,5,13,0.04,11,76,87,4,133,1,6,101,1,14,1.12,0.14,138,8,284.82,36,5,25,23,8,0.14,112,5.12,3,149.22,7.11,1.31,4,0.02,35,0,7,14.53,14,0.13,1,13,0.22,0.17,0.03,2,107,18,17,148,0,0.01,3,0,113,6,271,200,0,65,14,0.03,0.08,8,0.47,54.53,0.01,0,147
"244707",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0
"2000",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"82696",0,0,0,0,0.05,0,1,0,0.01,0,0,1,0,0,0,1,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,1,0,0.02,0,0.06,0,0,0,0,0,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
"239064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.02,0,0,0,0,0,0
"86047",1,58,1.86,33,0.46,1,0.99,3,4,11,0.01,26,0.05,8,66.87,2,13,0.19,0.11,57,14,6.06,28,2,16,0,19,7,4.89,11.89,17,7.46,18,5,32,2,5,39,45,71,4,6,30,9,36,1.39,15,0.33,226,6,0.6,8,99,0.31,35,10,5,11,14,32,2.39,1.9,13,88,1.75,126.29,105,0,0.04,58.76,27,0.13,1,13,36,1,3,0.09,3.02,0.03
"174793",0,0,0,0,0.02,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.03,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0.04,2,0,0,0,0,0,0,0,0,0.07,0.25,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"162320",0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0.01,0,0,0
"356733",0,0,0,0,1,0,0,0,0,0,1,0,0.03,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.29,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"529857",0,0,0,0.01,0,0,2,0,0,0.01,0,0.01,0,0,0,0,4,0,0,0,1,0,0,0.02,0,0,0,0,0,0,0.01,0.09,0.02,3,0,1,0,0,0,0,0,3,0,1,0,0,1,0.01,0,0.02,0,0,0,0,0,0,1,0,0,0.03,0.03,0,0,0.01,0,1,0.01,0,0,0,0,0.2,0,0.02,0.2,1,0.66,0,0,0.02
"38061",0,0.01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"399586",0.13,1,1,39,0.31,0.95,8,0,2,0,0.01,2,1,0,2,1,0.03,43,0,5,2,1,0.01,0,2,0.02,1,3,0.04,0.02,5,11,0,1.02,0,0,0.06,24,0.01,1,5,3,0.03,4,1.4,0.01,12,0.99,0,7,0.06,0.1,17,0,0,0,0.04,0.32,0.15,0,0,0.01,30.63,28.69,0,2,6,0,1,0.06,0.05,43,2,10,0.02,0.06,0,5.7,0,0
"28959",0,0,0,0,5,0.01,0.04,0,1,0,1,0,3,0,0,0.13,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0,6.25,6.04,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149051",0,0,0,0.01,0,0,0,0,0.02,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.02,0,0,0.01
"236623",0,0,0,0,0.01,0,0,0,2,0,0,0,0,0,0,0.01,0,0,0,1,0,0,0,0,1,0,0,0.01,0,0,0,0,0,0,0,0,2,0,0,0.01,0,0.02,0,0,1,0,1,0,0.01,0,0.01,0,0,0,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361804",0.05,0.1,0,0.01,0,0,163,3,0,0,0,0,0,0.06,0.57,0,0.01,1,0.01,0,0.01,0,0,1,0.04,0,0,56,4,0.01,1,0.01,276,0,0.03,5,13,2,0.01,0,2,22,0,0,5.76,0,229,0,0.41,11,0,0,1,0,0,0,0.01,0.01,0,0,0.01,0,39,29,0,0.02,6.7,0,0.09,0,2,0,0,0.11,0,0,0,0,0,2
"29328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.11,1,0,0,0,0,0,0,0,0,0,0,0
"28952",21,92,4,32,21.21,73.33,0.13,20,8,3,3.3,113,0.49,17,19,3,2,80,0.81,51,43,1,0,19,4,0.03,35,0.28,109,43,292,6.3,103,33,119.16,25,0.02,44,134,56,165.13,164,43,76,0.02,0.03,0.09,21,9,115,3.69,17,1,0.01,45,8,299,550.56,24.28,11.06,19.94,9,0.02,109,1,23,3.89,0.01,1,55,24,82,17,0.3,45,4.23,59,34.74,1,10
"394191",0,0.01,0,0,0,0,0.02,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,6,0,0,0.04,0.02,10,0,0,0,0.02,0,0,0,0,0.02,3,0,0.02,0,3,0,0,0,2,0,0.02,0,0,0,0,0,0,0,0.01,0,10,0,0,0,1,0,0,0,0,0,0,0.01,0,0,0.03,0,0,0
"70628",0,0,0,0.01,0,0,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0.03,1,0,0.01,0,0,0,0,2,1,0,0.01,0,0,0.41,0,0.21,0,0,0,0,0,0,0,2,0,0,0.01,0,0,0.06,0,0,0,0,0,0.03,0,0,0.03,0,0.01,0.01,0,0.02,0,0,3
"179460",0,0,0,0,0.01,0,2,0,0,0,0,0.01,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"74391",0.43,1,0.05,7.1,0.42,0.76,17.74,0.03,9,0.12,0,1.36,1,0,14,1,5,0.16,0,0,36,13,5,0.02,17,0,2,4,6,3,50,3,0.01,1,6,0.11,11,6,1,0,1.08,8,0,2,4,3,39.06,2,0.11,3,1,0,4,0.11,0,0,8,3,1,6,0.02,0.01,7,3.7,0,0,2,0,0,11,8,0.65,0,58,5,1,13,0,0.02,9.31
"470239",1,0.14,0.01,0,1,0,0.15,2,17,4.66,2,0.57,0.02,6,0,0.72,1,0.18,3,10,0.01,0,0.01,0.3,0.01,0.14,1,0.07,0.67,0.01,0,0.01,15,0.02,0,0.01,0.01,0.02,0.03,19,4,1,1,2,0.08,0,1,1,0.32,8,16,22,0.03,0.04,0.01,0.3,18,5,0.05,0,1,0,1,1.31,0.33,5,0,0.34,3,19.96,0,0,3,1,1.6,4,5,4,0,0
"68339",0,0,0,0,1.06,0,0,0,14,0,0,0,0,0,0,7,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470219",0,0,0,0,27,0,0,0,0.01,0,0.03,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1,0,0,0.03,0,0,0,0,0,0,0,0,0.01,0,0.01,0,1.03,0,0,0,0,0,0,0,0,6,0.25,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"156701",0,0.02,1,0,0.75,1,0.03,0,0,0,2.46,0,1,0,0,0.01,0,0,1,0,0,1,0,0.01,0,2,0,0,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,2,0,0,0,0,0,1,0.12,0,0,0,0,0,0.01,0,0,2,0,0,0.51,0,0,0,2,0,0,0,0,0,0.26,0.03,0
