"","X100105.518417","X7912.518472","X7848.518594","X7855.518447","X100161.518473","X100195.518533","X7870.518457","X100003.518448","X7847.518410","X7861.518583","X100077.518436","X7844.518483","X7879.518469","X7862.518458","X100107.518577","X100173.518499","X100178.518498","X100074.518549","X7906.518589","X100207.518411","X7910.518536","X100171.518431","X100154.518504","X100102.518495","X100015.518484","X100165.518637","X100092.518547","X100191.518602","X100222.518527","X100226.518568","X7908.518449","X100083.518623","X100158.518625","X100212.518635","X100046.518563","X7860.518628","X100190.518464","X7904.518600","X100101.518475","X100217.518532","X100225.518544","X100144.518438","X7899.518560","X100088.518508","X100200.518491","X100203.518476","X100151.518550","X100084.518559","X100001.518462","X7911.518610","X100091.518616","X100058.518558","X100072.518459","X100168.518433","X100156.518612","X100065.518569","X100085.518596","X100150.518562","X100197.518442","X100087.518466","X7909.518566","X100060.518463","X100163.518435","X7858.518581","X7662.518467","X100234.518587","X100205.518470","X100164.518477","X100209.518521","X100052.518548","X100198.518598","X100176.518428","X100184.518455","X100079.518554","X100075.518638","X100192.518621","X100174.518479","X100100.518579","X100187.518520","X100115.518501"
"168181",2.8,1.62,1,24.11,7,0.01,1,0.83,1,3,5,2.71,0.02,0.21,13,13,2.11,2,7,43,0,9,3,0.06,0.09,0,0.05,0.03,5,12,0.04,0.01,0.26,0.09,0.01,16.9,0.01,1.9,0,0.04,4,2,5,37,0.02,0.04,0.03,1.24,0.87,7.96,0,0.57,0.01,1,0,0.18,7,0,10,0,0.01,0.12,0.09,0.55,1,0,0.01,0.03,0,0.03,0.14,0,15,0,0.08,0.02,0,0,0.23,0
"188194",0,1,0.02,1,2,0,2.22,1.51,0.01,2,0,0.03,0.34,0,1,0.07,0,0.02,0.01,2,0,2,0.02,4,0,0,0.02,0,0,0.01,1,0,0,0,0,0,0.01,0,0.01,0,1,1,0.01,0.03,0,0,0,0.01,0,1,0,0,0.01,0,0,0.18,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
"188236",0,0.03,0.31,0,1,1,0,0.05,1,0.19,0,0.01,0.01,3,3,0.01,0.14,0,2,0.17,1,0.04,2,0,0.01,1,0.09,0,0.15,0.01,0.05,0.01,0.13,0.12,0.01,1,0.01,0.02,0,0,0.02,0,1,0.01,1,0.03,0,0.05,0,0,0,0,0,0.04,0.01,0.04,0.04,1,1,0,0,0,0,0.17,0,0.02,0,0,0,0.03,0.04,0.12,0,0,0,0,1,0,0,0
"175074",1,0,0.02,0.14,1,1,0.08,1,0.01,0.08,1,0,0.01,0.11,0.07,0.04,0.01,1,0,3,1,0.04,1,3,0,0.01,0,0.01,0.01,0.16,0.01,0.01,0,0.1,0,0,0,0,0,0.01,0,0.07,0.02,0.01,0,0.03,0,0.02,1,1,0,0.01,0,0,1,5,0,0.01,0.02,0,4,0.01,0,0.07,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0
"178016",5,0.31,0.24,0.03,0.08,3,0.03,0.01,3,0.62,0.03,1.92,0,3,0.04,1,1,0.07,2,0.05,7.44,0.05,0.26,0.02,1.61,2,0.78,0.03,3,0.02,9,1.44,0.11,0.04,0.86,0.28,2,0.43,2.1,10.91,0.16,0.01,1,0.01,0.05,6,3,4,0.05,0.06,1.72,6.53,0.54,5,0.09,0,1,0.02,0.04,3.09,0.04,3,1,0.01,1,4,6.79,0.04,0,0,0.43,0,0,0,0,0,0,0,0,0
"345575",3,5,0,2,0.02,1,2,3,0.01,3,3.14,0,1.99,0.04,0.47,2,0.01,0.05,0,0,0.14,0.01,0,223.8,0,0.03,0.02,0.01,0,0,0.1,2,0.04,0.02,3.27,0.02,1,0.03,6,10,17.64,225.21,0.01,0,0,0.03,7.24,0.01,2,0.05,3,1,2.98,5,4,0.02,0,0,0.09,0.02,0,11.1,0.01,0,23.2,0.01,0.02,1,0,291.3,471.9,1,2,0.02,2,1,1,0.04,3,1
"334393",0.05,0,0,0,0.06,0,0.02,0,0.01,0.01,0,0.01,0,0.01,0,0,0,0.46,0.01,13,0,1,2,0,0.55,0,0.01,2,3,0.01,0,1,0.27,0.36,0,0.33,0,3,0,0,0,3,0.08,0,8,0,0,0,0.28,0,0,0.02,0.01,0.33,0,0.36,0.15,0.01,29,0.35,0,3,0,0.02,0.01,0,0,30.11,0,2,0.34,0,1,0.17,43.01,2,0,0,0.01,0.27
"308759",0.12,0,0.01,0,0.05,0,1,0.33,0,0,1,0,0,0,0,0,0.01,0,0,0.02,0.01,0,0,1,0,1,0.01,1,0,0,0,1,1,0.01,1,0.02,0.01,0.39,0,0.02,0.01,1,1,0,0,0.05,0.04,0,1,0,0.01,0.01,0.08,0,0,0.37,0,0.16,0,0.01,0,0,0,0.09,0,0,0,0,0,0.02,1,0,0.05,0,0,0,0,0,0,0
"322137",0.04,3,2,25.62,1.18,2.92,5,12.02,9,5,1,14.54,0,3,1,0.68,2,0.34,3,3,2,2,1,1.02,2,3,2,0.34,2,1,12,32.01,1,1.34,5,10,8,22.62,6.62,45.36,2,1,4,1.72,0.31,9,24,1,2,5,0.05,0.03,0.13,12,2,0,1,1,0.84,0.01,1,0.01,0.15,3.38,0.21,0.03,2.05,0,0,0.14,0,0,0,1,0,0,0,0.15,0,0
"174194",18.99,0.36,199,33,480,0.01,0,0,0.45,0.15,25,0.06,182.43,0.02,0.35,0.05,121.7,18,4.43,343,1,4.59,57.06,0,5.81,30.76,0.03,360.83,61,40.38,0,0.01,508,203,7,759,0,21,0,0.11,4.89,550.71,752,1,2.4,63,0.06,0.16,197.87,0.06,0.02,0.03,0,119.88,0,0,0,557,7.39,0,0,32.71,0.02,1,77.2,0.03,0,197,0,58.63,1.17,0,114,0,0.2,3.14,0,0,2,0
"315199",1,3,1.41,1.37,16.98,6.16,0.03,6,0.81,0.02,2,5,0,5,4,2,2.58,1,4,21.43,3,2,1,10.7,0.08,0.16,5,5,1,0.38,0.93,2,4,4,0,3.59,0,3,2,0,0,1,1,0,4,0.07,0.94,2,0.01,0,8,0.06,17.61,4,0.04,9.04,5,9,11,8,0.12,0.66,0.01,2,0,1,0.07,0.05,0.01,0.02,0,0,0,0,0,0,0,0,0,0
"181882",0.09,77.13,15,4.15,44,0.01,0.02,0,4,2.43,0.09,3.85,5,6,132,27,25,17,0.34,56,0.06,35,20,48.57,0.44,1,34,25,7,18,0.53,6.1,0.75,10.14,2.69,0.04,0.51,2.78,0,1,0.06,8.5,29,57.2,0.01,0.98,0.07,33,0,0,1,0,139,0.43,0,0,0.59,0.08,0,0,2.91,0,0.01,0.74,1,0.33,0,0,8.02,19.81,17.31,0,10.05,0,0,0.02,0.06,0,2,0
"177214",4,6,3,6,2,6,87,86.19,12,14,103.91,5.61,0.08,18,3,4,65.35,0,7,6,12,3,1,228,0.22,17,0.61,1,4,0.32,3,19.54,5,20.47,12.61,3,9,0.29,0.18,8.74,5,0.25,2,0,0.03,5,0.55,0.03,0,69.87,0.13,2.04,14,0.41,4,16.86,1,37.23,6.24,6,0,1,0.14,0.09,0,8.54,1,0,2,0.13,0.11,0.31,0.02,4,0,0,0,0.39,0,0
"193066",2,6,1,1,0.05,0.01,0.25,0.05,0.15,1,0.14,0,0.02,0.01,0,0.13,0.15,0.01,0,0.01,0.01,0,0,0.44,0.73,0.06,0,0.03,0.02,0,0,0,1,0,0.02,1,0.01,0.12,2,0,2,0.01,1,0,2,1,0.06,0,0.32,0.34,0.02,0.05,0,0.22,0,0.04,0,0,1,0,0,1,0,0.01,0,0,0,0.08,0,0,0.09,0,4,0,0.04,0.01,0,0,0.06,0
"470150",0.01,0.02,0.01,0.01,0,5,0,0,0.01,0.02,0,0,0,3,0.11,1,0.01,0.07,0,0,5,0,0,0,9,0.02,0,0,0,0,0.01,8,0.09,0.35,0,0.2,0,0.04,1,0.01,0.02,0,0,0.01,0,0,0.19,0,0.64,0.01,0.69,0.04,0.97,32,0.07,0,0,0.13,0.05,2.3,1,26.82,0,0.03,2.64,20,16.63,0.07,0,0,0.01,0,166,0,0.23,0.42,0,0,1.46,0
"178994",1,0,2,0,0.02,0,1,0.01,0,0.02,1,0,0,0.01,0,0.01,0.01,0.04,0,1,0,2,0,1.06,0.07,0.02,0,0,0,0.05,0.01,0.05,0.03,0,1,2,0,0.3,0.02,2,0.05,0.45,1,0,0,5.14,3,0.01,5,2,0.06,0.19,0.12,2,3,0,0.01,0.07,0.09,0,0,0.88,0.16,0.01,0,0,3,0.01,0,0,0.37,0,1,0,0.02,0.01,0.03,0,0.01,0
"571220",31,0.01,0.83,0,2,0,0.59,0,0.06,0.01,5,18,0.27,4,0.03,0.04,0.45,0.05,0.01,38,0,2,18,0.04,0.01,0,0,0,0.57,0.19,0,0,0,1.84,0.04,0,0,13,0,0.06,0,58.03,2,0.07,0,0.38,0,0,0,0,0.17,0.02,0,0.01,0,0,0.01,0,0,0.02,0.02,0.02,0.02,0.17,21,0,0,4.89,0,11,4.08,0,3.47,0,3.16,64.24,0,0,1,1
"215767",0.01,0.02,1,1,0.05,0,0,0,0.01,0.01,0.02,2,0.01,0,0,0.03,2,18,0.06,0.01,0.02,0.02,0.01,0.04,0.46,0.02,0.04,0.11,0.01,0.27,1,0.02,1,0.02,0,0.01,0.02,1,0,0.04,0,0.7,0.26,0.03,3,0.01,0,2,0.03,1,0,0,2,1,0,0,0.03,0.01,0,0.04,0,0,0.01,0,0.01,0,0,0.25,0.24,1,0.04,0.12,0,0,0.11,0.15,1,0,0,0.16
"522353",2,0,0,0,0,0.1,1,2,0.01,0,0.69,0,0,0,0.01,0.48,0,0,2,0.01,1,0,0.02,22,0.26,0.03,0.01,0,0.03,0,0.01,0.05,0.05,0.06,0.01,4,0,4,0.03,0.02,0.01,0.4,0.01,0,0.06,0.08,15,0,0.07,0.08,0.1,0.64,45,98,0.19,1.4,0.01,5,0.28,0,0,4,2.55,0,0,3.74,0.06,0.33,49,0.09,0.03,5.47,0.05,2.75,0,0,0,0,0,0
"179428",3,4,0.39,13.16,8.51,2,1,2,1,6,3,4.69,0,2,1,6,0.1,1,3.35,3.55,1,6,1,16.34,2.93,0.17,3,0.14,1,0.66,5,0.02,0.08,1.43,0,0.01,0.03,0,7.64,0.09,0.06,2,0.08,1,0.03,0.11,1.15,1,0,0,2,8,5,0.6,1,0,0.39,1,0,0.04,0.01,1,0.06,0.01,0,3,3.29,0.05,0.51,0.03,0.02,0,0,0,0,0,0,0,0,0
"302759",0.82,0.04,79,0,3,2,0.01,8,0,0.01,22,16,0.02,0.01,8,0.02,0.25,0,0.01,1,0.01,0.04,0.01,8,0,0,1,4,0.01,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0,0,0.13,0,0,0,0,0.04,0,0,0.3,0,0,0,0,0.03,0,0,0,2,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0
"178513",34,0.05,0.2,1.15,1,3,28.62,14,0.12,6,9,0.1,0.02,0,4,1,0.01,14,0.1,0.35,0.33,0.07,0.01,51.78,59,0.5,0.06,0.62,0.28,8,1,0,4,0.03,7,67.98,0.01,1,11,0.02,0,38,0.07,6.8,3,3,17,7,11,0.01,5,10,0,3.75,1,7.48,0.13,0.02,11,3,0.06,3,15.91,0,0,0.01,15.59,3,0.05,11,0.15,0,0.01,1,1,20,0,1.39,0,3.14
"190477",0.18,5.52,2.23,3,1.74,2,13.27,2,22.8,5,0.02,1,0.4,8,1.09,1,2,3,3,0.21,19.52,4,3,1,2.35,6,0.73,0.1,2.06,9.7,1,3,3.79,2,1,4,13,2,2,25.59,0.13,3,1,1,6.96,1,2,1,10.44,4,0,5,4,2,1,8.78,2,1.76,2,5.74,0.01,0.11,7,2.56,0.01,0.02,0.58,5.42,0.43,0.03,0,0,0,0,0,0,0,0,0,0
"470239",222,31,0.07,0.5,6.52,0.55,4.61,0.52,1.03,0.02,0.77,0.01,0,1.17,0.22,41.45,267,197.22,2.81,0.33,104,0.02,0.13,668.83,76.63,6.34,174,7,0.07,0,1.17,68,173,1.91,2,36.59,10,16.1,22.95,1,9.48,0.01,271,0.04,298.3,151.84,5,115,310.21,79,72,0.1,108,1095.59,45.64,142,0.52,58,4,18.61,274.34,109.59,9.28,31,12,122.83,1.15,2,12.62,13,130,6,599,0,259.81,356.88,468,1.13,8.97,244.01
"206881",0.01,4,3,0.26,0.24,0.07,0.01,2,3,1,2,0,0,0.32,0.3,0.02,1,0.06,0.3,5,1,0.01,0.09,0,0.17,4,4,0.14,0.01,0.11,0.02,0.18,2,0.03,0.05,0.02,0.79,0.73,0.01,0.09,0.12,3,3,0.01,0.03,1,0.01,1,0,0,0,0,0,0,0.01,0,0.02,0.1,0.01,0.01,0.02,0,0.02,9,0,0.01,0,0.01,0,2,0,0,0.01,0,0.18,0.26,0,0,0,0.27
"243150",1,2,2,0.04,6,0,1,0.01,0.01,0.01,0.46,0,0.02,0,0.06,0.02,0,2,0.01,0.01,0,1.07,0.02,0.02,10,0,0,0,0.01,5,0,0,0,0,0,3,0,0.01,0.07,0.02,0,0.07,0.01,3.36,0,0.09,0.09,0.15,0,0,0.02,0.22,0,0.29,0,0,2,0,0.01,0,0.02,0.09,0,2,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
"180216",0,0,0,0.03,0.01,0.01,0.1,0.22,0.01,0.11,0.01,0,0,0.02,0,0.05,0,1,1,0,0.07,0.01,0,33.04,1.16,0.8,0.04,0.44,0.01,0.4,0,0,2,8,4,3,0,0.01,1,1,1,80.6,0.04,0,14.31,1,58.69,1,12,6,0.38,0.01,3,0.06,0.04,0.49,0.02,3,1,0.01,0.01,0.34,0.01,0.01,0,1,11,0.35,0.78,0,12,0,423.5,1,0,0,0.02,122,0,0
"190076",0.01,0,0.01,0,3,0,0.46,1,0,4,0.01,0,0.02,0.01,0.05,0.01,0,1.59,0,0,0,0.01,0,2,0.36,1,0,0,0,0.01,0,0.01,0,0,0.27,0,0.02,0,0,1,0.09,4,0,0.01,0,0,0.12,4,1,3,0,0,0.06,0,0.01,5,0,0,0.02,0.02,0.01,0,0.17,0,0,0,0.01,0.43,0,2,1,0,19.81,1,2,2.06,4.77,1,0,2
"191687",1,0.26,0.01,2,0,2,3,0,2,4,0.18,2,0.07,0.21,0.04,2,0.07,0,0.03,4,1,0.07,0.15,0.47,0,2,0.01,0.01,2,1,1,0.05,0.02,0.05,2,0.07,3,0.01,1,1.28,10.4,0.53,0.39,0,4,0.44,3,0.03,0.09,2,0.05,0.69,0.01,0,1,0,0.02,1,0,1,0,0.03,0.68,0,0,1,3.25,0.47,0.01,1,0,0,0.15,2,0.11,0.15,0,2,0,0.77
"307080",1,0.05,0,1,0.07,0,25.58,0.02,0.01,0.05,0,0,0.01,0,0.02,2,0,0.03,0,0.01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,1,7,1,0,0,0,0.01,0,0,0,3.23,0,0.96,0.18,0,0,0.65,0,0,0,0.51,0,0.03,4,0,0,0,0,24,0,6,0.03,0,5.43,5,44.96,1,0.02,6,0,37
"183867",0,0.41,1,1,0,5.18,0.08,1,1.52,0.11,0.15,2,0.06,3,0.31,0.02,1,0.34,1,0.01,3,0,0,0,0.05,3,1,0,0.08,1,0.02,0.37,0.05,0.04,3,0.88,3,0,4,17.11,0.05,0.08,0.41,0.67,0.09,3,2,2,2,0.07,0.01,1,0.01,0,5,0,0,1.15,0.05,0.12,0.01,0.1,6,0,0,1,8.74,0.08,0,0.02,0,0,0,0.02,0.08,1,0,0,0,8
"329241",1.02,15,72,174.27,7,13,5,81.77,2,29,1,3,0.1,1,5.9,61.14,34,2,8,2,34,2,8,2,1,3,82.52,0.03,35.53,188,10,74.73,304.75,20.15,67.85,27,8,41.09,156.58,308.52,1,1,2,82.93,1,6,1,2,6,67,2.59,1,4,1,18,84.38,111.64,2,42,78,0.06,18.92,7,4,0.09,20,181.52,1.44,17,1.85,0.01,2.12,3,1.09,0.04,0.05,0,0,0.04,0
"544358",0.01,10,49,8.35,1.58,0,0,2.8,0.52,1,4,3,0,5,8,56,27,0,56,0.54,0.06,0.02,6,0.01,0,0,5,0.06,6,0.02,0.01,0.17,0.01,0.06,0,0.02,2,0,0.01,0.72,0,0,0.09,1,0,0.05,0,0.47,0,0.02,0,0.02,10,0,0,0,0.01,0.03,0,0,0,0,0.02,2,0.03,0.01,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0
"577153",0,0.04,0.03,0.03,0.01,0.01,0,0.01,0.05,0.04,0,0.1,0,1,0.54,0.01,8,1,0.04,1,1,0.66,0.04,0.09,1,0.02,1,0,0,0.05,2,11,0.01,0.02,0,0.28,0.04,0,0.01,5,0,0.01,0.19,0.26,0.02,0,0.02,6.25,0,0.07,0,1,3.36,0.03,0.02,2,1,0.08,3,5.74,0.06,0.03,0.1,0,0,0.07,0.21,0.01,21,0.1,0.02,2.56,1.2,1.31,10,0,7.05,0,0,0
