"","X100105.518417","X7912.518472","X7848.518594","X7855.518447","X100161.518473","X100195.518533","X7870.518457","X100003.518448","X7847.518410","X7861.518583","X100077.518436","X7844.518483","X7879.518469","X7862.518458","X100107.518577","X100173.518499","X100178.518498","X100074.518549","X7906.518589","X100207.518411","X7910.518536","X100171.518431","X100154.518504","X100102.518495","X100015.518484","X100165.518637","X100092.518547","X100191.518602","X100222.518527","X100226.518568","X7908.518449","X100083.518623","X100158.518625","X100212.518635","X100046.518563","X7860.518628","X100190.518464","X7904.518600","X100101.518475","X100217.518532","X100225.518544","X100144.518438","X7899.518560","X100088.518508","X100200.518491","X100203.518476","X100151.518550","X100084.518559","X100001.518462","X7911.518610","X100091.518616","X100058.518558","X100072.518459","X100168.518433","X100156.518612","X100065.518569","X100085.518596","X100150.518562","X100197.518442","X100087.518466","X7909.518566","X100060.518463","X100163.518435","X7858.518581","X7662.518467","X100234.518587","X100205.518470","X100164.518477","X100209.518521","X100052.518548","X100198.518598","X100176.518428","X100184.518455","X100079.518554","X100075.518638","X100192.518621","X100174.518479","X100100.518579","X100187.518520","X100115.518501"
"42372",2,0.16,0.01,3,0,0.02,0.21,15,0.02,0.46,0.24,0.03,0,0.06,0.2,0.01,0,0.09,2,0.08,0.06,0.49,0,36,1,0.45,7,0.02,1,0.09,0.03,0.24,14,0.04,0.42,2,0.01,0.01,13,4,0.08,3,0.01,0.05,0.29,0.01,51,1.64,7,0.18,1.73,8,61.72,0.21,1,15,0.15,1,4,0.25,0,46.56,11,0,0,0.02,0.17,2.36,0.95,1,23,8.71,0,2,1,1,1.53,0.06,0,0
"260518",0.33,0.02,0,1,0,0,0.01,1,0,0,0.01,0.01,0,0,0,0,0,2,0,0,0.01,0.01,0,2,0.04,0,0.05,0,0,0,0,0.04,0.08,0,1.4,0.01,0,0,3,0,0.06,0.01,0,0.01,0,0,0.02,0,13,2,0.29,0.07,0.09,21,0.01,1.32,0,0,0.01,3.5,0,2,0,0,0.02,0,0,2,8,0,41,1,2.85,79,3.56,36,2.38,0,0.03,1
"193211",1,0,2,0,0.08,0,0.02,0,0,0,1,0,0,0.01,1,0,0,0.02,0,0.12,0,0,0,0.01,0.26,1,0,0,0,1,0,0,0,0.05,0,0,0.01,0.01,0,0.05,0,0.01,0,0,0,0,0,1,0.07,1,0,1,0,0.01,0,0,0,0,0,0,0,0,0.04,0.01,0.01,0,1,1.33,0,0,0,0.01,1,0,0,0.01,0,0.03,0.05,0
"232273",0.18,0,0,0,0,0,0.04,1,0.02,1,0,0,0,0.01,1,0.06,0.01,0.01,0.01,1,0.01,0,0,0.01,1,0,0,0,0,0,0,0,1,0.06,0,1,0,2,0.01,0,1,0,0,0,0,0,0.01,0,0,1,0.03,0,1,0.01,0,0.03,0,0,0.02,0,0,0.02,0,0.03,0,0,0,0.01,0,0.02,0,0,0,0,0.09,1,0,0,0,0
"318446",0.67,0,0,0,0.01,0.07,1,0.02,1,2,0,0,0,0,0,0.02,1,1,0,0.1,0,0.02,0,1,0,7,0,0,0.01,0,1,0.01,0.02,0,4,1,2,0,0.02,0,1,2,0,0,0,0.01,1,0.02,3,2,0,0.04,0.03,0.02,0.02,0.01,0,0,0,0,0,0,0.06,0,0,0.03,0.06,0.01,0,0.01,0,0,0.03,0,0.03,0,0,0,0,0
"318760",149.14,17,155.83,6,8,40,4,11,18,245.83,5.16,10,5,224.89,5,13,74.89,10,2,1,25,100.79,4,248.42,6,42.03,10,7,4,4,16,5,3,9,137.21,2,8,67.18,4,201.15,3,231.58,5,12,20,12,14,0.32,3,11,16,30,17,1.58,3,5,13,16.79,134.89,5.35,31.51,2.98,1,11,61.34,2,11,26,0.06,1,30,58.92,21,0.09,2.22,8.25,32.59,0.26,0.28,0
"529292",314.49,0.01,0.01,0.01,0.13,0.05,9,3,1,3,5,0.01,0,0.01,0.14,0.68,0,4,0.38,4.78,0.1,0.12,0.01,23,4,4,8,3,0.19,0.04,0.01,7,3.2,0.01,2,2,0.32,0.01,2,44,128,8,0,1.29,3,2.13,1.13,18,8,3,3,306.34,4,9,0.69,9,0.32,6,6,15,0.06,361.85,14,0.01,0.58,2,1.83,1,174,2,6,168,0.58,544,167,266,0.55,26,0.08,4
"329241",44.05,121.2,72,33,7,13,14.08,1,2,29,1,3,51,1,10.08,20.47,34,2,8,2,34,2,8,2,1,3,31,63.38,3,2.92,10,57.9,2,0.14,84.84,27,8,2.76,9,1,1,1,2,1.92,1,0.44,1,2,6,283.44,1.13,36.29,89.52,1,18,0.41,60.54,2,42,78,13.1,141.12,50.21,4,0.03,3,2,1.83,17,28.09,0.05,0.02,3,0.03,0.14,1.26,0.01,0.07,0.1,0.12
"186717",17,2,20,13,7,2.3,9.28,2,16,9.05,12,4.11,2,47,23,1,2.78,8,59.87,17,28,13,1.14,0.74,1,2.5,28,0.4,0.62,72.13,12.93,4,3,3,0,0.37,32,3,1.89,3,0.04,0.11,38.85,1.37,0.01,1.2,0.08,5,47,34,50,83.68,0,66,7.13,0.02,15,0.09,27,0,6.73,81.87,0.04,5,0.01,2,0.46,0.8,0,0.33,0.91,0.01,8,0,0,0.02,0.01,0.13,0.17,0
"193868",7,5,0.02,0.26,0.01,0,0.03,5,0.05,0,0.03,0,0,0.03,0.11,0.04,0,0.02,2,0.01,0.14,0.02,0,2,0.01,0.01,4,0,0,0.03,0,1,8,0.35,0.05,0.01,0.01,2,3,0.01,0.08,0,3,0,0.02,0,0.03,0.01,0.43,3,1,0.46,5,0.06,0.01,3.52,0.01,0.03,0.7,0.06,0,0,0,0.01,0,0.01,0.01,0,0.02,0,2,0.09,0,0.03,0.02,0.04,0.24,0,0,0
"328458",53.51,27,0.5,0.46,0.7,25,3,1,3,3,3,2,0.09,5,1,4,0.77,7.08,2.89,4.2,23.06,6,1,2,3,1.85,5,1,35.23,8,5,1,0.27,0.46,78,4.62,48,0.02,7.04,16,3,2,0.2,6,2,41.45,2.98,2,5,2,4,180.52,0.22,142.37,14.35,1,25.85,2,33,0.73,2,5,1,2.37,348.12,1,23,496.21,163.7,1,41.75,82,1,1,2,6,37,6,51,464.37
"163601",16,0,0,0,0.06,0,7,0,0.01,0.02,10.98,0,0,0,0.28,1,0,0.03,0,0.1,0,0.05,0,0.09,4,0.01,0,0,0,0.14,0,1,0,0.08,0,3,0,0,0,0,0,0.01,0,1,2,0,0,0.02,1,0,0,1.82,0,0,0,0,0,0,0.01,0,0,6,0.01,1,0,0,0,0.01,0,0.12,0,0,0,0,0,0,0,0,0,0
"470382",1,2,14,2.56,104.4,0.22,20,0,2,18,50,5,0.01,11.87,172.37,52,1,0.1,33,16,0.39,14,3,34.78,1.36,1,28,8,3,7,27,1.62,0.17,9,0.04,4.4,19,21,18.55,175,0.03,1.29,15,0.46,9,6,0.06,16,0.13,0.21,0.14,64,0.08,0.03,71,0.01,19,0.95,1.09,8,18.75,0.01,9.21,136.02,34.26,0,0.27,22,0.16,0.05,0,0.05,0.28,0,0,0,0,0,0,0
"173874",19.71,9,6,26.24,5,35.03,42.79,10,60.02,1,7,12,1,10,2,7,7,2,24.21,0.03,13,4,13,8.83,2.19,14,6,10,6,0.13,12,2,4,6,1,11,2,2,7,0.32,6,0.14,4,11,9,0.93,8.7,0.06,3,66.49,7,6.8,21,10,2,9.03,38.23,5,2,10,0.12,5,0.07,42.34,0.29,9,0.6,0,6.64,0.33,3,0.12,0.05,0.04,1.49,0.04,0.32,0,0,0
"142842",0.04,0.02,0.01,0,7,0,2,4.83,0.01,0,1,0.01,0,0.01,32,10,7,1.1,0,0,0.01,0.02,0,115,0,0.01,2,0.1,0,0,0.01,0,0,0.04,0.01,0,0,0.02,0,1.65,0.06,0.02,0,7,0,0,0,0,1.5,0.27,2,7,0.01,4,0,1,0.01,0,0,0,0,0.02,0,4.42,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0
"145149",1,0.09,0.05,3,0.06,0.03,0.04,1,0.1,0.01,0.37,0.02,0.01,1.48,7,0.03,1,0,10,0.05,0.4,0.03,0,0.06,0.07,1,1,0,0.02,0.01,0.03,3,0.72,1.27,9,0.12,9,1,2,0.03,0.38,0.02,1,0.01,0.12,0.01,0.39,0.03,0.24,0.04,41.53,0.02,20,2,0.41,2.35,0.14,6,24,1,0,2,0,0.89,0.04,0.1,1.11,0.01,104.67,1,14,52.43,0,2,40,2,29,1,0.83,0.06
"183879",0.21,57,12,51,8.67,41,0.03,0.64,15.47,64,33.07,16,19,218,13,8,2.03,3.06,0.1,6,50,50,4,0.03,6.24,29,201.23,12,13,11,46,16,3,13.03,53.37,241.82,47,31.14,140,31,0,0.48,0.41,90,25,0.35,56,98,28,0.35,0.36,15,1.44,0.02,37,2.13,72,63,0.07,0.05,4,0,209,12,1,140.48,33,0.91,0,0.01,0,0,0.7,0,0,0,0,0,0,0
"196082",1,3.99,4,0.19,1,5,1.96,1,4,9,0.02,2,0.14,8,3,3,2.74,0.42,0.76,0.21,13,2,0.02,0,0.11,5.28,3,0.01,0.94,2,6,1,2.12,11.66,2,3,0.12,3,2,2,0.04,5,1,0.04,0.3,0.01,1,0.97,0.03,3,1.14,0.09,0.03,0.36,1.57,0.01,0.23,1.14,0.01,0,0.03,0,0.43,0.78,1,1,0.03,0.23,0,0.01,0,0,0,0,0,0,0,0,0,0
"295366",1,1,0.03,1,1.38,3,5,1,0.03,0.35,0.07,0.12,1.21,29.19,6.23,0.03,0.06,3,1,0.02,1,5,0.01,2,4.17,0.66,3,2,0.09,15.55,2,0.27,0.11,0.02,5,4.33,6,0,12.09,4,1,5,0.24,0.07,1,2,7,2.88,6.01,2,0.1,6,0.15,0.42,13,1,0.01,0.01,2.95,0.01,0.71,0,1,0.02,3.31,6,2.27,4,0,2,0.06,0.35,1,0,0.03,0.01,0,0.03,0.05,0
"180070",0.34,3.02,1,0.63,0.07,0.16,0.13,0.01,4,0.27,0.01,1,0,7,2,3,1.18,0,2,3,0.99,0.02,0.63,0.06,0,7,1,0,0.2,0,1,3,1,0.19,1.46,0.03,0,0.71,7,0.03,2,0,0.03,0,0.09,3,0.12,0.01,0,0.05,0.06,0,5,0,0.03,0.01,0.05,2.56,0.05,0,0.01,0,0,0.46,0,0.17,0.06,0,0,0,0,0,0.01,0,0.04,0,0,0,0,0
"83271",7,0.96,0.04,1,0.52,2,9,1,0.09,0.05,0.04,1,0.02,0.01,0.72,0,0,0,0.02,0,0.3,0.96,0,41.7,0.01,0.09,0.86,0.02,0.04,0.06,0.11,1,3,0.32,10,1,0.02,0.02,6,1,16,5,0,0.04,0.3,5,5,0.14,0.05,0.04,1,0.03,1,0.7,0.03,1,0.07,6,3,0,0,0.02,0.2,0,0,3.83,0.03,0.01,0,1,0.1,0,0.02,0,0.11,0,0,0,0,0
"470150",0,0.05,0,0,0,5,0,0.01,0.05,0,10,2,0.03,0.06,0,0.01,0,0,0,0.08,5,0,0,0,9,0.14,0,0.02,0,0.18,0.02,8,0,0.04,0.01,0.02,0.06,0,0,0.14,0,0.02,0.08,0.07,6,0,0.1,0,0,0.05,0.04,0.05,0,32,0,0.01,0,0.12,0.01,0,1,2.06,0,0,0.15,20,0.09,4.56,0,0.35,0,0.03,166,0,0,0.07,0.03,1.03,0.87,0
"49274",5.84,2.43,5,1.25,8,0.32,40,0.47,14,3,30,24,0,5,7.11,0.13,0.1,11.9,8,2.54,0.47,5,0.39,10,23,7.17,0.12,18.53,19,1,0.25,6.04,2.51,0.52,2.87,3,0,1.79,16,0.01,0.25,0.08,6,2,3,3,0.2,0.47,0.39,3,0.01,0.38,24.87,6.13,1,0.03,0.02,8.12,17.02,0.01,0.01,1.72,2,0,1,0,0.1,0.57,0,17,2.99,0,0.01,0,0,0,9,0,0.42,0
"561483",208.25,1.19,10.44,2,18,0.16,19,8,81,76.43,2,1,0,122.02,23,2,6.68,0.02,4,37,2.52,2,0.33,95,0.02,25,2.04,32.9,9,0.02,3.43,39,4,0.28,0.85,20,28,0.06,41.45,81,10,0.02,0.22,0.25,2,1.24,0.48,10,1.69,1.42,15,0.13,8,4,0.3,18,0,37.67,14,0.02,44,0.64,12,6,0.06,43,0.29,0,0.03,0.3,0.02,0,4.3,0.02,11,8,0,0.44,0,0
"469709",46,33.5,45,2,287.79,10.97,11,1,1.39,49,153,18,0.11,3,34.22,2.08,0,9,0.91,43,2,48,50,28.97,94,5,2.17,0.36,154,23,6.98,0.53,38.63,1084,224.64,175,4,273,573,0.55,0.55,297,83,194,7.29,0.31,13,167,96,22.49,179.42,8,38,108,45.66,11.95,104,3,27,12.16,0,415,29,0.02,1,0.2,86,1194,0.05,337,0.67,10.03,50.21,0,0,0,0.06,0,1,0.03
"15054",0,0,0,0.01,0,0,0,0.02,0,0,0.03,0,0,0.01,0,0,0,0.03,0,0,0.01,0,0,0.08,0.01,0.04,0.13,1,0,0,0.01,0.01,0,0.01,2.63,0,1,0,2,1,0.01,1,0,1,0.01,0,0.1,0,0.7,0,1,4,0.02,3,0.02,0.01,0,0,0,0.01,0.01,1,0.02,0,1.79,2,0.01,50.03,1.37,0,5.09,10,0.04,2,0,0.03,1,0,10,2
"470392",1.18,11,23,10.28,4.18,0.49,6,1.93,12,18,5,4,0.05,10,31,3,4.16,0.03,24,0.36,5,5.74,1,1,0.06,0.01,0.13,0.08,4,0.01,3.1,0.26,4,3.5,0,0.04,0.07,8,0.04,0.08,0.01,0.01,14.23,0.02,0.1,0.06,0.01,0.02,0.03,14,0.24,0,0.39,0.01,36,217,1,0.8,0.05,2.28,7,0,0.01,4,2,0,0,0.01,0,0,0,0,1.07,0,0,0,0,0,0,0
"273617",0,0.02,1,1,1,1,0.59,0.07,1.36,1,0,0.1,0.02,0.16,0.02,0.01,0,8.25,0.01,0.01,0.37,2,0,3,0.18,0.07,0.01,0.06,0,2,0.01,1,1,0,0.02,2,0.26,0.01,0.03,2.59,0.12,0.12,1,0,0.02,1,0.31,0.02,5,8,0,4,0.01,0,1,0.05,0,0,0.02,0,0,0,12,0,0.01,1,0.1,3.42,0,3,0,0.01,3,0,0.05,0.02,0.01,10,0.1,0.1
"169479",0.03,0,0,0,0,0,0.11,1,0.01,0.01,0.06,0,0,0,0,0,0,0,0,0,0,1,0,2,0.08,0.02,0,0.01,0,0,0,6,0,0,1,1,0,0,0.09,0,1.99,4,0,0.02,1,0,0,0,2.37,0.05,1,1,0.01,2,0,1.25,0,0,0.11,7,0,1,0.09,0,0,0.02,0,7.51,6,0.06,1,0.69,0,5,0.24,1.34,0.14,0,0.16,12
"187802",1,1,3,0.03,1,0.13,3,1,0.23,3,3,0.01,1,0.08,7.93,2,0.01,1,4,7,2,0.12,0.05,5.04,1,1,0.02,0.11,1,0.17,0.02,0.01,0.01,0.02,6,0.07,0.01,0,0.07,0.03,0.04,0.33,0.26,1,0.01,0.16,0.01,0.07,1.26,1.08,0.01,6,0.02,6.32,0.01,0.07,0,0.03,1.21,0.01,0,1,0,0.04,0,0,0.06,0.12,0,1,0.03,0,0.03,0,0,0,0,0,0,0
"194745",1,0,0.02,0,0,0,0.01,0,3,1,1,0,0,0.01,0.01,0.05,0,0,0,1,0.01,0.01,0,0,0.21,3,0,0,0.02,1.83,0.02,0.02,0,0.01,0.19,0.04,0.02,0,0.02,0.01,0.01,1,0,0.03,0,0,7,0.61,0.01,0.01,0,0.04,0,0.09,0,0,0,0.01,0,0,0.02,0,0.02,0,0,4,0.02,0.23,0,0.01,0,7,2,0.05,0,0.18,0.01,0.05,0.08,0.09
"177214",0.14,6,3,6,70.45,6,87,17.63,7.37,8.51,0.01,9.24,24.7,18,14.74,4,2,0.04,4.94,0.01,12,3,1,228,0,17,1,1,4,0.03,3,1,5,0,206.13,3,9,1.14,1,0.07,5,0.08,2,0.01,3.43,5,11.62,0.02,0.56,4,0.04,1.17,14,0.06,4,2.11,1,1.85,0.02,6,0.04,0.01,0.06,0.73,0.1,2,1,0.01,32.61,0,1,83,0.28,4,1.69,0.63,0.14,0,0,0.31
"199293",13,210.7,301.23,26,39,3,5,196.93,41,7,33,65,15,81,45,44.89,50,33,52,3.45,56,194.84,42,4.45,170.23,278.7,32,55,44,29,83,31,49,64,64.45,37,7,47,45,4.39,0.37,170.77,41,21,107,11.39,15,6.02,40.56,1,84,40.28,49,45,2,22,57,73,214,75,7,1,0.59,101,14,50,2.24,0.18,0.56,4,57.99,0,125.17,0,0,0,63,0,1.3,0
"176225",8,0,0,0,0,0,1.94,19,0,0,21,0,0,0,0.01,0,2,0.68,0,0,0,0,0,1,1.12,0.01,0,0,0,0.03,0,0,0.02,0.28,0.91,0,0,1,0.01,0.01,34,0,0,2,0,0.01,0,0.06,6,6,4.79,5.1,0.02,19,0,53,0,0,0.02,7.61,0,1,0,0.02,0,0,0,0,106,0,4,26,0,171.93,53,99.19,0.4,0.25,0,23.41
"198426",4.22,1,4,46.04,6.81,5,0.13,9,4,1.37,0.01,12,0.33,1,1,0,0.27,0,40.77,0.01,2,20,6,0.31,0,0.45,4.37,2,8,0.14,3.02,4.34,33,10.87,2,2.87,2,34,33,0.01,17.12,6,1,0.19,1.51,13,1,0.08,0.01,2.15,38.43,0.01,7,8,1,0.53,2,25,1.31,7.89,0.07,0,0.06,1,0.03,0.21,0.3,0.01,3,1,0.03,0,0.02,0.02,0,0.02,0,0,0,0.06
"178016",5,1,0.15,1,0.01,3,0.02,2,3,0.13,0.24,0.04,0.45,3,0.27,1,1,0,2,0.43,2.91,0.35,0.02,0.14,2.43,0,0.02,0.02,0.07,1,9,0.31,0.07,0.02,0,0.01,6.54,0.03,0.03,0.2,0.01,0,0.05,0.01,0.01,6,0.05,4,0.31,0,0.08,0.01,0,5,0.01,0.05,1,2,0.13,0.02,0.06,3,1,0.14,1,4,0.01,0.04,0,0,0,0,0.02,0,0,0,0,0,0,0
"191687",1,1,0.8,2,0.01,2,0.06,0.04,2,4,6.86,0.09,0.39,0.58,1,2,0.14,0,0.08,4,1,0.16,0.01,0,2,2,0.09,0.06,2,1,1,14.83,0.5,0.26,2,3.51,2.87,0.02,1,0.03,0.14,4.35,0.02,0.03,4,2.22,3,0.2,0.04,0.01,0,0.02,6,0.03,0.12,0.02,0.01,1,0.45,0.01,0,0.35,0.01,0.24,0,1,0.65,2.38,0,1,0.05,0.01,0,2,4,0.01,0,2,0.03,1
