"","X100105.518417","X7912.518472","X7848.518594","X7855.518447","X100161.518473","X100195.518533","X7870.518457","X100003.518448","X7847.518410","X7861.518583","X100077.518436","X7844.518483","X7879.518469","X7862.518458","X100107.518577","X100173.518499","X100178.518498","X100074.518549","X7906.518589","X100207.518411","X7910.518536","X100171.518431","X100154.518504","X100102.518495","X100015.518484","X100165.518637","X100092.518547","X100191.518602","X100222.518527","X100226.518568","X7908.518449","X100083.518623","X100158.518625","X100212.518635","X100046.518563","X7860.518628","X100190.518464","X7904.518600","X100101.518475","X100217.518532","X100225.518544","X100144.518438","X7899.518560","X100088.518508","X100200.518491","X100203.518476","X100151.518550","X100084.518559","X100001.518462","X7911.518610","X100091.518616","X100058.518558","X100072.518459","X100168.518433","X100156.518612","X100065.518569","X100085.518596","X100150.518562","X100197.518442","X100087.518466","X7909.518566","X100060.518463","X100163.518435","X7858.518581","X7662.518467","X100234.518587","X100205.518470","X100164.518477","X100209.518521","X100052.518548","X100198.518598","X100176.518428","X100184.518455","X100079.518554","X100075.518638","X100192.518621","X100174.518479","X100100.518579","X100187.518520","X100115.518501"
"172603",17,2,5,0.17,1.24,1.04,29,27.34,21.88,80,40,27,35.36,26,190.17,1.12,3,0.07,6,72,60,28,38.73,0.08,19,0.47,2.71,1.83,1,11,22,33,7,6,0.83,32,28,8,1.97,219,0.1,0.09,2,0.62,2,8,1,94.1,0.36,1.88,0.1,24,0.37,0.03,84,0,2,45,3,13,0.86,110.13,23,0.02,2,32.26,53,108.16,0,41.19,0.03,0,0.05,0,0,0,0,0,0,0
"176070",3,5,0.25,2,0.03,12,3,12.81,0.89,13,3,0.11,0.01,0.3,2,6,0.08,0.32,0.04,1,3.47,2,1,13.97,2,11,1,0.01,0.02,25.9,5,5,0.01,0.01,5,3,2,0.08,2,2,8.77,1,0.1,0.09,0.02,0.17,19.65,2,9.68,0.67,0.05,1,2,0.03,4,0.37,0,1,20.05,0.06,1.04,19.84,2,1,0.01,2,6,3,0,0.01,0.01,0,0.02,0,0,0,0,0,0,0
"233648",0.44,1,0.03,2,0,2,0.01,17,1.54,10,0,0.09,0.01,0.15,0,2,0,0.06,1,0.01,0.04,0,0,0.17,0.04,3,0.02,0.01,0,0.05,0,0.08,1,0.12,1,0.03,0.01,0,0.04,3.15,7.15,0.07,0,0.01,2.69,0.01,1.41,0,7,0.03,0,3.59,1,0,0.01,4.79,0,0.2,1,0.66,0,16,0,0.03,0,2,0.01,0,0,0.01,0.09,2,0.02,0.03,0.02,0,0.01,0,0.15,0
"193868",7,5,0.3,0.6,0,0,0,5,0.15,0.04,4.74,0.32,0,0.05,0.01,0.03,4.88,0.02,2,0.02,3,0.02,0,0.08,0,0,4,0.03,0.01,0,0.02,0.09,0.05,0.07,0.01,0.01,0,2,3,0.02,0.01,0.04,3,0.05,0.01,0,0.01,0,0,3,1,0.01,5,0.05,0.07,1,0.12,0.03,5.31,0,0,1.15,0.01,0,0.02,0,0.02,0.2,0.01,0.12,2,0,6,0,0.05,0,0.06,0,0,0
"183618",1,0,2,0.01,0.1,0,0,3,0.03,0.01,0.04,0.57,0.05,0.02,0.09,0.07,0,0.24,0.25,0.01,0.05,0.01,2,0,0,0.02,0,0.03,1,0,0.01,0.19,7,5,0,3,0,2,0.02,0,0.01,0,0.01,4,2,0,0,0.02,0,0,0.02,0.02,1,1,0,0.1,0.02,2.26,3,0.42,0,2,0.02,0,0.01,0,0.46,0.07,0,0.01,0.03,0.02,0.05,0,0,0,0,0,0,0
"258099",3,1,0.02,1,0.01,3,1.13,1,1,1.41,2,1,0.01,0.23,0.01,0,0.01,1,1,0,0.04,1,0.02,0.01,1.23,1,1,0.01,0.14,0.11,4,1,0.04,0.01,0.01,1.54,0.09,0.05,0.02,3,0.02,0.35,0.09,0.02,0.01,0.01,6,2,0.12,0.01,0,1,0.05,0.01,0.16,0.02,0,1,0,0.03,0,0,0,0,0.01,0.09,0.11,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"127309",88.19,5,1,1.08,2.64,0.04,44,7,0.8,0.38,0.01,2.19,0.25,0.13,4,27.73,0,38,13,2,0.18,0.01,0.44,0,1.72,4,10.11,6.71,48,10,0.02,93,7,8,0.01,18,0,10,0.02,1,0.01,4.52,0.06,73,0.77,0.01,0.27,0.18,0.07,0.08,0,100.97,2.35,0.58,0,0.04,0,2,1,0.22,0.07,25,0,1,1,0.02,3,7,0,44,0.17,0,107,0.04,0.02,0,0,0,0,0
"345575",0.06,5,0,2,0.08,1,2,3,1.74,3,0,0.05,15,0.17,0,2,3.08,0,0.16,0.03,0.23,0.41,0.01,1,0.01,1,0.2,4,0,0.02,0.04,2,0.06,0,4.59,0.07,1,4,6,10,0.1,0.04,0.01,0,0.24,0.09,45.41,0.02,2,7.75,35.28,1,0.01,5,4,2.68,0,0.01,0,0.03,0,0,6.47,0.09,9.06,1.18,0.03,0,212.57,0,0.02,1,0,261.86,2,1,400.71,1,3,0.15
"469972",1,0.01,0,0,0,0,0.11,0.04,0,0,2,0.01,0,0,0.09,1,0,3,0,0.02,0.02,0.04,0,39,1,1,0,0,0.05,0.8,0.01,0.01,1,0.19,2,1,0,0,0,1.27,3.03,2,0,0.14,0.04,0,0.17,2,1,0.06,0,8.52,1.48,0.01,0,0.04,0,0.61,1,3,0,2,5,0.1,0,0.01,1,15,0.02,7.31,0.77,0.02,2,7,3.46,13,0.05,3.02,0,2.3
"194870",25,9.38,54,54,14,98,1,215.64,163,95,69.6,20,19,143,6.99,53,35.33,0.09,47,1.27,113.52,27,15,0.51,7,154,0.06,4,155.25,4.93,19.84,57,75,15,0.24,4.72,87,6,86,1,47,0.01,24,0.23,1,27,127.25,2.67,1,102,308.63,30.83,123,1.4,10,2.04,24,43,184.78,295,20.06,53,0.5,17,1.22,11,15.95,7,2.38,17,120.57,0.47,5.08,2,1,1,10,0.23,0,0.15
"174902",1.03,0.01,0.03,0.01,0.06,0,0,1,0,0,2,1,0,0,1,0.01,0.09,0.04,0,0.01,0,0,1,0.01,0,0.02,2,0,0,0,0,0.01,0.01,0,0,1,0,0,1,0.02,0,0,0,0.58,0.06,0,0,0.01,0,0.01,1,0,1,1,0.01,0.06,0.03,0.07,1,0,0.01,0.14,0.01,0.01,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0
"506496",0,0.03,0,0,0,0,0.12,0,1,0.06,0.01,0,0,0.01,0.01,0,0,0,0,0,0,2,0,0,1,0,0.01,0,0.01,0.01,0,0,0,1,1.76,0.04,0.02,0,0.01,5,0,0.01,0.07,0,1,0,0,0.01,0.01,0,1,12,0,2,0.07,0,0.07,1,0.01,0.02,0,0.08,0.29,0,1,0,0,0.02,1,0,0.02,5,0,87.29,0.09,0,1,0,1,1
"179903",0.01,4.36,93.28,4,6,0.69,0.04,0.03,64,1.01,0.13,27,62,5,5,0.42,9,0,17,0.07,9,1,50,0,0,0,0.12,29,22,0,89,22,0.07,0.21,0,0,1.44,1.22,0.17,0,0,0,3,0.03,0.02,0.26,0,2.14,0,0.01,24.52,0,0,0.01,6,0.01,9,0,0,0.31,0.01,0,0,3,1.01,0.48,0.08,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0
"109014",0,1,112.81,14,50,0.02,7,2.03,7,0.03,0.02,3,1.17,2,1,12,5.05,10,29,0.42,10,1,18,0.03,0,0.03,4.83,0.21,0.82,0,4,8.93,8,73,2,0,4,0.06,89,0.8,2,6,0.37,1,0.1,0.18,1,22,0.01,0.14,43,0.1,48,45,0.04,0.75,5,0.3,9.09,104,0.77,0.06,0.02,39,0,4,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0
"470392",7.89,11,23,0.13,1.41,0.62,0.08,11.91,12,18,5,4,1.16,5.14,31,3,0.47,0,24,66.67,5,5,1,1,0,0,2,0.25,4,0.01,0.46,11,4,0.33,0.03,0,1.01,8,0,74.81,0,0,11.66,0.03,0.02,0.1,0.01,0.01,0.03,14,0,0.17,0.02,0.02,36,217,0,0,0,5,7,0,0.01,44.38,2,0.03,0.01,0.06,0,0,0.04,0,0,0,0,0,1.14,0,0,0
"114821",0.02,0,0.07,2,0.02,0,0,0.05,0,0.04,0,1,0.2,0.05,0.01,0,0,0.39,3,0,0,0,0.09,0,0,0.03,0,0.19,0,0,0,2,0.14,2,0.01,0.03,3,1,0.02,0,1,0,0,0.51,1,0.01,0.01,1,0,0.01,0,0,4,0.08,0,0,0.02,0.2,23,4,0,3.51,0.01,0,0,0.38,0,0.04,3.03,0.01,1,24,11.18,1.25,17,0.35,5,0,0.88,0
"349949",1.17,0.05,0.31,0.27,12,0,1,4,0.03,0,20,5,0.1,1,17,21.21,0.1,3.08,2,0,0.01,0.02,0.22,5,12,0.04,0.19,0.16,0.03,0.4,0.03,8,1,13,5.05,0.04,0.03,0.02,1,0.45,0,5,1,1.26,5,0.01,1,1.49,5,0.72,0.19,0.45,0.19,0.01,0,3,0.05,1,3,0.05,0.06,12.16,10.67,0.13,0.01,0.01,0.01,2,0.03,0.57,8,0,23.87,0,0,0,0.1,0,0,0
"248140",4.53,1.17,5,3,449.66,1.26,33.01,0.03,0.8,0.04,6,3,1,1.29,56,0.9,2,5,11,0.49,2,0.47,20,0.03,60,35,5.06,208,0.02,0.3,25.15,172,0.33,0.25,0.8,16,0,0.21,0,1,0.06,18,9,185,0.9,1,1.18,20,5.35,0,0.12,2,28.23,0.36,0.05,0,22,12.58,22,0.01,0.07,180,12,0.26,1.69,0.01,111,3.99,0,77.41,192.55,0,0.14,0,0,0,0,0,0,0
"177848",0,3,1,0.1,0.01,1,0.38,1,1,0.02,0,0.03,0.02,0.14,0.1,0.03,0.06,1,0.02,0.01,4,0,0.03,0,0,1.4,0.06,0,0.01,0.04,0.21,0.03,0.38,2,0.01,0,0.03,0,0.01,0.01,1,0.37,0.01,0,0.05,1,0,0.01,0,0.01,0.01,2,3,1,0.01,0.06,0,1,0.64,0.06,0,0.56,0.01,0,0,0,0,0,0.01,0,1,0.02,0.01,0,0,0,0,0,0,0
"364261",0,9,0,2,0,0.02,0.03,2,5,8.34,0.02,0.01,0.04,0.05,0.03,1,0.01,0,0.02,0.01,0.04,6,0,1,1,0,0.14,0,0.01,0,0,0.02,0.12,1,7,0.01,2,0,1.29,2,16.45,0.01,1,0,0.02,0.01,0.01,0.05,0.01,0.1,0,2.14,0.01,0.01,1,2,0,0.9,0,0,0,0.02,0.01,1,0.15,0.09,0,0,1,0.01,0.31,0,0,0.01,0,0,0.08,0,0,0
"180285",383.1,397.23,187,150,520,49,18,698,219,26,398,335,86,514,496,207,519,299,547.64,145,821.87,76,547,359.83,239.33,323,450,513.57,312,132,510,362,568,432,27.33,209,71,591.68,428,8,9,41,209,338,594,2,131,440,249.3,29,971,2.23,574,586,410.52,210,192.8,769,700,980,25,511.07,17,633,141.27,339,2,0.38,203.57,43.34,0.04,84,11.36,507.75,1.03,0,777,0,1,0
"332860",0,0,0.21,52,2,23,0,0,0.07,0.03,0.01,0.01,36,0.05,1,0,2,4,0.13,0.01,0.04,2,1,3,0,0.29,0.01,0.07,0,0.04,0.09,0,0,0.26,0,0,0,0.02,0.01,0.07,0.01,0.01,6,0.02,0,0.01,0,0.01,0,0.01,0.56,0.01,0,0,0.22,0,0.7,0,0,0,0,0,0.02,0.03,6,0.05,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0
"526531",5,1.5,36,5,7,1.92,0.04,2,8.58,1.61,150,44,3,88,52.37,20,33.36,0,155,57.57,128,2,17,0.01,0.75,0,1,4.07,21.75,0.01,137,54.79,134,7.74,0,0.76,0.01,2.93,0.8,166,0.03,0,2,87,0.01,0,0,13.76,0,0.01,17.8,0,0.36,0.09,0.57,38.42,0.01,0,0,246,0.2,0,0,2,2.45,576,0.14,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0
"234912",42.63,7.12,20,56.22,40,9,14.32,4,92,11,61,4,22,16,14,1,77.39,0,30,8,43,50.21,18,0.03,0.01,0.24,26,3,9,6.3,103,107,13,4.32,0,0,23,9,69.81,0.2,10,0,5,38.26,0.62,7,0.32,18,0,59,63,0,29.52,0.11,8.56,10.83,6.16,0.01,0,195.56,4,0,0,30,3.18,0.26,0.01,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0
"195926",11,2,0.03,0.23,44,1.45,3,40,22,6,278.78,5,0.32,0.04,0.29,32,0.1,10,0.07,36,0.79,47,6,0.14,23,1,1,94,22,124,0.02,48,1.43,0.89,1.85,47,7,114,1.77,2.08,1.03,111.01,3,23,11,11,49,0.13,0.53,1,0.12,15,0.53,126,112,11,0.02,30,8,0,2,195.05,2.6,9.46,2.66,0.06,13.94,107,28.62,43.52,183,60.58,87,0.01,108,1.18,2,0,0,0
"308759",0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0.16,0,0,0,0,0.01,0,0,1,0.01,0,0,1,0,0,0.01,1,1,0.13,1,0,0,0,0,0.06,0.81,1,1,0,0,0,0.01,0.01,1,0.26,0,0.07,0.01,0,0,0,0,0,0.01,0.9,0,0.01,0.01,0,0.01,0.01,0,0,3,0.03,1,0.02,0.01,4,0.16,0.02,0,0,0,0
"291090",10,3,0.01,0,12,0.03,1.13,0.13,4,3,0.69,7,0.01,0.01,0,6,0,0.66,0,0.17,0.19,0.26,0.03,0.11,0.03,0.03,0.05,0.03,2.28,15,0.02,0.03,0.01,0,3.62,0.09,0.1,0.56,0,2.05,0,71,0.01,39,0.31,0,0.06,0.09,11,0.04,0,0.01,0.01,0.05,0,0.1,0,0,2,0,1,0.06,0,5,0,0,0.64,41,0,0.13,0,0,140,0,0.02,0,0,0,0,0
"178146",3,0.02,1,0,0,1,0.14,0.25,0.01,0.01,1,0.05,0,0.02,0.06,1,0,0.19,0.01,0.78,0.09,2,0,0.09,0.54,2,5,0,0.08,1,0.1,1,0.02,0,0,1.8,0,0.01,0,2,0,1,0.14,0.13,0.01,0,0.05,0.04,0.11,0,0,0,1,0,0.02,0.05,0,0.02,1,0,0,0.74,0,0.03,0.01,0,1,1,0,0.02,0,0,0.51,0,0,0,0,0,0,0
"104780",0.01,0,2,0,233,0.02,0,0,0.06,0,0.01,2,2,0.03,0.06,0.01,19,0,0.02,0.01,0.13,0.01,1.15,0,0,0,0,5,0,0,0.01,0.16,0.04,0.01,0,0.01,0,0.18,0,0.02,0,0,3,2,1,1,0,0.01,0,0,0.12,0,0.01,0.01,0.02,0,2.84,0,0.06,0.01,0,0,0.01,0.01,1,0,0,0.03,0,0.35,0,0,2,0,0.01,0,0,0,0,0
"262492",90.16,21,79.63,10,2,0.1,118.51,4,33.88,1,0.05,2.08,31.02,5.61,13,21,13,50.87,3,20,131,0,4,27,0,0.94,2,1,0.06,1.91,6,52,50,1,30.31,0.02,1,0.11,2.76,2.25,4,19,0.01,4,2,15,2,9,1,155.67,0.2,7,3,16,3,57,0.38,0.2,227.64,413.62,0,7,50.06,24,0,0.95,0.01,10,97,0.13,9,33,44,8,29,49.95,33,0,1.37,0
"191306",0,0.01,0,0.11,0,2,4,1,0.01,0,0,0.02,0,0.02,0,0.01,0,0,1,0.01,0,0,0,3,0.01,0.13,0.01,0,0,3,0.01,0.04,0.03,0,1,0,0,0,0.01,0.01,4,0.05,0,0,0.02,0.04,0,0,0.12,1,0,2,0.03,0,0.03,0.02,1,0,0,2.4,0.21,0,2,0,0,1,0.01,0,0.01,0,0,2,0,1,0.53,0.01,0.01,0,0.07,0
"215767",0,0,1,1,0.05,0.04,0,0.1,0.02,0.04,0,2,0.02,0.02,0.01,0.01,0,18,0.22,0.01,0.1,0,1,0,0,1,0,0,0.01,0.01,0.02,0.02,1,1.24,0,0.07,0,1,0,0,0.02,0.01,0.01,0.11,0.01,0,0.03,2,0.01,1,0.01,0,2,1,0,0,0,0.05,1,0.17,0.03,0.12,0,0,0,0.01,0,0,0.01,1,0,0.04,1.29,0.01,0,0,1,0,0,0
"246692",0,0,1,0,0,0.01,3,0.01,0.01,0.02,0.01,0.01,0,0.01,0.01,0,0,0,0,0.03,0.28,0,0,0.11,0.2,0.02,0.03,0,0,1,1,0.01,0.01,0,2,0.05,0,0,0,22,0.07,0.05,0.01,0.01,0.02,0,0,0.01,1,4,0,0.02,0.01,0,0.01,0,0,0,1,0.03,4,0,0,0,1,1,0.04,0.01,2,0.02,0,0,0.02,0.01,0,0,0,0,0,0
"325738",23,0.02,1,1.47,0.07,0.12,0.09,1,21,2,2.34,106.18,13.33,2.98,12.87,2,16,0.13,10,1,1.19,1.45,81,0,0.01,0,0,4.46,15,0.04,0.19,3,14,140,0,0.11,0.69,5,0.01,0,0.01,0,1,0.04,2,0.16,0.03,13,0,0.05,0.01,0.01,19,0,0.05,12.4,9,3,12.13,0.95,1,0.07,0.01,0.22,1,0,5.71,0.29,0,0,0,0,0,0,0,0,0,0,0,0
"308774",1,3,0,0,1,0,0,0,0.01,0.05,1.16,0.03,0.02,0,0,0.01,0,0,0,3,0.01,0.1,0.03,2,1,0,1,2,1,1,0,0.02,0,0,0.27,0.05,0,1,0,1,0,0,0,2,0,0,0,0,0.01,0.01,0,0.4,0,0.01,0,0,0,0.07,0,0,0,0.02,0.02,0.02,0.12,0,0.36,0.07,0,0,0.04,0,0,0,0,0,0,0,0,0
"365763",0.03,2,14,6.59,9.36,10,3,0.05,9,0.02,1,55,0.29,4,2,0.18,0.17,0.6,30,1.26,5,0.05,1,1,0.04,21,15.81,0.27,1,1,54,2,3.82,2,0.12,0.14,1.63,0.55,0.04,5.71,0.03,0.28,5,1,4,0.29,6,3,2,2.39,3,1.2,0.78,1,0,0,5,0.03,0.09,1,3,0.01,13,0.24,1.27,1.04,16,0,0.01,1,0,0.64,0.01,1,0.01,0.01,0,0,0,0
"294710",4,0.01,0.07,1,0.03,1,1,0.05,0.09,0.01,0.08,0.01,1,6,0.59,0.31,0.26,1,2.3,0.01,2,0.03,2,6,0,1,0.01,0.01,4,0.01,10.66,0.13,4,3,0.22,0.35,2,0.32,4.22,0,1,2,0,0,1,7,2,0.52,0.8,0.31,13,0.13,0.34,0.37,0,0,2,0.04,0.04,10,0.09,0,0.74,0.03,0.01,3.89,1.37,0.02,0,0,0,2,0,0.03,0.02,0,0.01,0,0.12,0
"571220",31,0,0.02,0,1.19,0.01,0,0.01,0.01,3,5,18,0,0,2,0,0,0,0.07,38,0,2,18,0,0.05,0,0.02,0,0.08,4,0.01,0.02,0,0.01,0,0.01,0,13,0,3.81,0,0,2,0,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0.15,0,0,0.02,21,0,0.08,0.38,1.35,11,0,0.01,0.02,87.29,0,0,0.01,0,1,0
"211054",1,1,4,2.36,0.24,0.22,0,0.2,4,0.05,0.19,3.91,5,5,0.1,0,2,0.12,7,0.01,4.15,1.9,0.15,0,1,0.01,0.02,5.39,1.36,0.01,1,0.27,0.09,0,0.06,0.07,0.05,1,2,0.02,0,0,0.2,1,0.01,0,0,4,0,0,25.38,0.07,2,0.03,0.02,0,0.45,3,20,0.2,0,10.57,0,0,0,0.01,0.03,0.52,0,0.03,0.01,0,0.13,0,0,0,0,0,0,0
"14036",9.54,2,0.53,18.55,0.03,1,16.61,2,10.82,3,0.02,0.19,1,1.39,0.07,0.01,1,1.53,2,1,1,0.01,0.18,6.05,0,4.4,3,0.12,0,1,3,0.05,0.44,0,5.18,0.02,0.02,0.05,1,1.07,4,13,0,0.09,9,1,1,13,2,1,3,3,0.44,3.13,7.84,0.05,22.82,0,7.25,2,0,0.05,5,0,0,0.08,1,0,1,0.01,0,0,1,0.01,3,0.11,355.82,35,0,0
"142842",10,0.02,0.05,0,7,0,2,0.02,0,0,1,0.07,0.22,0,32,10,7,0,0.03,0.18,0.03,0.03,0,115,0.01,0,2,18,0.04,0,0,0.74,0.01,0,0,0.01,0,0.04,0,0.04,0,0.04,0.06,7,0,0.01,0,0,0.02,1.03,0,7,0,0.02,0.02,1,0.01,0,0,0,0.03,0,5.08,28.23,0,0.01,0.05,0.02,0,0,0.04,0,0,0,0,0,0.06,0,0,0
"157566",23,190.97,33,3,41,126.48,250.3,50.38,14,13,92.18,158,247,1,22.18,210,0.99,251.13,32,30,9,72,395.7,11.6,3,14,0.19,108,45,56,17.93,177,191.91,41,2,3,147.38,181,0.03,4,119.55,60,184,224,93.32,58,14,57,4.9,0,0.18,7,23,85,1,41,0.15,452.7,36,0.01,0,18,0.02,4,6,0.02,147.87,131,0.08,95,110,0.29,236.67,0.06,0.01,0,2.35,0,0,0
"190191",0.02,7,0.04,4,0.01,2,0,4.2,1,5,0.04,0.01,0.01,4,0.01,0.01,2.38,0.01,0.03,0.01,3,1,0,1.68,0.01,1,4,0.01,0.06,0.01,6,0,0,0,1,1,4,0,3,5.09,1.76,0.01,0.03,10,3,0.06,6.04,1,0.03,0.08,2,0.09,0.02,3,4,0,0.05,0,0.01,0.03,0,0,12,0,0,1.63,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
"188238",0.01,0.12,1,0.01,3,2,0.01,0.01,1.39,5,0.01,0.05,0.18,3,2,0.03,0.05,0.1,1.79,2,5,0.01,0.67,0.02,0.03,0.02,0.06,0,0,0.15,3,0.02,0.02,1,1,0,2,1,0.07,0.26,0.19,1,1,0.08,0.07,0.03,1,0.69,0.02,0,0.02,0.03,0.01,0,0,0,0,1,0.02,0.05,0,0,0,0.05,5,0.05,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0
"263138",0,0.01,3,0,1,0.01,0,0,0.05,0,0.01,0.02,0.02,0.02,2,1,0.03,36,0.07,3.49,4,0,1,0,2,0,0.03,0,0,4,1,0.04,0.1,0.02,0.01,0,0,0,0,0,0,0.03,0.01,0.01,0,0,0,0.01,0,0,0,0.03,0.01,0.01,0,4,0,0.14,0,2,0,3,0,3.62,0,2,0,0.01,0,0,18.09,0,0,0,0,0,0.12,0,0,0
