"","ESC.1.15.OPR.279514","ESC.1.24.OPL.279654","ESC.1.34.OPR.279524","ESC.1.33.OPL.279468","ESC.1.9a.OPL.279644","ESC.1.28.OPR.279603","ESC.1.62.OPL.279669","ESC.1.53.OPL.279544","ESC.1.45.OPL.279704","ESC.1.28.OPL.279617","ESC.1.34.OPL.279562","ESC.1.42.OPL.279703","ESC.1.49.OPL.279522","ESC.1.72.OPR.279523","ESC.1.61.OPR.279506","ESC.1.45.OPR.279442","ESC.1.65.OPL.279620","ESC.1.55.OPR.279483","ESC.1.60.OPR.279487","ESC.1.71.OPR.279471","ESC.1.35.OPR.279455","ESC.1.68.OPR.279573","ESC.1.20.OPL.279671","ESC.1.23.OPL.279686","ESC.1.44.OPR.279527","ESC.1.63.OPL.279420","ESC.1.37.OPR.279696","ESC.1.47.OPL.279646","ESC.1.49.OPR.279650","ESC.1.26.OPR.279484","ESC.1.43.OPL.279611","ESC.1.53.OPR.279665","ESC.1.1.OPR.279601","ESC.1.65.OPR.279502","ESC.1.26.OPL.279470","ESC.1.17.OPR.279511","ESC.1.29.OPL.279486","ESC.1.55.OPL.279670","ESC.1.48.OPR.279680","ESC.1.71.OPL.279661","ESC.1.61.OPL.279525","ESC.1.43.OPR.279635","ESC.1.50.OPL.279499","ESC.1.69.OPL.279699","ESC.1.38.OPR.279528","ESC.1.56.OPR.279444","ESC.1.62.OPR.279652","ESC.1.17.OPL.279551","ESC.1.19.OPL.279430","ESC.1.22.OPR.279421","ESC.1.32.OPL.279633","ESC.1.72.OPL.279581","ESC.1.51.OPR.279561","ESC.1.20a.OPL.279437","ESC.1.30.OPL.279456","ESC.1.48.OPL.279572","ESC.1.59.OPR.279629","ESC.1.5.OPR.279659","ESC.1.24.OPR.279606","ESC.1.44.OPL.279532","ESC.1.64.OPR.279439","ESC.1.30.OPR.279564","ESC.1.47.OPR.279560","ESC.1.50.OPR.279637","ESC.1.20.OPR.279692","ESC.1.39.OPL.279608","ESC.1.51.OPL.279500","ESC.1.60.OPL.279582","ESC.1.64.OPL.279491","ESC.1.46.OPL.279623","ESC.1.56.OPL.279540","ESC.1.33.OPR.279647","ESC.1.1.OPL.279586","ESC.1.58.OPL.279556","ESC.1.37.OPL.279622","ESC.1.40.OPL.279667","ESC.1.46.OPR.279457","ESC.1.31.OPL.279464","ESC.1.19.OPR.279460","ESC.1.52.OPR.279589"
"137197",0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,3,0,0,0,0,0,0,0,0.01,0,0,0,18,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0.01,0,0,0.02,1,0,0,0,0,0,0
"71434",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
"469903",0,0,0,1,0,0.03,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"358614",1,13,57,22,122,7.57,5,8,14,1.52,44,10,49,17,2,26,6,2.67,9,9,5,20,8,1,0.83,51,13,11,26,10,0.17,5,8,1.26,182.5,0,4,0.99,12,5,0.02,0.02,1,5,8,2,0,7,8,0.05,10,17.06,3,8,20,34,4,2,6,0.03,5,22.23,25.86,0.45,68,1,5,2,0.04,2,0,4,258.7,0,7,1,1,1,7,1
"330861",0,0.2,0.63,10,2,3,1.25,0.01,1,0.01,1,1,1,0.02,5,0.01,0,0,0.01,0,1,0.01,1.13,0,0,4,0,4,0.01,30,0.2,0,0.01,4,99,0.05,66,0,0.01,1,0,0,0,0,0,0.01,0,0,0.02,0,0.01,0,0,0,0,0,0,0.01,0,0,0.01,0,0.24,0.01,0.04,0,0,0,0,0,0,1,0.45,0.01,0,0,0,1,0,0
"530801",7,120,0,76,0,5,5,55,1,1,1,144,27,37.85,95,0.01,78.01,107,0,17,277,44,23,52,118.84,20.68,51,40,78,29,93,232,17,93,121,15,4,81,50,4,0.55,52,47,137,6,32,11,71.46,94,34,0.01,0.16,63,6.87,0.17,2.47,35,0.01,81,159.96,0,8.61,28,57,0,41,30,2.75,0,137,53,97,0.24,221,52,120,185,0.34,0,59
"236154",0,0.05,0.04,1.44,0.04,1,0,0.01,0.19,0.01,0,0.01,0.28,0,0.03,0,1,0,0,0,0.05,0,2,0,0.01,20,1,0,0,0,1,0.19,0,0,0.03,0.06,0,0,2,0,0,0.01,0,0,0.01,0,0,0,0.14,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,1
"391129",0,0,0,0.01,2,1,0,0,0,0,1,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.03,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
"3956",0.04,0,7,3,0.02,3,0.14,0,29,1,3.72,0,0,6,1.83,8,0.13,1,0.07,0.01,0.78,0.05,2,2,1,0.45,0,20.38,0,1,1,0.01,0,0,1.34,1,0.02,0.44,0,3,0.29,0.05,3,0.01,0,0.01,0,0,4,32,0.14,10.21,16,0.01,0,0,0,1,0,0.26,0.05,0.01,1,3,0.04,3,7,0.01,0,1,1,0,53,0.05,0,0.09,0,74,0.04,0
"351148",0,1,1.53,0.95,16,0,0,0,1,1,2,0.31,1,0.07,0,0.01,0,0,0,1,0.01,0,0.02,0.01,0,6,2,0.54,1,3,0,0.03,0.01,0.06,0.02,1,0.19,0,0.03,2,0,0,0.01,0.06,0.02,0,0,0,0.64,0,0,0.01,0.08,0,0.48,0.47,3,0,0,0.02,0,0,2,0.01,1,1,0,0,0,0,0.01,0,1,0.08,1,0,0.01,0,0,0
"25543",0,0,2,0.03,0.01,0,0,0,0,0,0.02,1,0.05,1,0,0.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200359",1,0,0,0,0,0,0.02,0,0,1,0,0,0,0,0,0,0,0.01,6,0,0.48,9,0,0,10,0,0,31,0,0.03,12,1,0,0,0,2,4,0,0,0,5,6,0.01,0,0,0,0.23,0.01,0,19,0,0,71,0,0,0,0,0.2,0,4,0,0.01,28,14,0,1,50,1.62,0.45,8.66,1,0,0,21.08,0,0,0.02,0,0,0.01
"470429",0.17,0.27,0,24,0,2,0.46,2,0,0,0,0.01,0,0,82,0,0,2.67,0,0.01,0,0,0,0.44,16,0.01,0,0,0,0.1,0.4,0,18,0,0,78,0,0,0.04,0,23,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0.06,1.39,0,2,0,0,0,0,0,0,0,0,8
"18951",0.01,0.14,0.01,1,0.01,1,0.07,0.13,0,0,0.08,1,1,8,2,0.01,0,0.01,0,3.69,3,0,0.03,0.03,0,1,0.11,0.01,5.33,3,3,0.61,57,0.85,1,1,0.02,10,9,0,0.01,3.67,1,0.02,0,0.02,4,1,0.01,3,0,1.08,0.05,0.02,1,0,3,0,3,1,0,4,0,0.16,0.01,0.09,1,0,0,3,0.26,0.22,0,0,0,0,0.05,0,0,0.02
"287646",0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,6,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,1,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.01
"166231",0,0,0.12,0.02,0.22,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.02,0.03,2,0.01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.06,1,0,0,0,0.01,0,0,0.07
"58301",0,2,2,18,18.84,1.28,6,0.04,6,0.05,6,0.62,5,8,0.02,1,4,0,12,5,0.14,3,4,1,0.1,34,3,3,3,1,0,0,11,0.89,7,0,0.13,2.34,0.05,0.21,2,0,2,1,4,0.03,2,0,10,0.05,12.26,4,0.01,1,2,4.74,2,3,0.01,0.01,6,2,0.07,0,8.98,0,0,0.67,5,0,1,7,0.27,0,1.63,1,0.07,3,4,0
"526872",0,0.01,0,1,0,0.03,0.05,7,1,0,0,0.03,0.01,0,0.57,0,0,0.02,0.01,0,0,0.01,0.19,15,0,0.01,1,0.28,0,0.01,0,0.35,0,0,0,0,0,0.63,8,0,0.02,0,0,0.03,7,0.13,0,1,0.01,11,0.01,0,3,0.16,0,104,0.01,0.01,1,0,0.01,0.01,0,0.03,0,0.18,8,0,0,0.03,0.01,0,0,0,0.07,0.27,0,1,0,0
"204845",0.28,0,0,0,0.01,0,0,1,0.03,0,0,0.01,0,0,0,2,0,0.12,0,0,0,1.64,0,0,2,0,1,11,0,0,0,0.61,0,0,0,0,0,0,7,0,0.01,0,0,0,15,0,0,0,0,0,0,0,0,0.02,0,2,0.01,0,0.01,18,0,0,7,0.08,0,0,0,0,0,0.02,0,0.01,0,0.16,0.07,0,0,0,0.02,0
"49616",0,1,46,38,0.49,1.91,0.64,0.01,0.06,0,45,0.01,0.26,0,2,0,0,0.03,0,0,0,0,0.01,44,0,2,0.01,0,0,0.02,0,0,0.05,0,0,0,0.04,64,0,0.04,0.04,0,0,0.05,0.05,0.48,0,0,0,0.04,0,0,0,170,0,4,0,0.07,0,0,0.17,0,0,0,2.65,0,0,0,0.02,0,0.12,0,1,17,0,0.34,0,0,0.07,0.03
"361926",0,0,0,2,0,0.09,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.01,0,0,0,0,3,0,0,2,0,0,0.05,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0
"60254",0,0.1,1,2,2,0.51,10.96,0,1,2,1,0,5,0,0,2.31,2,0,0,0.02,0.23,1,0,0,0,1,0.06,0.13,1,0.37,2,1,1,3,0,0,5,0,2,0,0,0.01,0.1,0,0,0,0,0.01,1,0.02,0.02,0,0.11,1,5,0.61,0,0.01,0,0,0.02,0,0,0,5,0,0,0,0,0,0,0,0.02,0.01,0,0,0.01,0.01,0,0.01
"15462",0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"162077",0.14,32,54,150,0.35,23,4,17,153,13,24,50,20,7.94,207.64,0.02,29,1.66,120.21,11,215,33.59,16,17,6.59,15,161,53,11.63,111,50,67,26,64,102,4,9,22,58,7,38,12,93.07,41,5,2.23,6,27.36,69,40,2,19,132,45.02,0,4,23,102,35,102,21,0.45,23,69,5.8,82,211.99,7,66,24,74,154,1,43,101,36,46,15,0,8
"520917",0.03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0,0,0,0,0.03,0,0,0,0,0,0,2,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470213",0,4,0.05,1,1,2,1,0.02,0,0.04,0,0.01,0.07,0.1,7,1,0,0,0,2,0.03,1,0,1,0.01,1,0.02,0,0.01,0.04,0.04,0,1,0,0,0.04,1,0.09,0,0.06,6,0,0,1,0,0.17,0,0.01,0,0.01,0,0,0.02,0,0,0,0.03,0.15,1,0,4,0.28,0.02,1,0.02,1,1,0.01,0.9,0,0.01,0.01,0,0,1,0.21,0.01,0,1,0
"177111",2,0,0.01,0.15,0.01,0,4,1,0,0,0,0,0.01,0,0,0,0,9,0,0,0,1,0,0,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
"512914",0,0.01,5,26,2.05,1,2,0.01,14,0,5,3,8,1,0.02,1.33,0.02,0,0,1,0,7,0.01,0,0,2,64,53,0.04,0.01,0.03,4.13,0.01,0,0.02,0.02,0,0,2,0,0,0,0,0,0.09,0,0.02,0,0.02,0,0,0.01,0,0.03,5,4,0.05,0,0,0,0,74,0.12,0,1,0,0.01,0,0,0,0,0.01,0,0,2.89,0,0,0,0,0
"347862",11,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0
"361751",0,2,0,4,0,2.15,3,1,1,1,0,0.01,0,0,0.01,0,0.05,0,0,0,0,0.08,1,0.05,0.01,0.01,1,0.05,0,0.2,0,0,0,1,2,0,1,0,0.09,0.02,0,0,0.01,0,0.12,0,0,0,2,0,1,0,0.61,0,0,0,0.01,0,0.02,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.01,0.07,0,0,0.99,0,0
"237323",7.01,2,0,0.16,0,1,1,0.01,7,5.11,0,0.01,0,0.01,0.03,0,2,3,0,0,29,2,2,0.03,6,0,0.24,15,1,0.01,0.25,0,0,0.6,6,0.02,0.05,0,0,0.12,0.02,1,10,1,0,0,0.03,0.16,0.19,0,0.15,0.15,14,0,0,0,3,0,0.03,1,0,0.49,2,9,0,0,9,0,0,16,0,3,2,17,0.01,0.03,23,0,0,0
"86468",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470239",1,0.17,1.51,0.02,0.06,0,0,2,17,0,2,0.21,0,6,0,2,1,0.02,3,10,6,0.1,0.01,0,1.46,0,1,0.46,1.46,0.03,0.02,0.04,15,0.27,0,1,0,0.01,0.13,1.31,4,1,1,2,0.15,0.01,1,1,0.03,8,16,22,0,0,0,0.01,18,5,0.83,0.12,1,0,0.01,0,0,5,0,1.55,3,0.01,0.06,0.21,3,1,1.13,4,5,4,0.63,0
"71387",3,4,0,62,0.01,56,70.08,16,7.5,3,0,14,2,1,2,1,10,10,0.08,0,19,43,1.24,30,9,0.21,38,4,4,8.69,152.06,137,0.07,0,26,10,0.08,1.16,9,0.02,33,0.05,36,40,21.73,5,0,9,16,0.04,1.63,0.26,22,0.05,0.04,0,84.33,3.83,34.6,3,0,0.01,3.48,25,0,3,17,1,1.82,96,7.07,65,0,0,28,26,60,0.1,0.01,93
"15054",1,3,0,20,0.01,7.29,24,2,0,3,0,0,0.06,0.02,0.01,1,0.01,0.34,0,0,5,3,1,0.09,2,0.14,1.36,0.01,1,0.06,0.04,3,1,4,0.19,0,0.73,0,5,0.02,1,9,1,0,0,0,9,17,0.03,0,0,0,5,0,0.38,0,0,0.03,3,0,0,14,0.01,1,0,0,7,0,0.13,2,0,0,0,2,0,0,0.04,0,0.01,0.01
"237268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"543306",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
"172962",5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
"259422",0.02,0.01,5,2,2,0.3,1,2,5,0,2,0.08,1.79,3,1,2,0.05,1,55,0.04,4,33.48,0.02,0,0,16,0,3,2,1,1,0,0.09,0.03,0.01,0,0.01,0,0.12,0,0,0.32,0.02,1,0,0.06,0.01,3.35,1,0.06,1,0.03,0.02,3.99,0.02,5,1,0.11,1,0,0.01,0.28,0.33,0.04,24.77,1,1,95,0,0.02,0,0.17,0,0,0,0,0.18,1.2,1,0
"242796",0,2,2,0.03,0,0,0,0,0.14,2,2,0,0,35,0.01,0.52,7,0,0,43,0,0,0,1,0,0,0.13,1,0,0.04,0,0,2,0,0,0,1,0.09,0,7,0,0,1,0.04,0,0.01,0,0,0.01,0.01,2,31.53,0.2,0,0,0,0.01,0,0,0.01,0,0,1,0.01,0.02,0,0,0,0,0.01,0,0,13,1,0,0.15,2,0.01,0,0
"470523",0,3,1,3,0,0.19,2,0,0,0,0.01,0,0,0,0,0,0,0,2,0,0.05,0.01,0,0.02,0,0.13,0.02,0,0,0,1,0,1,0,0,0,0.62,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0.01,0,0,0.06,0,0,0.01,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"518865",15,43,40.61,24,9.9,21,174,31,84,4,5,12,38,1,96,1,34,84,0,5,1012.34,71,165,54,103,2,125,255,8.32,206,214,133,12,27,221,20,269,113,53,1,118,59,83.64,22,112,195.31,333,25,148,193,14,0.31,462,3,1.62,44.56,53,2.99,32,60,0.25,99,262,373,0,148.15,397,0.06,49.76,73,64,89,22.37,378,102,11,101.03,41.04,27.3,3
"544854",0,1,3,1,0.01,4,4,0.01,1,1,13.74,1,1,1,0.05,0.14,0.02,0,0.04,0.53,0,0.01,0.03,0.01,0,0.98,2,0.03,0,4,0.98,1,0.03,0.35,0.23,0.04,1,0,0.03,0.08,0,1,1,0.04,0.02,0,0.01,0,1,0,0.01,1,0.08,0,1,0.07,1,0.01,0,0,1,0.97,0,0,8,0.01,0,0,0,0,0,0.07,0,0.02,1,0,0.09,1,0,0.01
"362383",0,0,0,0.01,0,0,1,1,0,0,0,0,0,3,0,0.09,0,9,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.02,1,0,0,0.01,0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.1,0.01,0,0,0,0,0,0
"311254",0,0,4,3.74,0.05,1,0.01,1,0.06,0,2,0,3,0,0.19,0.02,2,0,0,0,0.16,1,0,0,0,1,0.01,1,1,0,1,0,0,0,0,0.03,0.01,0,2.35,1,0,0.01,0,0,0,0,0.04,0.01,0.04,0.01,0.01,0,0,0,0.09,0,0,0,0.02,0,0,1,0.02,0,0.48,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
"56320",0,14,0,0.05,0,0.02,0,0.02,0.01,2,0.01,0.01,0,98,3,0.06,1,11,0,21,0,0,0.08,6,0,0,0.19,0,0,1,0,0,16,0,0.01,0,2,0.32,0,23,0.03,0,13,0.02,0,2,0,0,0.04,0.02,0.01,2,2,0,0,0,0.01,1,0,0,0,0,0.01,0,0,0,0.16,0,0,0,0,0,74,0,0,0.11,0,0,0,0.09
"470973",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0.02,1,0.02,0,0,0,0,0,0,0,0,0.01,0,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.01
