"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14"
"result.4" 0.0526315789473684 0 0 0 0.785714285714286 0.8 0.8 1 1 1 1 1 1 1
"result.5" 0.637931034482759 0.0681818181818182 0.0681818181818182 0.0888888888888889 0.67175572519084 0.683823529411765 0.686131386861314 0.954545454545455 0.931818181818182 0.931818181818182 0.931818181818182 0.977272727272727 0.977272727272727 0.977272727272727
"result.6" 0.17741935483871 0.0212765957446809 0.0416666666666667 0.0208333333333333 0.746268656716418 0.737113402061856 0.738461538461539 1 0.901960784313726 0.901960784313726 0.92156862745098 1 1 1
"result.1" 0 0 0 0 0.705882352941177 0.722222222222222 0.722222222222222 1 0 0 0 1 1 1
"result.2" 0.166666666666667 0 0 0 0.666666666666667 0.705882352941177 0.736842105263158 1 1 1 1 1 1 1
"result.3" 0.0625 0 0 0 0.7 0.722222222222222 0.722222222222222 1 0 0 0 1 1 1
"result.4" 0 0 0 0 0.83495145631068 0.839622641509434 0.839622641509434 1 0.0588235294117647 0.0588235294117647 0.882352941176471 1 1 1
"result.5" 0 0 0 0.0208333333333333 0.494845360824742 0.5 0.489583333333333 1 0.918367346938776 0.959183673469388 0.959183673469388 1 1 1
"result.6" 0.0217391304347826 0 0 0 0.628099173553719 0.625 0.637096774193548 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0 0 0 1 0 0 0 1 1 1
"result.2" 0 0 0 0 0.724137931034483 0.757575757575758 0.757575757575758 1 0 1 1 1 1 1
"result.3" 0.0588235294117647 0 0 0 0.737704918032787 0.733333333333333 0.733333333333333 1 0.9375 0.9375 0.9375 1 1 1
"result.4" 0.136363636363636 0 0 0 0.827272727272727 0.815533980582524 0.820754716981132 1 0.0526315789473684 0.0526315789473684 0.0526315789473684 1 1 1
"result.5" 0.0526315789473684 0.0181818181818182 0.0357142857142857 0.0357142857142857 0.364705882352941 0.341463414634146 0.357142857142857 1 1 1 1 1 1 1
"result.6" 0.208333333333333 0.0178571428571429 0.0172413793103448 0.0338983050847458 0.7 0.706185567010309 0.701570680628272 1 0.964912280701754 1 1 1 1 1
"result.1" 0 0 0 0 0.75 0.76 0.769230769230769 1 0 1 1 1 1 1
"result.2" 0.25 0 0 0 0.625 0.571428571428571 0.571428571428571 1 0.666666666666667 1 1 1 1 1
"result.3" 0.0416666666666667 0.0833333333333333 0.08 0.08 0.774509803921569 0.778846153846154 0.776699029126214 1 0.956521739130435 1 1 1 1 1
"result.4" 0 0 0 0 0.681818181818182 0.714285714285714 0.708333333333333 1 0.928571428571429 0.928571428571429 0.928571428571429 1 1 1
"result.5" 0.0344827586206897 0.0204081632653061 0.0196078431372549 0.0188679245283019 0.428571428571429 0.422680412371134 0.410526315789474 1 0.857142857142857 0.892857142857143 0.928571428571429 1 1 1
"result.6" 0.0606060606060606 0.0461538461538462 0.0461538461538462 0.0461538461538462 0.550724637681159 0.560283687943262 0.566433566433566 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.782608695652174 0.782608695652174 0.782608695652174 1 0 0 1 1 1 1
"result.2" 0 0 0 0 0.5 0.666666666666667 0.714285714285714 1 0 0 1 1 1 1
"result.3" 0.0909090909090909 0 0 0 0.795918367346939 0.777777777777778 0.805825242718447 1 0 0 0.9 1 1 1
"result.4" 0.0555555555555556 0 0 0 0.734375 0.753623188405797 0.757142857142857 1 1 1 1 1 1 1
"result.5" 0.0576923076923077 0 0 0.02 0.449438202247191 0.443181818181818 0.436781609195402 1 1 1 1 1 1 1
"result.6" 0.06 0.0208333333333333 0.0208333333333333 0.0208333333333333 0.580357142857143 0.572727272727273 0.568807339449541 1 1 1 1 1 1 1
"result.1" 0.25 0 0 0 0.5 0.571428571428571 0.5 1 0 0 0 1 1 1
"result.2" 0 0 0 0 0.666666666666667 0.666666666666667 0.666666666666667 1 0 0 1 1 1 1
"result.3" 0.153846153846154 0 0 0 0.75 0.752808988764045 0.75 1 0.954545454545455 0.954545454545455 0.954545454545455 1 1 1
"result.4" 0.166666666666667 0 0 0 0.607843137254902 0.607843137254902 0.615384615384615 1 0.9 0.95 0.95 1 1 1
"result.5" 0.0612244897959184 0.0612244897959184 0.08 0.08 0.458823529411765 0.465116279069767 0.439024390243902 1 1 1 1 1 1 1
"result.6" 0.0384615384615385 0.0196078431372549 0.0196078431372549 0.0384615384615385 0.586776859504132 0.596774193548387 0.609375 1 1 1 1 1 1 1
"result.1" 0.166666666666667 0 0 0 0.722222222222222 0.722222222222222 0.736842105263158 1 0.2 0.2 0.2 1 1 1
"result.2" 0 0 0 0 0.75 0.727272727272727 0.727272727272727 1 0.333333333333333 0.333333333333333 1 1 1 1
"result.3" 0 0 0 0 0.768292682926829 0.768292682926829 0.773809523809524 1 0.842105263157895 0.842105263157895 0.842105263157895 1 1 1
"result.4" 0.0869565217391304 0 0 0 0.758620689655172 0.758620689655172 0.755813953488372 1 1 1 1 1 1 1
"result.5" 0.0338983050847458 0.0172413793103448 0.0172413793103448 0.0338983050847458 0.457142857142857 0.477064220183486 0.486486486486487 1 1 1 1 1 1 1
"result.6" 0.0857142857142857 0.0303030303030303 0.0153846153846154 0.0303030303030303 0.549295774647887 0.552447552447552 0.546099290780142 1 1 1 1 1 1 1
"result.1" 0.333333333333333 0 0 0 0.739130434782609 0.714285714285714 0.7 1 0 0 0.833333333333333 1 1 1
"result.2" 0 0 0 0 0.642857142857143 0.583333333333333 0.642857142857143 1 0 0 0 1 1 1
"result.3" 0.173913043478261 0 0 0 0.720588235294118 0.720588235294118 0.716417910447761 1 0.947368421052632 0.947368421052632 0.947368421052632 1 1 1
"result.4" 0.103448275862069 0 0 0 0.761467889908257 0.775862068965517 0.777777777777778 1 0.923076923076923 0.923076923076923 0.961538461538462 1 1 1
"result.5" 0.102040816326531 0.0652173913043478 0.0444444444444444 0.0444444444444444 0.592592592592593 0.639344262295082 0.614035087719298 1 0.977272727272727 0.977272727272727 0.977272727272727 1 1 1
"result.6" 0 0.0425531914893617 0.0425531914893617 0.0425531914893617 0.594594594594595 0.601769911504425 0.601769911504425 1 1 1 1 1 1 1
"result.1" 0.363636363636364 0 0 0 0.730769230769231 0.75 0.72 1 0 0 0.714285714285714 1 1 1
"result.2" 0 0 0 0 0.714285714285714 0.714285714285714 0.733333333333333 1 0.25 0.25 0.25 1 1 1
"result.3" 0 0 0 0 0.75 0.758241758241758 0.760869565217391 1 0.318181818181818 0.681818181818182 1 1 1 1
"result.4" 0.117647058823529 0 0 0 0.758064516129032 0.765625 0.772727272727273 1 0.933333333333333 0.933333333333333 0.933333333333333 1 1 1
"result.5" 0.0227272727272727 0.0444444444444444 0.0444444444444444 0.0444444444444444 0.232142857142857 0.258620689655172 0.283333333333333 1 1 1 1 1 1 1
"result.6" 0.0377358490566038 0.0555555555555556 0.105263157894737 0.0892857142857143 0.655405405405405 0.653061224489796 0.653061224489796 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.333333333333333 0 0 1 0 0 0 1 1 1
"result.2" 0.5 0 0 0 0.733333333333333 0.764705882352941 0.777777777777778 1 0 0 0 1 1 1
"result.3" 0.172413793103448 0.0416666666666667 0.0416666666666667 0.0416666666666667 0.791304347826087 0.796610169491525 0.798319327731092 1 0.958333333333333 0.958333333333333 0.958333333333333 1 1 1
"result.4" 0.08 0.0434782608695652 0 0 0.75 0.744444444444444 0.741573033707865 1 0.956521739130435 0.956521739130435 0.956521739130435 1 1 1
"result.5" 0.111111111111111 0.0175438596491228 0.0175438596491228 0.0175438596491228 0.647798742138365 0.65 0.656441717791411 1 1 1 1 1 1 1
"result.6" 0.0793650793650794 0.0333333333333333 0.0333333333333333 0.0169491525423729 0.644171779141104 0.654761904761905 0.654761904761905 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.761904761904762 0.761904761904762 0.761904761904762 1 1 1 1 1 1 1
"result.2" 0.222222222222222 0.4 0.4 0.4 0.695652173913043 0.681818181818182 0.666666666666667 1 0.428571428571429 0.428571428571429 0.428571428571429 1 1 1
"result.3" 0.0909090909090909 0 0 0 0.655172413793103 0.672131147540984 0.666666666666667 1 0.1 0.1 0.95 1 1 1
"result.4" 0.173913043478261 0 0.0555555555555556 0.0555555555555556 0.736111111111111 0.743243243243243 0.746666666666667 1 0.894736842105263 0.894736842105263 0.894736842105263 1 1 1
"result.5" 0 0.0447761194029851 0.072463768115942 0.0857142857142857 0.428571428571429 0.433628318584071 0.448275862068966 1 1 1 1 1 1 1
"result.6" 0.0416666666666667 0 0.0416666666666667 0.0416666666666667 0.48314606741573 0.51063829787234 0.5 1 1 1 1 1 1 1
"result.1" 0.166666666666667 0 0 0 0.722222222222222 0.772727272727273 0.782608695652174 1 0.4 1 1 1 1 1
"result.2" 0.2 0 0.25 0.2 0.714285714285714 0.714285714285714 0.75 1 0.25 0.75 1 1 1 1
"result.3" 0 0 0 0 0.792792792792793 0.801724137931034 0.794642857142857 1 0.956521739130435 1 1 1 1 1
"result.4" 0 0 0 0 0.727272727272727 0.720930232558139 0.739130434782609 1 1 1 1 1 1 1
"result.5" 0.0714285714285714 0.037037037037037 0.0545454545454545 0.0545454545454545 0.485148514851485 0.469387755102041 0.474747474747475 1 1 1 1 1 1 1
"result.6" 0.102040816326531 0.0833333333333333 0.0638297872340425 0.0833333333333333 0.66412213740458 0.683453237410072 0.681159420289855 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.642857142857143 0.642857142857143 0.642857142857143 1 0 0 0 1 1 1
"result.2" 0 0 0 0 0.666666666666667 0.666666666666667 0.666666666666667 1 1 1 1 1 1 1
"result.3" 0.242424242424242 0 0 0 0.772727272727273 0.774774774774775 0.776785714285714 1 0 0 0 1 1 1
"result.4" 0.0588235294117647 0 0 0 0.714285714285714 0.733333333333333 0.746031746031746 1 0.0625 0.0625 0.5 1 1 1
"result.5" 0.06 0 0 0 0.356164383561644 0.373333333333333 0.381578947368421 1 0.765957446808511 0.829787234042553 0.851063829787234 1 1 1
"result.6" 0.0483870967741935 0.0923076923076923 0.0483870967741935 0.0483870967741935 0.604026845637584 0.609271523178808 0.611842105263158 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.666666666666667 0.625 0.625 1 0.333333333333333 0.666666666666667 0.666666666666667 1 1 1
"result.2" 0 0 0 0 0.5 0.5 0.333333333333333 1 0 0 1 1 1 1
"result.3" 0.466666666666667 0 0 0 0.741935483870968 0.741935483870968 0.737704918032787 1 0.5 0.875 0.9375 1 1 1
"result.4" 0.0454545454545455 0 0 0 0.80188679245283 0.807339449541284 0.810810810810811 1 0.952380952380952 0.952380952380952 0.952380952380952 1 1 1
"result.5" 0.0204081632653061 0.0212765957446809 0.0208333333333333 0.0208333333333333 0.448275862068966 0.414634146341463 0.435294117647059 1 0.958333333333333 0.979166666666667 0.979166666666667 1 1 1
"result.6" 0.0666666666666667 0.0967741935483871 0.0819672131147541 0.0508474576271186 0.695652173913043 0.698924731182796 0.705263157894737 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.75 0.75 0.75 1 1 1 1 1 1 1
"result.2" 0 0 0 0 0.769230769230769 0.7 0.75 1 0 0 0.333333333333333 1 1 1
"result.3" 0.0384615384615385 0 0 0 0.747474747474748 0.757281553398058 0.752475247524752 1 0.48 0.92 1 1 1 1
"result.4" 0 0 0 0 0.792079207920792 0.792079207920792 0.794117647058823 1 0.952380952380952 1 1 1 1 1
"result.5" 0 0.0208333333333333 0.0408163265306122 0.0408163265306122 0.314285714285714 0.333333333333333 0.314285714285714 1 0.979166666666667 0.979166666666667 0.979166666666667 1 1 1
"result.6" 0.037037037037037 0.0545454545454545 0.0545454545454545 0.087719298245614 0.718918918918919 0.712707182320442 0.720430107526882 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.75 0.75 0.75 1 0.777777777777778 0.888888888888889 1 1 1 1
"result.2" 0.125 0 0 0 0.708333333333333 0.708333333333333 0.708333333333333 1 0 0.714285714285714 0.714285714285714 1 1 1
"result.3" 0 0.0625 0.0625 0.0625 0.825581395348837 0.827586206896552 0.823529411764706 1 1 1 1 1 1 1
"result.4" 0.142857142857143 0 0 0 0.69620253164557 0.707317073170732 0.714285714285714 1 0.958333333333333 1 1 1 1 1
"result.5" 0.0869565217391304 0.025 0.0476190476190476 0.0238095238095238 0.614678899082569 0.48780487804878 0.481481481481481 1 0.928571428571429 0.952380952380952 0.976190476190476 1 1 1
"result.6" 0.112903225806452 0.0350877192982456 0 0.0178571428571429 0.583333333333333 0.576923076923077 0.586466165413534 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.625 0.666666666666667 0.727272727272727 1 0 0 0 1 1 1
"result.2" 0 0 0 0 0.555555555555556 0.428571428571429 0.555555555555556 1 0 0 0 1 1 1
"result.3" 0.257142857142857 0.037037037037037 0.0714285714285714 0.161290322580645 0.792 0.795275590551181 0.790322580645161 1 1 1 1 1 1 1
"result.4" 0.107142857142857 0 0 0 0.744897959183674 0.744897959183674 0.757281553398058 1 0.96 1 1 1 1 1
"result.5" 0.730769230769231 0.0232558139534884 0.0434782608695652 0.0425531914893617 0.652777777777778 0.645390070921986 0.642857142857143 0.942307692307692 0.807692307692308 0.846153846153846 0.865384615384615 0.961538461538462 0.961538461538462 0.961538461538462
"result.6" 0.0517241379310345 0.0178571428571429 0 0 0.72636815920398 0.719387755102041 0.725 1 1 1 1 1 1 1
"result.1" 0.444444444444444 0 0 0 0.8 0.8 0.8 1 0 1 1 1 1 1
"result.2" 0 0 0 0 0.333333333333333 0.333333333333333 0.5 1 0 0 1 1 1 1
"result.3" 0.0769230769230769 0 0 0 0.755102040816326 0.76 0.762376237623762 1 0.916666666666667 0.916666666666667 0.916666666666667 1 1 1
"result.4" 0.130434782608696 0 0 0 0.787234042553192 0.8 0.803921568627451 1 0.9 0.9 0.95 1 1 1
"result.5" 0.0363636363636364 0.0701754385964912 0.0363636363636364 0.0363636363636364 0.490384615384615 0.480392156862745 0.480392156862745 1 1 1 1 1 1 1
"result.6" 0.0222222222222222 0 0 0 0.516483516483517 0.526881720430108 0.536842105263158 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.722222222222222 0.705882352941177 0.705882352941177 1 1 1 1 1 1 1
"result.2" 0.125 0 0 0 0.681818181818182 0.695652173913043 0.681818181818182 1 0 0.142857142857143 0.714285714285714 1 1 1
"result.3" 0.0869565217391304 0 0 0 0.730769230769231 0.74390243902439 0.75 1 0.0952380952380952 0.0952380952380952 0.80952380952381 1 1 1
"result.4" 0.176470588235294 0.0666666666666667 0.0666666666666667 0.0967741935483871 0.725490196078431 0.717171717171717 0.722772277227723 1 1 1 1 1 1 1
"result.5" 0.132075471698113 0 0 0 0.361111111111111 0.36986301369863 0.378378378378378 1 0.956521739130435 0.956521739130435 0.956521739130435 1 1 1
"result.6" 0 0.0408163265306122 0.0408163265306122 0.0208333333333333 0.62992125984252 0.6328125 0.62992125984252 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.75 0.740740740740741 0.740740740740741 1 0.142857142857143 0.857142857142857 0.857142857142857 1 1 1
"result.2" 0.2 0 0 0 0.741935483870968 0.724137931034483 0.714285714285714 1 1 1 1 1 1 1
"result.3" 0.0625 0 0.0714285714285714 0.0714285714285714 0.705882352941177 0.722222222222222 0.711538461538462 1 0.866666666666667 0.866666666666667 0.866666666666667 1 1 1
"result.4" 0.130434782608696 0 0 0 0.743589743589744 0.74025974025974 0.75609756097561 1 1 1 1 1 1 1
"result.5" 0.288461538461538 0.0975609756097561 0.075 0.0512820512820513 0.573033707865168 0.58695652173913 0.595744680851064 0.973684210526316 0.973684210526316 0.973684210526316 0.973684210526316 1 1 1
"result.6" 0.0363636363636364 0.0196078431372549 0.0188679245283019 0.0185185185185185 0.664556962025316 0.662420382165605 0.666666666666667 1 0.943396226415094 0.981132075471698 1 1 1 1
"result.1" 0 0 0 0 0.75 0.75 0.75 1 0 0 0.25 1 1 1
"result.2" 0.0714285714285714 0.0833333333333333 0.0714285714285714 0.0714285714285714 0.711111111111111 0.711111111111111 0.717391304347826 1 0.846153846153846 1 1 1 1 1
"result.3" 0.130434782608696 0 0 0 0.753086419753086 0.75 0.746835443037975 1 0.05 0.05 1 1 1 1
"result.4" 0.181818181818182 0 0 0 0.790697674418605 0.790697674418605 0.7890625 1 0.518518518518518 1 1 1 1 1
"result.5" 0 0.0526315789473684 0.0526315789473684 0.0526315789473684 0.478260869565217 0.52 0.52 1 1 1 1 1 1 1
"result.6" 0.05 0 0 0 0.700787401574803 0.718518518518519 0.716417910447761 1 1 1 1 1 1 1
"result.1" 0.25 0 0 0 0.5 0.5 0.5 1 0 0 0.333333333333333 1 1 1
"result.2" 0 0 0 0 0.733333333333333 0.714285714285714 0.714285714285714 1 0 0 0.5 1 1 1
"result.3" 0.103448275862069 0 0 0 0.792 0.8 0.801526717557252 1 0.0384615384615385 0.0384615384615385 0.884615384615385 1 1 1
"result.4" 0.0476190476190476 0 0 0.0909090909090909 0.701492537313433 0.714285714285714 0.710144927536232 1 1 1 1 1 1 1
"result.5" 0 0 0 0 0.30188679245283 0.314814814814815 0.314814814814815 1 1 1 1 1 1 1
"result.6" 0.145161290322581 0 0 0.0363636363636364 0.615942028985507 0.63448275862069 0.629370629370629 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.714285714285714 0.714285714285714 0.714285714285714 1 0.25 0.25 1 1 1 1
"result.2" 0 0 0 0 0.5 0.5 0.571428571428571 1 1 1 1 1 1 1
"result.3" 0.0588235294117647 0 0 0 0.542857142857143 0.567567567567568 0.555555555555556 1 0.1875 0.1875 0.875 1 1 1
"result.4" 0.0416666666666667 0 0 0 0.767676767676768 0.76530612244898 0.774509803921569 1 0.0869565217391304 0.0869565217391304 1 1 1 1
"result.5" 0.0392156862745098 0 0 0.02 0.504950495049505 0.514563106796116 0.509803921568627 0.98 0.94 0.96 0.98 1 1 1
"result.6" 0.025 0 0 0 0.635514018691589 0.663793103448276 0.669491525423729 1 1 1 1 1 1 1
"result.1" 0.333333333333333 0 0 0 0.75 0.666666666666667 0.666666666666667 1 0 0 0 1 1 1
"result.2" 0.125 0 0 0 0.631578947368421 0.65 0.666666666666667 1 0.142857142857143 0.571428571428571 1 1 1 1
"result.3" 0.08 0.05 0.05 0.0952380952380952 0.778846153846154 0.780952380952381 0.783018867924528 1 0.826086956521739 0.826086956521739 0.826086956521739 1 1 1
"result.4" 0.0625 0 0 0 0.810126582278481 0.8125 0.8125 1 1 1 1 1 1 1
"result.5" 0.525252525252525 0.0980392156862745 0.08 0.0784313725490196 0.628787878787879 0.659722222222222 0.657342657342657 0.959183673469388 0.938775510204082 0.938775510204082 0.959183673469388 1 1 1
"result.6" 0.0363636363636364 0.0185185185185185 0.0363636363636364 0.0363636363636364 0.509259259259259 0.518181818181818 0.518181818181818 1 1 1 1 1 1 1
"result.1" 0.125 0 0 0 0.740740740740741 0.740740740740741 0.75 1 0.285714285714286 0.285714285714286 0.571428571428571 1 1 1
"result.2" 0.1 0 0 0 0.727272727272727 0.742857142857143 0.735294117647059 1 0.111111111111111 0.111111111111111 0.111111111111111 1 1 1
"result.3" 0.125 0 0 0.0833333333333333 0.734177215189873 0.74390243902439 0.74390243902439 1 0.0952380952380952 0.0952380952380952 0.523809523809524 1 1 1
"result.4" 0.111111111111111 0 0 0 0.753846153846154 0.757575757575758 0.764705882352941 1 1 1 1 1 1 1
"result.5" 0.04 0.0769230769230769 0.0769230769230769 0.0588235294117647 0.454545454545455 0.478260869565217 0.466666666666667 1 1 1 1 1 1 1
"result.6" 0.0508474576271186 0.0967741935483871 0.0819672131147541 0.0967741935483871 0.714285714285714 0.712820512820513 0.712820512820513 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.714285714285714 0.703703703703704 0.714285714285714 1 0 0 1 1 1 1
"result.2" 0.111111111111111 0 0 0 0.652173913043478 0.68 0.68 1 0.125 0.125 1 1 1 1
"result.3" 0.166666666666667 0 0 0 0.746835443037975 0.759036144578313 0.759036144578313 1 0 0 0 1 1 1
"result.4" 0 0 0 0 0.777777777777778 0.780487804878049 0.769230769230769 1 0 0 0 1 1 1
"result.5" 0.0545454545454545 0.0377358490566038 0.0377358490566038 0.037037037037037 0.490196078431373 0.490196078431373 0.504761904761905 1 0.980769230769231 0.980769230769231 1 1 1 1
"result.6" 0 0 0.0566037735849057 0.0196078431372549 0.509803921568627 0.545454545454545 0.532710280373832 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.6 0.636363636363636 0.636363636363636 1 0.5 1 1 1 1 1
"result.2" 0.2 0 0 0 0.666666666666667 0.733333333333333 0.714285714285714 1 0 0 0 1 1 1
"result.3" 0.137931034482759 0.0384615384615385 0.0384615384615385 0.0384615384615385 0.810606060606061 0.81203007518797 0.778761061946903 1 1 1 1 1 1 1
"result.4" 0.0476190476190476 0 0 0 0.795918367346939 0.791666666666667 0.791666666666667 1 0.95 0.95 0.95 1 1 1
"result.5" 0.027027027027027 0.0540540540540541 0 0 0.485714285714286 0.485714285714286 0.492957746478873 1 0.972222222222222 0.972222222222222 0.972222222222222 1 1 1
"result.6" 0 0 0 0 0.461538461538462 0.461538461538462 0.467391304347826 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.769230769230769 0.76 0.75 1 1 1 1 1 1 1
"result.2" 0 0.5 0.2 0.2 0.68 0.692307692307692 0.68 1 0.125 1 1 1 1 1
"result.3" 0.1 0 0 0 0.742857142857143 0.753424657534247 0.756756756756757 1 0 0 0.944444444444444 1 1 1
"result.4" 0 0 0 0 0.783783783783784 0.783783783783784 0.774647887323944 1 0.625 1 1 1 1 1
"result.5" 0.0196078431372549 0.0384615384615385 0.0196078431372549 0.0196078431372549 0.411764705882353 0.438202247191011 0.444444444444444 1 1 1 1 1 1 1
"result.6" 0.0909090909090909 0.0576923076923077 0.0392156862745098 0.0576923076923077 0.652777777777778 0.65034965034965 0.65034965034965 1 0.98 0.98 0.98 1 1 1
"result.1" 0 0 0 0 0.714285714285714 0.714285714285714 0.692307692307692 1 0.25 0.75 1 1 1 1
"result.2" 0.166666666666667 0 0 0 0.75 0.736842105263158 0.75 1 0 0 0 1 1 1
"result.3" 0.0476190476190476 0 0 0 0.655172413793103 0.62962962962963 0.62962962962963 1 0.95 0.95 1 1 1 1
"result.4" 0 0 0 0 0.792079207920792 0.785714285714286 0.783505154639175 1 1 1 1 1 1 1
"result.5" 0.238805970149254 0.0892857142857143 0.0727272727272727 0.0727272727272727 0.66 0.662251655629139 0.66 1 1 1 1 1 1 1
"result.6" 0.0317460317460317 0.0166666666666667 0.0166666666666667 0.0769230769230769 0.495867768595041 0.495867768595041 0.487394957983193 1 0.967213114754098 0.967213114754098 0.983606557377049 1 1 1
"result.1" 0.444444444444444 0 0 0 0.736842105263158 0.722222222222222 0.722222222222222 1 0 0 0.8 1 1 1
"result.2" 0 0 0 0 0.5625 0.588235294117647 0.631578947368421 1 0 0.857142857142857 1 1 1 1
"result.3" 0.0909090909090909 0 0 0 0.775280898876405 0.78494623655914 0.78494623655914 1 0 0 0.8 1 1 1
"result.4" 0 0 0 0 0.75 0.746666666666667 0.73972602739726 1 0.947368421052632 0.947368421052632 1 1 1 1
"result.5" 0.119402985074627 0.0166666666666667 0.0166666666666667 0.0327868852459016 0.595890410958904 0.628930817610063 0.628930817610063 1 1 1 1 1 1 1
"result.6" 0.0377358490566038 0.105263157894737 0.0555555555555556 0.0555555555555556 0.722826086956522 0.722826086956522 0.724324324324324 1 1 1 1 1 1 1
"result.1" 0.25 0 0 0 0.785714285714286 0.75 0.785714285714286 1 0 0 0.666666666666667 1 1 1
"result.2" 0 0 0 0 0.5 0 0 1 0 0 0 1 1 1
"result.3" 0.04 0 0 0 0.794871794871795 0.794871794871795 0.8 1 0 0 0.958333333333333 1 1 1
"result.4" 0.0952380952380952 0 0 0 0.813725490196078 0.819047619047619 0.817307692307692 1 0.736842105263158 0.894736842105263 1 1 1 1
"result.5" 0.0425531914893617 0.0217391304347826 0.0425531914893617 0.0625 0.470588235294118 0.476744186046512 0.470588235294118 1 1 1 1 1 1 1
"result.6" 0.0740740740740741 0.0196078431372549 0.0196078431372549 0.0196078431372549 0.683544303797468 0.685534591194969 0.691358024691358 1 1 1 1 1 1 1
"result.1" 0.142857142857143 0 0 0 0.684210526315789 0.684210526315789 0.714285714285714 1 0 0 0 1 1 1
"result.2" 0 0 0 0 0.714285714285714 0.714285714285714 0.714285714285714 1 0 0 0 1 1 1
"result.3" 0 0 0 0 0.666666666666667 0.716981132075472 0.722222222222222 1 0 0 0.866666666666667 1 1 1
"result.4" 0.117647058823529 0 0 0 0.7 0.673913043478261 0.651162790697674 1 1 1 1 1 1 1
"result.5" 0 0.0350877192982456 0.0178571428571429 0.0178571428571429 0.537190082644628 0.575757575757576 0.565891472868217 1 0.982142857142857 0.982142857142857 0.982142857142857 1 1 1
"result.6" 0.0491803278688525 0 0.0333333333333333 0.0169491525423729 0.524590163934426 0.528455284552846 0.524590163934426 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.555555555555556 0.555555555555556 0.555555555555556 1 0 0.75 0.75 1 1 1
"result.2" 0.2 0 0 0 0.692307692307692 0.666666666666667 0.666666666666667 1 0 0 0 1 1 1
"result.3" 0 0 0 0 0.764705882352941 0.767441860465116 0.770114942528736 1 0 0 0.1 1 1 1
"result.4" 0.142857142857143 0 0 0 0.795454545454545 0.795454545454545 0.802197802197802 1 0.166666666666667 0.833333333333333 1 1 1 1
"result.5" 0.0208333333333333 0.0408163265306122 0 0.0208333333333333 0.510416666666667 0.543689320388349 0.548076923076923 1 1 1 1 1 1 1
"result.6" 0.0178571428571429 0 0 0 0.541666666666667 0.53781512605042 0.563492063492063 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0.75 0.75 0.736842105263158 1 0.4 0.4 1 1 1 1
"result.2" 0 0 0 0 0.6 0.6 0.6 1 0 0 1 1 1 1
"result.3" 0 0 0 0 0.734939759036145 0.738095238095238 0.744186046511628 1 0.0454545454545455 0.0454545454545455 0.772727272727273 1 1 1
"result.4" 0.0833333333333333 0 0 0 0.725 0.738095238095238 0.741176470588235 1 0.954545454545455 0.954545454545455 0.954545454545455 1 1 1
"result.5" 0.0222222222222222 0.0238095238095238 0 0.0238095238095238 0.443037974683544 0.443037974683544 0.443037974683544 1 0.931818181818182 0.931818181818182 0.931818181818182 1 1 1
"result.6" 0.0508474576271186 0.0508474576271186 0.0508474576271186 0.0508474576271186 0.654320987654321 0.65 0.654320987654321 1 1 1 1 1 1 1
"result.1" 0.285714285714286 0 0 0 0.722222222222222 0.722222222222222 0.736842105263158 1 1 1 1 1 1 1
"result.2" 0 0 0 0 0.6875 0.722222222222222 0.722222222222222 1 0.2 0.2 1 1 1 1
"result.3" 0.04 0 0 0 0.76 0.769230769230769 0.771428571428571 1 1 1 1 1 1 1
"result.4" 0.272727272727273 0.111111111111111 0.111111111111111 0.111111111111111 0.686274509803922 0.686274509803922 0.686274509803922 1 1 1 1 1 1 1
"result.5" 0.0851063829787234 0.156862745098039 0.122448979591837 0.203703703703704 0.601851851851852 0.661417322834646 0.647540983606557 1 1 1 1 1 1 1
"result.6" 0.0227272727272727 0.0652173913043478 0.0444444444444444 0.0444444444444444 0.385714285714286 0.402777777777778 0.410958904109589 1 1 1 1 1 1 1
"result.1" 0.25 0 0 0 0.785714285714286 0.785714285714286 0.785714285714286 1 0 0.333333333333333 1 1 1 1
"result.2" 0 0 0 0 0.666666666666667 0.636363636363636 0.666666666666667 1 0 1 1 1 1 1
"result.3" 0.214285714285714 0.0454545454545455 0.0454545454545455 0.0454545454545455 0.725 0.717948717948718 0.721518987341772 1 0.954545454545455 0.954545454545455 0.954545454545455 1 1 1
