"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14"
"result.3" 0 0 0 0 0 0 0 0.52 0.04 0.04 0.04 0.52 0.52 0.52
"result.4" 0.0769230769230769 0 0 0 0.0909090909090909 0.0833333333333333 0.0769230769230769 0.666666666666667 0.166666666666667 0.111111111111111 0.222222222222222 0.555555555555556 0.611111111111111 0.666666666666667
"result.5" 0 0.032258064516129 0 0.027027027027027 0.0425531914893617 0.0408163265306122 0.0408163265306122 0.711864406779661 0.508474576271186 0.559322033898305 0.610169491525424 0.76271186440678 0.796610169491525 0.796610169491525
"result.6" 0.0487804878048781 0.0256410256410256 0 0 0.204081632653061 0.204081632653061 0.235294117647059 0.795918367346939 0.775510204081633 0.775510204081633 0.775510204081633 0.795918367346939 0.795918367346939 0.795918367346939
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0 0 0 0 0 0 0.2 0 0.2 0.2 0.2 0.2 0.2
"result.3" 0 0 0 0 0.0909090909090909 0.0833333333333333 0.0833333333333333 0.5 0.1 0.1 0.2 0.5 0.55 0.55
"result.4" 0 0 0 0 0.2 0.166666666666667 0.166666666666667 0.75 0.5 0.625 0.625 0.5 0.625 0.625
"result.5" 0.05 0.032258064516129 0.027027027027027 0.027027027027027 0.159090909090909 0.13953488372093 0.119047619047619 0.791666666666667 0.625 0.75 0.75 0.770833333333333 0.770833333333333 0.770833333333333
"result.6" 0.0303030303030303 0.129032258064516 0.0666666666666667 0.0645161290322581 0.153846153846154 0.175 0.179487179487179 0.727272727272727 0.613636363636364 0.636363636363636 0.659090909090909 0.75 0.75 0.727272727272727
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.3" 0 0 0 0 0 0 0 0.260869565217391 0.0869565217391304 0.130434782608696 0.130434782608696 0.173913043478261 0.217391304347826 0.260869565217391
"result.4" 0 0.2 0.111111111111111 0 0.1 0.1 0.1 0.5625 0.5 0.5 0.5 0.5625 0.5625 0.5625
"result.5" 0.0303030303030303 0 0 0 0.0909090909090909 0.0697674418604651 0.075 0.581818181818182 0.363636363636364 0.4 0.545454545454545 0.727272727272727 0.727272727272727 0.672727272727273
"result.6" 0.0666666666666667 0.05 0.0714285714285714 0.0487804878048781 0.3 0.275862068965517 0.311475409836066 0.875 0.791666666666667 0.8125 0.8125 0.875 0.875 0.875
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0 0 0 0 0 0 0.166666666666667 0.166666666666667 0.166666666666667 0.166666666666667 0.333333333333333 0.333333333333333 0.333333333333333
"result.3" 0.111111111111111 0 0 0 0.176470588235294 0.176470588235294 0.176470588235294 0.666666666666667 0.0833333333333333 0.125 0.291666666666667 0.583333333333333 0.583333333333333 0.583333333333333
"result.4" 0 0 0 0 0 0.0714285714285714 0 0.590909090909091 0.454545454545455 0.454545454545455 0.454545454545455 0.590909090909091 0.590909090909091 0.590909090909091
"result.5" 0 0 0 0 0.111111111111111 0.135135135135135 0.111111111111111 0.510204081632653 0.142857142857143 0.163265306122449 0.183673469387755 0.653061224489796 0.653061224489796 0.653061224489796
"result.6" 0 0 0 0 0.142857142857143 0.155555555555556 0.195652173913043 0.863636363636364 0.590909090909091 0.613636363636364 0.681818181818182 0.818181818181818 0.863636363636364 0.840909090909091
"result.1" 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0
"result.2" 0 0 0 0 0.25 0.2 0.2 0.833333333333333 0.666666666666667 0.666666666666667 0.5 0.5 0.666666666666667 0.666666666666667
"result.3" 0.1 0 0 0 0.1 0 0.1 0.428571428571429 0.0952380952380952 0.142857142857143 0.142857142857143 0.428571428571429 0.428571428571429 0.428571428571429
"result.4" 0 0 0 0 0 0.0833333333333333 0.0833333333333333 0.611111111111111 0.333333333333333 0.5 0.555555555555556 0.444444444444444 0.611111111111111 0.611111111111111
"result.5" 0.0833333333333333 0 0 0 0.107142857142857 0.0689655172413793 0.0689655172413793 0.611111111111111 0.25 0.166666666666667 0.222222222222222 0.694444444444444 0.75 0.75
"result.6" 0.0731707317073171 0 0 0 0.173913043478261 0.136363636363636 0.159090909090909 0.745098039215686 0.509803921568627 0.529411764705882 0.588235294117647 0.745098039215686 0.745098039215686 0.725490196078431
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0 0 0 0 0.5 0.6 0.4 0.2 0.2 0.2 0.4 0.4 0.4
"result.3" 0 0 0 0 0 0 0 0.466666666666667 0 0 0 0.4 0.4 0.4
"result.4" 0 0 0 0 0.1875 0.1875 0.1875 0.764705882352941 0.647058823529412 0.647058823529412 0.647058823529412 0.764705882352941 0.764705882352941 0.764705882352941
"result.5" 0.0333333333333333 0 0.032258064516129 0 0.0666666666666667 0.0689655172413793 0.0645161290322581 0.674418604651163 0.581395348837209 0.697674418604651 0.744186046511628 0.651162790697674 0.627906976744186 0.674418604651163
"result.6" 0.0555555555555556 0.0555555555555556 0.0555555555555556 0.0285714285714286 0.333333333333333 0.32 0.32 0.723404255319149 0.723404255319149 0.723404255319149 0.723404255319149 0.723404255319149 0.723404255319149 0.723404255319149
"result.1" 0 0 0 0 0.25 0.25 0.25 1 1 1 1 1 1 1
"result.2" 0 0 0 0 0.5 0.75 0.8 0.125 0.125 0.125 0.125 0.125 0.125 0.125
"result.3" 0 0 0 0 0 0 0 0.538461538461538 0.307692307692308 0.230769230769231 0.307692307692308 0.538461538461538 0.538461538461538 0.538461538461538
"result.4" 0.117647058823529 0 0 0 0.222222222222222 0.210526315789474 0.210526315789474 0.681818181818182 0 0 0 0.636363636363636 0.681818181818182 0.681818181818182
"result.5" 0.0555555555555556 0 0 0 0.125 0.145833333333333 0.156862745098039 0.515151515151515 0.348484848484849 0.363636363636364 0.348484848484849 0.636363636363636 0.621212121212121 0.651515151515151
"result.6" 0 0 0.0625 0.0909090909090909 0.162162162162162 0.0857142857142857 0.111111111111111 0.761904761904762 0.69047619047619 0.714285714285714 0.714285714285714 0.738095238095238 0.761904761904762 0.761904761904762
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5
"result.3" 0 0 0 0 0.15 0.117647058823529 0.0625 0.48 0.32 0.36 0.48 0.68 0.6 0.6
"result.4" 0 0 0 0 0.1 0.25 0.388888888888889 0.421052631578947 0.473684210526316 0.473684210526316 0.421052631578947 0.473684210526316 0.473684210526316 0.578947368421053
"result.5" 0.0540540540540541 0.0588235294117647 0.0434782608695652 0.04 0.131578947368421 0.2 0.138888888888889 0.660377358490566 0.30188679245283 0.415094339622642 0.452830188679245 0.622641509433962 0.60377358490566 0.584905660377358
"result.6" 0.0333333333333333 0 0 0.04 0.171428571428571 0.171428571428571 0.176470588235294 0.659090909090909 0.613636363636364 0.613636363636364 0.545454545454545 0.659090909090909 0.659090909090909 0.636363636363636
"result.1" 0 0 0 0 0 0 0 0.6 0.4 0.4 0.6 0.6 0.6 0.6
"result.2" 0.25 0 0 0 0 0 0 0.375 0 0 0 0 0 0
"result.3" 0 0 0 0 0.428571428571429 0 0.166666666666667 0.25 0 0 0.05 0.2 0.2 0.25
"result.4" 0 0 0 0 0.2 0.0588235294117647 0.0588235294117647 0.652173913043478 0.173913043478261 0.217391304347826 0.260869565217391 0.695652173913043 0.695652173913043 0.695652173913043
"result.5" 0.0476190476190476 0.0625 0.0625 0.0588235294117647 0.275862068965517 0.264705882352941 0.172413793103448 0.476190476190476 0.357142857142857 0.357142857142857 0.380952380952381 0.5 0.595238095238095 0.571428571428571
"result.6" 0.0625 0.04 0.0344827586206897 0.0333333333333333 0.387755102040816 0.375 0.375 0.769230769230769 0.615384615384615 0.717948717948718 0.743589743589744 0.769230769230769 0.769230769230769 0.769230769230769
"result.1" 0 0 0 0 0.2 0 0 1 0.75 0.75 0.75 1 1 1
"result.2" 0 0.6 0 0 0 0 0 0 0.5 0 0 0.25 0.5 0.5
"result.3" 0 0 0 0 0 0 0 0 0.153846153846154 0.153846153846154 0.153846153846154 0.0769230769230769 0.0769230769230769 0.0769230769230769
"result.4" 0 0.125 0.166666666666667 0.0833333333333333 0.214285714285714 0.2 0.2 0.75 0.4375 0.625 0.6875 0.6875 0.75 0.75
"result.5" 0 0 0.0294117647058824 0.032258064516129 0.176470588235294 0.176470588235294 0.14 0.784313725490196 0.647058823529412 0.647058823529412 0.588235294117647 0.823529411764706 0.823529411764706 0.843137254901961
"result.6" 0.0263157894736842 0.027027027027027 0.0789473684210526 0.0277777777777778 0.075 0.0975609756097561 0.0975609756097561 0.925 0.9 0.875 0.875 0.925 0.925 0.925
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0 0 0 0 0 0 0.444444444444444 0.333333333333333 0.333333333333333 0.333333333333333 0.444444444444444 0.444444444444444 0.444444444444444
"result.3" 0 0 0 0 0 0 0 0.473684210526316 0.421052631578947 0.315789473684211 0.473684210526316 0.473684210526316 0.473684210526316 0.473684210526316
"result.4" 0 0.1 0.111111111111111 0.111111111111111 0.0909090909090909 0.214285714285714 0.0909090909090909 0.647058823529412 0.529411764705882 0.470588235294118 0.470588235294118 0.588235294117647 0.647058823529412 0.588235294117647
"result.5" 0 0 0 0 0.0625 0.117647058823529 0.114285714285714 0.619047619047619 0.0714285714285714 0.0714285714285714 0.166666666666667 0.714285714285714 0.714285714285714 0.738095238095238
"result.6" 0.0357142857142857 0.0740740740740741 0.0333333333333333 0 0.243243243243243 0.263157894736842 0.282051282051282 0.818181818181818 0.757575757575758 0.878787878787879 0.878787878787879 0.848484848484849 0.848484848484849 0.848484848484849
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5
"result.3" 0.125 0 0 0.333333333333333 0.230769230769231 0.230769230769231 0.230769230769231 0.318181818181818 0 0 0.0909090909090909 0.454545454545455 0.454545454545455 0.454545454545455
"result.4" 0.0666666666666667 0.0666666666666667 0.125 0.125 0.125 0.0666666666666667 0.125 0.7 0.7 0.7 0.7 0.7 0.7 0.7
"result.5" 0 0 0 0.0645161290322581 0.111111111111111 0.106382978723404 0.104166666666667 0.642857142857143 0.428571428571429 0.482142857142857 0.517857142857143 0.714285714285714 0.75 0.767857142857143
"result.6" 0.0652173913043478 0.0425531914893617 0.0851063829787234 0.0625 0.181818181818182 0.181818181818182 0.196428571428571 0.767857142857143 0.803571428571429 0.767857142857143 0.803571428571429 0.803571428571429 0.803571428571429 0.803571428571429
"result.1" 0 0 0 0 0 0 0 0.25 0 0 0 0.25 0.25 0.25
"result.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.3" 0 0 0 0.111111111111111 0 0 0.111111111111111 0.454545454545455 0.227272727272727 0.272727272727273 0.363636363636364 0.318181818181818 0.318181818181818 0.363636363636364
"result.4" 0 0 0 0 0.0666666666666667 0.0666666666666667 0.0666666666666667 0.714285714285714 0.333333333333333 0.428571428571429 0.476190476190476 0.666666666666667 0.666666666666667 0.666666666666667
"result.5" 0.0740740740740741 0.0625 0.0526315789473684 0.1 0.242424242424242 0.263157894736842 0.222222222222222 0.595238095238095 0.357142857142857 0.428571428571429 0.428571428571429 0.595238095238095 0.666666666666667 0.666666666666667
"result.6" 0.0697674418604651 0 0 0.0285714285714286 0.267857142857143 0.305084745762712 0.293103448275862 0.8 0.6 0.66 0.68 0.82 0.82 0.82
"result.1" 0 0 0 0 0 0 0 0.4 0.4 0.4 0.4 0.4 0.4 0.4
"result.2" 0 0 0 0 0 0 0 0.166666666666667 0 0 0 0 0 0
"result.3" 0 0 0.0833333333333333 0.214285714285714 0.0714285714285714 0.133333333333333 0.133333333333333 0.48 0.48 0.44 0.44 0.52 0.52 0.52
"result.4" 0 0 0 0 0.0555555555555556 0 0 0.68 0.64 0.6 0.6 0.68 0.68 0.68
"result.5" 0.0303030303030303 0 0 0 0.1 0.171428571428571 0.194444444444444 0.56140350877193 0.403508771929825 0.421052631578947 0.508771929824561 0.473684210526316 0.508771929824561 0.508771929824561
"result.6" 0 0 0 0 0.130434782608696 0.125 0.125 0.836734693877551 0.795918367346939 0.816326530612245 0.795918367346939 0.816326530612245 0.857142857142857 0.857142857142857
"result.1" 0 0 0 0 0 0 0 0.333333333333333 0 0 0 0 0 0
"result.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.3" 0 0 0 0 0 0 0 0.611111111111111 0 0 0.277777777777778 0.5 0.5 0.5
"result.4" 0 0 0 0 0.166666666666667 0.285714285714286 0.285714285714286 0.692307692307692 0.0769230769230769 0.0769230769230769 0.153846153846154 0.769230769230769 0.769230769230769 0.769230769230769
"result.5" 0 0 0 0 0.114285714285714 0.166666666666667 0.2 0.530612244897959 0.0408163265306122 0.0612244897959184 0.0816326530612245 0.63265306122449 0.612244897959184 0.653061224489796
"result.6" 0.0612244897959184 0.108695652173913 0.0697674418604651 0.0888888888888889 0.106382978723404 0.142857142857143 0.142857142857143 0.836363636363636 0.745454545454545 0.727272727272727 0.745454545454545 0.763636363636364 0.763636363636364 0.763636363636364
"result.1" 0 0 0 0 0 0.285714285714286 0.375 0.428571428571429 0 0 0 0.571428571428571 0.714285714285714 0.714285714285714
"result.2" 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0
"result.3" 0 0 0 0 0.142857142857143 0.1 0.181818181818182 0.769230769230769 0.461538461538462 0.615384615384615 0.692307692307692 0.461538461538462 0.692307692307692 0.692307692307692
"result.4" 0 0.0526315789473684 0 0.0526315789473684 0.136363636363636 0.136363636363636 0.136363636363636 0.791666666666667 0.75 0.75 0.75 0.791666666666667 0.791666666666667 0.791666666666667
"result.5" 0.0303030303030303 0 0 0 0.142857142857143 0.142857142857143 0.155555555555556 0.653061224489796 0.306122448979592 0.285714285714286 0.346938775510204 0.73469387755102 0.73469387755102 0.775510204081633
"result.6" 0.0303030303030303 0.0303030303030303 0.03125 0.0606060606060606 0.276595744680851 0.260869565217391 0.276595744680851 0.695652173913043 0.695652173913043 0.673913043478261 0.673913043478261 0.739130434782609 0.739130434782609 0.739130434782609
"result.1" 0 0 0 0 0 0 0 0.5 0.333333333333333 0.166666666666667 0.166666666666667 0 0 0.166666666666667
"result.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.3" 0.105263157894737 0 0.166666666666667 0.176470588235294 0.0588235294117647 0.0625 0.0625 0.739130434782609 0.521739130434783 0.652173913043478 0.608695652173913 0.695652173913043 0.652173913043478 0.652173913043478
"result.4" 0.0833333333333333 0 0 0 0.0769230769230769 0 0.0769230769230769 0.578947368421053 0 0.0526315789473684 0.210526315789474 0.631578947368421 0.578947368421053 0.631578947368421
"result.5" 0 0 0 0 0.340425531914894 0.295454545454545 0.268292682926829 0.4 0.327272727272727 0.418181818181818 0.436363636363636 0.563636363636364 0.563636363636364 0.545454545454545
"result.6" 0.138888888888889 0.175 0.125 0.131578947368421 0.219512195121951 0.179487179487179 0.238095238095238 0.704545454545455 0.75 0.795454545454545 0.75 0.727272727272727 0.727272727272727 0.727272727272727
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0 0 0 0 0 0 0.375 0.375 0.375 0.25 0.375 0.375 0.375
"result.3" 0 0 0 0 0 0 0 0.15 0.15 0.15 0.15 0.3 0.25 0.25
"result.4" 0 0.0666666666666667 0.0666666666666667 0.0666666666666667 0.176470588235294 0.125 0.176470588235294 0.608695652173913 0.608695652173913 0.608695652173913 0.608695652173913 0.608695652173913 0.608695652173913 0.608695652173913
"result.5" 0 0 0 0 0.161290322580645 0.0714285714285714 0.1 0.613636363636364 0.0909090909090909 0.113636363636364 0.136363636363636 0.590909090909091 0.590909090909091 0.613636363636364
"result.6" 0.0277777777777778 0.0285714285714286 0.0555555555555556 0.0540540540540541 0.234042553191489 0.217391304347826 0.204545454545455 0.729166666666667 0.708333333333333 0.708333333333333 0.729166666666667 0.75 0.75 0.729166666666667
"result.1" 1 1 1 1 1 1 1 0 0 0 0 0 0 0
"result.2" 0 0 0 0 0 0 0 0.285714285714286 0 0.285714285714286 0.285714285714286 0.285714285714286 0.285714285714286 0.285714285714286
"result.3" 0 0.25 0 0 0 0.111111111111111 0.111111111111111 0.428571428571429 0.142857142857143 0.333333333333333 0.333333333333333 0.333333333333333 0.380952380952381 0.380952380952381
"result.4" 0.117647058823529 0 0 0 0.0666666666666667 0.125 0.125 0.681818181818182 0.5 0.5 0.5 0.636363636363636 0.636363636363636 0.636363636363636
"result.5" 0.0357142857142857 0.0714285714285714 0 0.115384615384615 0.105263157894737 0.0882352941176471 0.0833333333333333 0.509433962264151 0.245283018867925 0.320754716981132 0.433962264150943 0.641509433962264 0.584905660377358 0.622641509433962
"result.6" 0.0888888888888889 0.0444444444444444 0.0681818181818182 0.0869565217391304 0.316666666666667 0.316666666666667 0.327868852459016 0.773584905660377 0.811320754716981 0.773584905660377 0.792452830188679 0.773584905660377 0.773584905660377 0.773584905660377
"result.1" 0 0 0 0 0 0.333333333333333 0.333333333333333 0.166666666666667 0.166666666666667 0.166666666666667 0.166666666666667 0.166666666666667 0.333333333333333 0.333333333333333
"result.2" 0 0 0 0 0 0 0 0.333333333333333 0.166666666666667 0.166666666666667 0.166666666666667 0 0 0
"result.3" 0.0588235294117647 0 0 0.1 0.1 0.125 0.125 0.64 0.36 0.36 0.36 0.36 0.28 0.28
"result.4" 0 0 0 0 0.25 0.2 0.2 0.230769230769231 0 0 0 0.230769230769231 0.307692307692308 0.307692307692308
"result.5" 0 0 0 0 0 0.03125 0.0303030303030303 0.666666666666667 0.166666666666667 0.229166666666667 0.354166666666667 0.5625 0.645833333333333 0.666666666666667
"result.6" 0 0 0 0 0.3 0.313725490196078 0.313725490196078 0.813953488372093 0.581395348837209 0.627906976744186 0.674418604651163 0.813953488372093 0.813953488372093 0.813953488372093
"result.1" 0 0 0.25 0.25 0.333333333333333 0 0.333333333333333 0.25 0.25 0.75 0.75 0.5 0.5 0.5
"result.2" 0.5 0.5 0.5 0.5 0 0 0.5 0.25 0.25 0.25 0.25 0.25 0.25 0.25
"result.3" 0 0.0625 0 0 0.125 0.153846153846154 0.192307692307692 0.655172413793103 0.517241379310345 0.310344827586207 0.379310344827586 0.724137931034483 0.758620689655172 0.724137931034483
"result.4" 0 0.25 0.25 0.25 0.181818181818182 0.25 0.285714285714286 0.666666666666667 0.75 0.75 0.75 0.75 0.75 0.833333333333333
"result.5" 0.0256410256410256 0 0 0 0.1 0.119047619047619 0.13953488372093 0.703703703703704 0.259259259259259 0.388888888888889 0.425925925925926 0.666666666666667 0.685185185185185 0.685185185185185
"result.6" 0.0294117647058824 0.0555555555555556 0.0731707317073171 0.0731707317073171 0.0833333333333333 0.0833333333333333 0.131578947368421 0.673469387755102 0.693877551020408 0.775510204081633 0.775510204081633 0.673469387755102 0.673469387755102 0.673469387755102
"result.1" 0 0 0 0 0 0 0 0.2 0.2 0 0.2 0.2 0.2 0.2
"result.2" 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.3" 0.0833333333333333 0 0 0 0.25 0.235294117647059 0.25 0.523809523809524 0.142857142857143 0.142857142857143 0.142857142857143 0.571428571428571 0.619047619047619 0.571428571428571
"result.4" 0 0 0.111111111111111 0 0.0833333333333333 0.0909090909090909 0.0909090909090909 0.454545454545455 0.363636363636364 0.363636363636364 0.363636363636364 0.5 0.454545454545455 0.454545454545455
"result.5" 0 0 0 0.0666666666666667 0.0416666666666667 0.0769230769230769 0.04 0.743589743589744 0.307692307692308 0.358974358974359 0.358974358974359 0.58974358974359 0.615384615384615 0.615384615384615
"result.6" 0.027027027027027 0.0512820512820513 0.0769230769230769 0.102564102564103 0.159090909090909 0.121951219512195 0.13953488372093 0.75 0.770833333333333 0.75 0.729166666666667 0.770833333333333 0.75 0.770833333333333
"result.1" 0.5 0 0 0 0 0.5 0.5 0.4 0.2 0.2 0.2 0.2 0.2 0.2
"result.2" 0 0 0 0 0 0 0 0.1 0 0 0 0.1 0.1 0.1
"result.3" 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0.0769230769230769 0.0769230769230769
"result.4" 0.142857142857143 0 0.15 0.142857142857143 0.24 0.217391304347826 0.217391304347826 0.857142857142857 0.857142857142857 0.80952380952381 0.857142857142857 0.904761904761905 0.857142857142857 0.857142857142857
"result.5" 0 0 0 0 0.129032258064516 0.0967741935483871 0.129032258064516 0.7 0.075 0.075 0.125 0.675 0.7 0.675
"result.6" 0 0 0 0 0.171428571428571 0.121212121212121 0.142857142857143 0.714285714285714 0.714285714285714 0.738095238095238 0.738095238095238 0.69047619047619 0.69047619047619 0.714285714285714
"result.1" 0 0 0 0 0.5 0.5 0.5 0.166666666666667 0 0 0.166666666666667 0.166666666666667 0.166666666666667 0.166666666666667
"result.2" 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 0.25 0.5 0.25
"result.3" 0.0833333333333333 0 0 0 0.409090909090909 0.409090909090909 0.434782608695652 0.55 0.05 0.15 0.15 0.65 0.65 0.65
"result.4" 0 0 0 0 0 0 0 0.6 0.2 0.2 0.2 0.533333333333333 0.6 0.6
"result.5" 0 0 0.0434782608695652 0 0.0833333333333333 0.0833333333333333 0.08 0.5 0.4375 0.458333333333333 0.479166666666667 0.458333333333333 0.458333333333333 0.479166666666667
"result.6" 0.0263157894736842 0 0 0 0.13953488372093 0.136363636363636 0.116279069767442 0.840909090909091 0.75 0.795454545454545 0.795454545454545 0.840909090909091 0.863636363636364 0.863636363636364
"result.1" 0 0 0 0 0 0 0 0.2 0 0 0 0.2 0.2 0.2
"result.2" 0 0 0 0 0 0 0 0.2 0 0 0 0.2 0.2 0.2
"result.3" 0 0 0 0 0.0625 0 0.0714285714285714 0.36 0.36 0.44 0.48 0.6 0.56 0.52
"result.4" 0.0714285714285714 0.1 0.181818181818182 0.214285714285714 0.0833333333333333 0.133333333333333 0.142857142857143 0.684210526315789 0.473684210526316 0.473684210526316 0.578947368421053 0.578947368421053 0.684210526315789 0.631578947368421
"result.5" 0.0294117647058824 0.0384615384615385 0.0740740740740741 0.037037037037037 0.0857142857142857 0.0909090909090909 0.0882352941176471 0.717391304347826 0.543478260869565 0.543478260869565 0.565217391304348 0.695652173913043 0.652173913043478 0.673913043478261
