"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14"
"result.4" 0.142857142857143 0 0 0 0 0.1 0.0555555555555556 0.947368421052632 0.473684210526316 0.526315789473684 0.947368421052632 0.947368421052632 0.947368421052632 0.894736842105263
"result.5" 0.0535714285714286 0.037037037037037 0.0545454545454545 0.0545454545454545 0.0701754385964912 0.0535714285714286 0.0535714285714286 0.963636363636364 0.945454545454545 0.945454545454545 0.945454545454545 0.963636363636364 0.963636363636364 0.963636363636364
"result.6" 0.0612244897959184 0.0212765957446809 0 0.0212765957446809 0.0416666666666667 0.0212765957446809 0.0212765957446809 1 1 1 1 1 1 1
"result.1" 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.5 0.5 0.5 0.5 0.5 0.5 0.5
"result.2" 0.125 0.125 0.125 0.222222222222222 0.125 0.125 0.125 0.777777777777778 0.777777777777778 0.777777777777778 0.777777777777778 0.777777777777778 0.777777777777778 0.777777777777778
"result.3" 0.166666666666667 0 0 0 0 0.166666666666667 0.166666666666667 0.666666666666667 0.6 0.533333333333333 0.533333333333333 0.6 0.666666666666667 0.666666666666667
"result.4" 0 0.05 0.0952380952380952 0.0952380952380952 0.0526315789473684 0.05 0.0952380952380952 0.789473684210526 1 1 1 0.947368421052632 1 1
"result.5" 0.075 0.032258064516129 0 0 0.0227272727272727 0.0434782608695652 0.0425531914893617 0.637931034482759 0.517241379310345 0.586206896551724 0.637931034482759 0.741379310344828 0.758620689655172 0.775862068965517
"result.6" 0.0377358490566038 0 0.0192307692307692 0.0192307692307692 0.0377358490566038 0.0192307692307692 0.0192307692307692 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0 0 0 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333
"result.2" 0 0 0 0 0 0 0 0.375 0.25 0.25 0.375 0.25 0.375 0.375
"result.3" 0.111111111111111 0 0 0.111111111111111 0.153846153846154 0.166666666666667 0.153846153846154 0.421052631578947 0.315789473684211 0.315789473684211 0.421052631578947 0.578947368421053 0.526315789473684 0.578947368421053
"result.4" 0.117647058823529 0 0 0 0 0 0 0.789473684210526 0.0526315789473684 0.0526315789473684 0.210526315789474 0.842105263157895 0.842105263157895 0.842105263157895
"result.5" 0.25 0.032258064516129 0.032258064516129 0.0294117647058824 0.0930232558139535 0.0714285714285714 0.0930232558139535 0.731707317073171 0.731707317073171 0.731707317073171 0.804878048780488 0.951219512195122 0.951219512195122 0.951219512195122
"result.6" 0.0384615384615385 0.0392156862745098 0.02 0.02 0.0740740740740741 0.0566037735849057 0.0740740740740741 1 0.98 0.98 0.98 1 1 1
"result.1" 0 1 0 0 0 0 0 0 0 0 0.166666666666667 0 0 0
"result.2" 0.25 0.25 0.25 0.25 0.4 0.4 0.4 0.75 0.75 0.75 0.75 0.75 0.75 0.75
"result.3" 0 0 0 0 0 0 0 0.545454545454545 0.136363636363636 0.0909090909090909 0.0909090909090909 0.545454545454545 0.5 0.590909090909091
"result.4" 0 0 0 0 0 0 0 0.85 0.25 0.25 0.45 0.9 0.85 0.9
"result.5" 0.037037037037037 0.0344827586206897 0.0344827586206897 0.0357142857142857 0.0357142857142857 0.0645161290322581 0.0645161290322581 0.787878787878788 0.848484848484849 0.848484848484849 0.818181818181818 0.818181818181818 0.878787878787879 0.878787878787879
"result.6" 0.0566037735849057 0.02 0.0204081632653061 0.0392156862745098 0.0384615384615385 0.0392156862745098 0.0384615384615385 1 0.98 0.96 0.98 1 0.98 1
"result.1" 0.25 0 0 0 0 0 0 0.333333333333333 0 0 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333
"result.2" 0 0 0 0 0 0 0 0.333333333333333 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667
"result.3" 0 0.133333333333333 0.0588235294117647 0.0588235294117647 0.0526315789473684 0.0526315789473684 0.0526315789473684 0.6 0.52 0.64 0.64 0.72 0.72 0.72
"result.4" 0 0 0 0 0 0 0 0.91304347826087 0.956521739130435 0.956521739130435 0.956521739130435 0.91304347826087 0.956521739130435 0.956521739130435
"result.5" 0.0612244897959184 0 0 0.0333333333333333 0.0425531914893617 0.0222222222222222 0.0217391304347826 0.958333333333333 0.520833333333333 0.5625 0.604166666666667 0.9375 0.916666666666667 0.9375
"result.6" 0.0169491525423729 0.0491803278688525 0.0169491525423729 0.0333333333333333 0.0333333333333333 0.0333333333333333 0.0333333333333333 0.966666666666667 0.966666666666667 0.966666666666667 0.966666666666667 0.966666666666667 0.966666666666667 0.966666666666667
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0.2 0 0 0.2 0 0 0.833333333333333 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667
"result.3" 0 0 0 0 0 0 0 0.3125 0.25 0.25 0.25 0.1875 0.25 0.25
"result.4" 0.0625 0 0.0714285714285714 0.0714285714285714 0.222222222222222 0.125 0.125 0.882352941176471 0.764705882352941 0.764705882352941 0.764705882352941 0.823529411764706 0.823529411764706 0.823529411764706
"result.5" 0.0392156862745098 0.0434782608695652 0.0212765957446809 0.0588235294117647 0.0740740740740741 0.0892857142857143 0.0909090909090909 0.924528301886792 0.830188679245283 0.867924528301887 0.905660377358491 0.943396226415094 0.962264150943396 0.943396226415094
"result.6" 0.0555555555555556 0.04 0.0384615384615385 0.0377358490566038 0.0555555555555556 0.0377358490566038 0.0555555555555556 1 0.941176470588235 0.980392156862745 1 1 1 1
"result.1" 0 0.5 0 0 0 0 0 0 0.25 0 0 0 0 0
"result.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.3" 0.0909090909090909 0 0 0 0.142857142857143 0 0 0.454545454545455 0 0 0 0.545454545454545 0.5 0.5
"result.4" 0 0 0 0 0 0 0 0.941176470588235 0.941176470588235 0.941176470588235 0.941176470588235 0.941176470588235 0.941176470588235 0.941176470588235
"result.5" 0.0943396226415094 0.0217391304347826 0.0212765957446809 0.0212765957446809 0.0769230769230769 0.0925925925925926 0.111111111111111 0.923076923076923 0.865384615384615 0.884615384615385 0.884615384615385 0.923076923076923 0.942307692307692 0.923076923076923
"result.6" 0.0232558139534884 0 0 0.024390243902439 0.0666666666666667 0.0454545454545455 0.0454545454545455 0.976744186046512 0.883720930232558 0.906976744186046 0.930232558139535 0.976744186046512 0.976744186046512 0.976744186046512
"result.1" 0 0 1 1 1 0.666666666666667 0.666666666666667 0 0 0 0 0 0.5 0.5
"result.2" 0.333333333333333 0 0 0 0 0 0.333333333333333 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667
"result.3" 0 0 0 0 0 0 0 0.294117647058824 0.176470588235294 0.176470588235294 0.294117647058824 0.294117647058824 0.294117647058824 0.294117647058824
"result.4" 0.230769230769231 0 0 0 0.153846153846154 0.285714285714286 0.285714285714286 0.625 0.6875 0.6875 0.6875 0.6875 0.625 0.625
"result.5" 0.0526315789473684 0.0333333333333333 0.0303030303030303 0.0294117647058824 0.1 0.1 0.0769230769230769 0.9 0.725 0.8 0.825 0.9 0.9 0.9
"result.6" 0.0535714285714286 0.0701754385964912 0.0689655172413793 0.0847457627118644 0.0862068965517241 0.0862068965517241 0.0862068965517241 0.981481481481482 0.981481481481482 1 1 0.981481481481482 0.981481481481482 0.981481481481482
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0.428571428571429 0 0.2 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667
"result.3" 0 0 0 0 0 0 0 0.230769230769231 0.0769230769230769 0.153846153846154 0.153846153846154 0.269230769230769 0.230769230769231 0.192307692307692
"result.4" 0 0 0 0 0 0 0.0454545454545455 0.954545454545455 0.454545454545455 0.454545454545455 0.727272727272727 0.954545454545455 0.954545454545455 0.954545454545455
"result.5" 0.0727272727272727 0.0625 0.0571428571428571 0.0540540540540541 0.0545454545454545 0.0555555555555556 0.0545454545454545 0.910714285714286 0.535714285714286 0.589285714285714 0.625 0.928571428571429 0.910714285714286 0.928571428571429
"result.6" 0.0350877192982456 0.0363636363636364 0.037037037037037 0.0185185185185185 0.0517241379310345 0.0344827586206897 0.0350877192982456 0.982142857142857 0.946428571428571 0.928571428571429 0.946428571428571 0.982142857142857 1 0.982142857142857
"result.1" 0.333333333333333 0.25 0.25 0.25 0.333333333333333 0.333333333333333 0.333333333333333 0.5 0.75 0.75 0.75 0.5 0.5 0.5
"result.2" 0 0 0 0 0 0 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.666666666666667
"result.3" 0.0714285714285714 0 0 0 0 0 0 0.52 0.16 0.2 0.28 0.6 0.6 0.56
"result.4" 0.173913043478261 0.0952380952380952 0.0952380952380952 0.05 0.136363636363636 0.136363636363636 0.136363636363636 0.95 0.95 0.95 0.95 0.95 0.95 0.95
"result.5" 0.06 0 0 0 0.0588235294117647 0.0588235294117647 0.0588235294117647 0.903846153846154 0.884615384615385 0.923076923076923 0.923076923076923 0.923076923076923 0.923076923076923 0.923076923076923
"result.6" 0.0338983050847458 0 0 0 0.0655737704918033 0.0655737704918033 0.05 1 0.929824561403509 0.964912280701754 0.982456140350877 1 1 1
"result.1" 0 0 0 0 0 0 0 0.333333333333333 0 0 0 0.333333333333333 0 0.333333333333333
"result.2" 0 0 0 0 0 0 0 0.714285714285714 0.714285714285714 0.714285714285714 0.714285714285714 0.571428571428571 0.714285714285714 0.714285714285714
"result.3" 0 0 0 0 0.111111111111111 0.105263157894737 0.111111111111111 0.80952380952381 0.714285714285714 0.714285714285714 0.714285714285714 0.761904761904762 0.80952380952381 0.761904761904762
"result.4" 0.0869565217391304 0 0 0 0.0909090909090909 0.0869565217391304 0.0869565217391304 0.84 0.04 0.2 0.4 0.8 0.84 0.84
"result.5" 0.05 0.0263157894736842 0.0256410256410256 0.0256410256410256 0.025 0.0487804878048781 0.0487804878048781 0.863636363636364 0.840909090909091 0.863636363636364 0.863636363636364 0.886363636363636 0.886363636363636 0.886363636363636
"result.6" 0.06 0 0 0.0217391304347826 0.0408163265306122 0.06 0.0784313725490196 0.979166666666667 0.9375 0.9375 0.9375 0.979166666666667 0.979166666666667 0.979166666666667
"result.1" 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0 0 0 0 0 0 1 0 0 0 1 1 1
"result.3" 0.0769230769230769 0 0 0.0714285714285714 0.0714285714285714 0.117647058823529 0.0666666666666667 0.48 0.52 0.52 0.52 0.52 0.6 0.56
"result.4" 0 0 0 0 0 0 0 0.777777777777778 0.333333333333333 0.388888888888889 0.388888888888889 0.611111111111111 0.611111111111111 0.611111111111111
"result.5" 0.027027027027027 0.04 0.037037037037037 0.037037037037037 0.027027027027027 0.027027027027027 0.0263157894736842 0.8 0.533333333333333 0.577777777777778 0.577777777777778 0.8 0.8 0.822222222222222
"result.6" 0.0612244897959184 0 0 0 0 0 0 1 0.826086956521739 0.847826086956522 0.869565217391304 1 1 1
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0.333333333333333 0.333333333333333 0.4 0 0 0.2 0.333333333333333 0.5 0.5 0.375 0.375 0.375 0.5 0.5
"result.3" 0.125 0.166666666666667 0 0 0 0 0.125 0.4375 0.3125 0.3125 0.3125 0.4375 0.4375 0.4375
"result.4" 0 0 0 0.0476190476190476 0.0909090909090909 0.0909090909090909 0.0476190476190476 0.952380952380952 0.952380952380952 0.952380952380952 0.952380952380952 0.952380952380952 0.952380952380952 0.952380952380952
"result.5" 0.0612244897959184 0 0.0222222222222222 0.0208333333333333 0.06 0.087719298245614 0.0892857142857143 0.836363636363636 0.690909090909091 0.8 0.854545454545454 0.854545454545454 0.945454545454545 0.927272727272727
"result.6" 0.0357142857142857 0 0 0.0192307692307692 0.0357142857142857 0.0357142857142857 0.0357142857142857 1 0.944444444444444 0.944444444444444 0.944444444444444 1 1 1
"result.1" 0 0 0 0 0 0 0 0.142857142857143 0.142857142857143 0.142857142857143 0.142857142857143 0.142857142857143 0.142857142857143 0.142857142857143
"result.2" 0 0 0 0 0 0 0 0.4 0.4 0.4 0.4 0.4 0.4 0.4
"result.3" 0.0833333333333333 0 0 0 0.142857142857143 0.0833333333333333 0.0833333333333333 0.647058823529412 0.294117647058824 0.352941176470588 0.588235294117647 0.705882352941177 0.647058823529412 0.647058823529412
"result.4" 0 0 0 0 0 0 0 0.789473684210526 0.947368421052632 0.789473684210526 0.789473684210526 0.789473684210526 0.789473684210526 0.789473684210526
"result.5" 0.0689655172413793 0.0408163265306122 0.0204081632653061 0.0392156862745098 0.0526315789473684 0.0526315789473684 0.0526315789473684 0.964285714285714 0.839285714285714 0.857142857142857 0.875 0.964285714285714 0.964285714285714 0.964285714285714
"result.6" 0.0727272727272727 0 0 0 0.0555555555555556 0.0555555555555556 0.0727272727272727 1 0.92156862745098 0.941176470588235 0.96078431372549 1 1 1
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.25 0.25 0.25 0.25 0.25 0.25 0.25
"result.3" 0 0 0 0 0 0 0 0.5 0.142857142857143 0.142857142857143 0.285714285714286 0.428571428571429 0.5 0.5
"result.4" 0.0526315789473684 0 0 0 0 0.0625 0.0588235294117647 0.857142857142857 0.19047619047619 0.19047619047619 0.238095238095238 0.571428571428571 0.714285714285714 0.761904761904762
"result.5" 0.0555555555555556 0 0 0.0294117647058824 0.0377358490566038 0.0377358490566038 0.0377358490566038 0.910714285714286 0.375 0.571428571428571 0.589285714285714 0.910714285714286 0.910714285714286 0.910714285714286
"result.6" 0.0925925925925926 0.0576923076923077 0.0754716981132075 0.0576923076923077 0.0925925925925926 0.0754716981132075 0.0754716981132075 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0 0 0 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333
"result.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.3" 0.0666666666666667 0 0.0833333333333333 0.0769230769230769 0.0666666666666667 0.0666666666666667 0.0666666666666667 0.7 0.4 0.55 0.6 0.7 0.7 0.7
"result.4" 0.04 0 0 0 0 0 0 0.888888888888889 0.62962962962963 0.62962962962963 0.703703703703704 0.962962962962963 0.962962962962963 0.962962962962963
"result.5" 0.0294117647058824 0.03125 0.0571428571428571 0.0294117647058824 0.0810810810810811 0.0555555555555556 0.0571428571428571 0.942857142857143 0.885714285714286 0.942857142857143 0.942857142857143 0.971428571428571 0.971428571428571 0.942857142857143
"result.6" 0.0476190476190476 0.0476190476190476 0.0476190476190476 0.0476190476190476 0.0476190476190476 0.0476190476190476 0.0476190476190476 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0 0 0 1 1 1 1 1 1 1
"result.2" 0 0 0 0 0 0 0 0.25 0 0 0 0.25 0.25 0.25
"result.3" 0 0 0 0 0 0 0 0.409090909090909 0 0.0909090909090909 0.136363636363636 0.409090909090909 0.409090909090909 0.409090909090909
"result.4" 0 0 0 0 0.125 0.125 0.125 0.714285714285714 0.380952380952381 0.428571428571429 0.523809523809524 0.666666666666667 0.666666666666667 0.666666666666667
"result.5" 0.0204081632653061 0.0217391304347826 0.0217391304347826 0.0212765957446809 0.0208333333333333 0.0208333333333333 0.0204081632653061 0.888888888888889 0.833333333333333 0.833333333333333 0.851851851851852 0.87037037037037 0.87037037037037 0.888888888888889
"result.6" 0.0677966101694915 0.0357142857142857 0.0350877192982456 0.0517241379310345 0.0508474576271186 0.0508474576271186 0.0344827586206897 0.982142857142857 0.964285714285714 0.982142857142857 0.982142857142857 1 1 1
"result.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.4 0.4 0.4 0.4 0.4 0.4 0.4
"result.3" 0 0 0 0 0 0 0 0.65 0.05 0.1 0.25 0.6 0.65 0.6
"result.4" 0 0 0 0 0 0 0 0.882352941176471 0.882352941176471 0.882352941176471 0.882352941176471 0.882352941176471 0.882352941176471 0.882352941176471
"result.5" 0.0645161290322581 0 0 0 0.0793650793650794 0.078125 0.0923076923076923 0.950819672131147 0.655737704918033 0.688524590163934 0.786885245901639 0.950819672131147 0.967213114754098 0.967213114754098
"result.6" 0.0612244897959184 0.0652173913043478 0.0851063829787234 0.0434782608695652 0.0980392156862745 0.08 0.08 0.978723404255319 0.914893617021277 0.914893617021277 0.936170212765957 0.978723404255319 0.978723404255319 0.978723404255319
"result.1" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"result.2" 0 0 0 0 0 0 0 0.428571428571429 0.142857142857143 0.428571428571429 0.428571428571429 0.428571428571429 0.428571428571429 0.428571428571429
"result.3" 0 0 0 0 0 0 0 0.411764705882353 0.235294117647059 0.470588235294118 0.470588235294118 0.588235294117647 0.529411764705882 0.470588235294118
"result.4" 0.0588235294117647 0 0 0 0.0625 0.0625 0.0625 0.888888888888889 0.388888888888889 0.388888888888889 0.555555555555556 0.833333333333333 0.833333333333333 0.833333333333333
"result.5" 0.0178571428571429 0.0196078431372549 0 0 0.0508474576271186 0.0526315789473684 0.0535714285714286 0.901639344262295 0.819672131147541 0.819672131147541 0.836065573770492 0.918032786885246 0.885245901639344 0.868852459016393
"result.6" 0.0408163265306122 0.0408163265306122 0.0408163265306122 0.0408163265306122 0.06 0.0784313725490196 0.06 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5
"result.2" 0 0 0 0 0 0 0 0.4 0.2 0.6 0.6 0.6 0.6 0.6
"result.3" 0 0 0 0 0 0 0 0.75 0.55 0.7 0.7 0.65 0.7 0.75
"result.4" 0.0909090909090909 0.0869565217391304 0.12 0.12 0.12 0.0833333333333333 0.0833333333333333 0.869565217391304 0.91304347826087 0.956521739130435 0.956521739130435 0.956521739130435 0.956521739130435 0.956521739130435
"result.5" 0.0638297872340425 0.0714285714285714 0.0697674418604651 0.111111111111111 0.1 0.0816326530612245 0.102040816326531 0.916666666666667 0.8125 0.833333333333333 0.833333333333333 0.9375 0.9375 0.916666666666667
"result.6" 0.0909090909090909 0.0212765957446809 0.0204081632653061 0.02 0.107142857142857 0.12280701754386 0.107142857142857 1 0.92 0.96 0.98 1 1 1
"result.1" 0 0 0 0 0 0 0 0 0.25 0.25 0.25 0 0 0
"result.2" 0 0 0 0 0 0 0 0.5 0.25 0.5 0.5 0.25 0.25 0.25
"result.3" 0 0 0 0 0 0.0909090909090909 0 0.45 0.5 0.55 0.5 0.5 0.5 0.5
"result.4" 0 0.125 0.117647058823529 0.111111111111111 0.117647058823529 0.0588235294117647 0.0588235294117647 0.842105263157895 0.736842105263158 0.789473684210526 0.842105263157895 0.789473684210526 0.842105263157895 0.842105263157895
"result.5" 0.0833333333333333 0.0555555555555556 0.0833333333333333 0.1 0.12 0.12 0.12 0.897959183673469 0.693877551020408 0.673469387755102 0.73469387755102 0.897959183673469 0.897959183673469 0.897959183673469
"result.6" 0.0163934426229508 0.0163934426229508 0.0163934426229508 0.0163934426229508 0.0163934426229508 0.032258064516129 0.0161290322580645 0.983606557377049 0.983606557377049 0.983606557377049 0.983606557377049 0.983606557377049 0.983606557377049 1
"result.1" 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5
"result.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"result.3" 0.0625 0.117647058823529 0.142857142857143 0.133333333333333 0.117647058823529 0.105263157894737 0.105263157894737 0.576923076923077 0.576923076923077 0.461538461538462 0.5 0.576923076923077 0.653846153846154 0.653846153846154
"result.4" 0 0 0 0 0 0 0 0.888888888888889 0.444444444444444 0.444444444444444 0.611111111111111 0.888888888888889 0.944444444444444 0.888888888888889
"result.5" 0.0294117647058824 0.0294117647058824 0.0294117647058824 0.0294117647058824 0.0833333333333333 0.0810810810810811 0.108108108108108 0.942857142857143 0.942857142857143 0.942857142857143 0.942857142857143 0.942857142857143 0.971428571428571 0.942857142857143
"result.6" 0.028169014084507 0.028169014084507 0.028169014084507 0.028169014084507 0.0416666666666667 0.0416666666666667 0.0416666666666667 0.985714285714286 0.985714285714286 0.985714285714286 0.985714285714286 0.985714285714286 0.985714285714286 0.985714285714286
"result.1" 0 0 0 0 0 0 0 0 0 0 0.333333333333333 0.666666666666667 0.666666666666667 0.666666666666667
"result.2" 0 0 0 0 0 0 0 0.888888888888889 0.666666666666667 0.777777777777778 0.777777777777778 0.666666666666667 0.888888888888889 0.888888888888889
"result.3" 0.133333333333333 0 0.0625 0.111111111111111 0 0.125 0.125 0.590909090909091 0.545454545454545 0.681818181818182 0.727272727272727 0.545454545454545 0.636363636363636 0.636363636363636
"result.4" 0.0666666666666667 0 0 0 0.0625 0.0625 0.0625 0.608695652173913 0.173913043478261 0.173913043478261 0.217391304347826 0.652173913043478 0.652173913043478 0.652173913043478
"result.5" 0.0769230769230769 0.0571428571428571 0.0540540540540541 0.0681818181818182 0.0769230769230769 0.0943396226415094 0.0943396226415094 0.979591836734694 0.673469387755102 0.714285714285714 0.836734693877551 0.979591836734694 0.979591836734694 0.979591836734694
"result.6" 0 0 0 0 0.0232558139534884 0 0.0238095238095238 0.952380952380952 0.952380952380952 0.952380952380952 0.976190476190476 1 0.976190476190476 0.976190476190476
"result.1" 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5
"result.2" 0.333333333333333 0 0 0 0 0.333333333333333 0.25 0.5 0.25 0.25 0.25 0.25 0.5 0.75
"result.3" 0.0769230769230769 0.142857142857143 0.111111111111111 0 0.1875 0 0 0.705882352941177 0.352941176470588 0.470588235294118 0.470588235294118 0.764705882352941 0.705882352941177 0.705882352941177
"result.4" 0 0 0 0 0 0 0 0.823529411764706 0.705882352941177 0.823529411764706 0.823529411764706 0.647058823529412 0.764705882352941 0.764705882352941
"result.5" 0.0652173913043478 0.0232558139534884 0.0232558139534884 0.0666666666666667 0.0869565217391304 0.0869565217391304 0.0869565217391304 0.977272727272727 0.954545454545455 0.954545454545455 0.954545454545455 0.954545454545455 0.954545454545455 0.954545454545455
"result.6" 0.0566037735849057 0.137931034482759 0.12280701754386 0.12280701754386 0.0909090909090909 0.12280701754386 0.12280701754386 1 1 1 1 1 1 1
"result.1" 0 0 0 0 0 0 0 0.4 0.4 0.4 0.4 0.4 0.4 0.4
"result.2" 0 0 0 0 0 0 0 0.166666666666667 0.166666666666667 0.166666666666667 0.166666666666667 0.166666666666667 0.166666666666667 0.166666666666667
"result.3" 0 0 0 0 0 0 0 0.727272727272727 0.681818181818182 0.681818181818182 0.636363636363636 0.727272727272727 0.772727272727273 0.681818181818182
"result.4" 0.0333333333333333 0 0 0 0.0645161290322581 0.0333333333333333 0.0333333333333333 0.966666666666667 0.966666666666667 0.966666666666667 0.966666666666667 0.966666666666667 0.966666666666667 0.966666666666667
