"","X100105.518417","X7912.518472","X7848.518594","X7855.518447","X100161.518473","X100195.518533","X7870.518457","X100003.518448","X7847.518410","X7861.518583","X100077.518436","X7844.518483","X7879.518469","X7862.518458","X100107.518577","X100173.518499","X100178.518498","X100074.518549","X7906.518589","X100207.518411","X7910.518536","X100171.518431","X100154.518504","X100102.518495","X100015.518484","X100165.518637","X100092.518547","X100191.518602","X100222.518527","X100226.518568","X7908.518449","X100083.518623","X100158.518625","X100212.518635","X100046.518563","X7860.518628","X100190.518464","X7904.518600","X100101.518475","X100217.518532","X100225.518544","X100144.518438","X7899.518560","X100088.518508","X100200.518491","X100203.518476","X100151.518550","X100084.518559","X100001.518462","X7911.518610","X100091.518616","X100058.518558","X100072.518459","X100168.518433","X100156.518612","X100065.518569","X100085.518596","X100150.518562","X100197.518442","X100087.518466","X7909.518566","X100060.518463","X100163.518435","X7858.518581","X7662.518467","X100234.518587","X100205.518470","X100164.518477","X100209.518521","X100052.518548","X100198.518598","X100176.518428","X100184.518455","X100079.518554","X100075.518638","X100192.518621","X100174.518479","X100100.518579","X100187.518520","X100115.518501"
"188196",0,0,1,0.18,0,1,0.01,0,1,0,0,0.02,0,1,0.02,4,0.01,0.03,0.01,0.05,2,0,0.62,2.09,0.02,2,0.01,0.49,0.02,0,0.02,1,1,0,0.02,0,0,0,0.03,0,0.01,0.01,0.01,1,0,0.01,0.01,1,0.15,0.06,0.01,0.01,3,0.01,0,0,0,0.07,1,0.01,0,0,0,0.01,0,0.04,0.01,0,0,0.04,0,0,0.02,0,0,0,0,0,0,0
"370431",0.01,2,2,1,0,0.14,0,0,1,0.04,3,1,0,0.08,2,0.14,0,0.58,0.01,1,0.11,4,0.53,0.06,0,0.21,0.03,0,0.25,0.75,0.01,1.2,0.01,0.01,3,0,3,0.07,0.01,3,219.34,1,0.01,0.02,0.01,0,0.1,0,0.06,1,0,0.02,3,1.7,1,2.2,0.01,0.02,0.03,8.1,0,2.33,1,0.01,0.03,1,0.01,0.02,14.57,9.83,2,3,0.82,1.83,6.83,2,0.01,3,17,1
"204932",10.76,16.63,2,10,58.11,4,0.04,1.08,6,0.38,14,9,5,8,30,17,11,0.13,5,25.36,3,56,1.85,1.4,0,0.03,11,1,0.24,8,2.35,0.37,1,3.72,0,0.03,4,2,7.15,1.14,0,0,7,0.74,0.03,0.51,0.11,3,0,0.38,27,0.01,0.01,0.01,5,0,0.05,0.07,0,0,5,0.1,0.01,3,3,0.24,0.01,0.01,0,0,0.01,0,0,0,0,0,1.22,0,0,0
"307080",0,0.02,0,1,0,0.01,0.16,0,0,0,0.01,0.01,0,0,0.01,2,0,10,0,0.02,0,1,0,1,0,0,0,0.02,0,0.03,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0.03,2,0,0.08,0,0.06,0.02,0.01,0,0,0,0,0.01,0.01,4,0,0,0,0,24,0,6,0,1.5,0.43,5,23,0.02,1.7,30.78,0,37
"180248",0,0.25,3.33,0.05,7.22,0,0,0.02,7,9,0,0.09,1,20,0.04,4,0.02,2.95,0.12,28,0.01,0.09,3,0.26,0.01,8.91,15.95,9,1,0.11,1,3,0.79,0.02,0,0,0.05,0,16,0,0,0,4,13.61,11,1,0,0,0.44,0,0,0.01,0,0.02,0.08,4,0.19,0.01,0,0.16,0,0,0,11.79,0,0,2,0.29,0,0,0.13,0,0.02,0,0,0.02,0,0,0,0
"469972",0.01,0,0,0,0.01,0,30.8,0.04,0.03,0.1,0,0.02,0,0,0.02,1,0,3,0.01,0.22,0,0.02,0.01,39,1,1,4,14.7,0.13,0.08,0.01,0.01,1,0.01,2,1,0.01,0.22,0.17,0.23,0,2,0.01,1,0.01,0.03,1,2,1,0.02,0.06,3,12.05,0.37,0,0.22,0,0.06,1,0,0,2,5,0,0,0,1,15,0.05,1,0.19,0,28.23,0,1,0.11,0,0.24,0.01,0.01
"592015",0,0.01,1,0.01,1,0,0.26,0.13,72,0.01,0,0.12,1,1,0.02,0.1,0,0.11,3,0.03,0.04,0,15,6,2,0.56,0.18,0.15,0.06,0,0.01,8,170.47,0,0,0,0,0.01,0.08,0,0.01,0.01,8,3,0.58,0.03,0,0.01,0.43,0,0.96,1.31,0.01,0,0,0,0,0,1,33,0,0,0,0.17,0,0.27,0,0.01,0.01,0.04,0.31,0.05,0,0.05,0,0,0,0,0,0
"188379",0.01,1,5.56,3,1.3,1,0.01,1,19.4,0.05,0.22,32.13,3.1,6,1,3.86,0.29,7.24,5.39,3,0.07,1,3,4.65,4.8,2,7.9,3,1,0.52,0.04,2,1,2.67,0.02,1,2,0.19,1,0.03,19.67,0.03,1,1,35,0.13,0.73,2,0.72,0.02,1,0.01,2,1,1.16,0,1,1,1,22.8,0,1,0,0.7,1,6,0.95,0.05,3.05,0.05,1,2,0.11,0.05,14.85,0.03,1,0,0.02,71.17
"203592",4,0,67,0,2,1,5,1,0.01,1,54,0.01,2.97,0.03,0.01,0.71,2,0.52,0.01,0,0.06,1.09,0.16,1,0.01,0.02,0.01,3,0,0.16,0,1,0.07,0,0.01,0,0,0.01,0,1.21,0,0.01,0.01,0.08,0.02,1,0.09,0.01,29,0,0,1,0,0,0,0,0,0,0,0.01,10,0,0,1.86,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300629",0.03,0.01,2,0,0.01,41,0,0.01,3,0,0.01,0.01,1,0.21,0.01,0.01,0.01,0,0.05,0,1,0,4,0,0,0.04,1,0,0.01,0,0.03,0.06,0.29,1,0.01,0,0.05,6,1,0.01,0.01,0,0.23,0,0.08,0,0.04,0,0,1,0,0,1,0.01,0.13,0,0.01,0,0.02,0,0,0,0,0,0,0.68,0,0,0,0,0.15,0,0.01,0,0,0,0,0,0,0
"179609",0,0.01,0.04,0.01,0.39,0,0.01,1,4,0.07,0,2,0,7,0,0,0.01,0,2,0,0.06,0,0.21,0,0.01,0.04,0.15,0,0,0.01,6,0,2,0.04,0,4,0,0.22,0.14,0.01,0.02,0,2,0.01,0.01,0.03,3,0.03,0,0.01,0.1,0,0.12,1,0,0,0,0.1,0.01,1,0,0.01,0.01,0,0.03,3,0.02,0.02,0,0,0,0.01,0,0.01,0,0,0,0,0,0
"188588",0.18,0.01,0,0.01,0,0,0.48,1,0,1,4,0.01,0,0,0.02,1,0,0.05,0.09,0.04,0,2,0,1,0,0.02,0,0.13,0,0.01,0,0.05,0.01,0,0.01,0.01,0.01,0.03,3,1,0,2,0.01,0,0,0.03,6,0.04,0.76,0.2,1,1,0.55,0,3,1,0,0,0,2,0.01,0.01,0.05,0.01,0,0.09,0,0.08,0.01,0,0.01,0.01,4,0.02,0,0.01,0,0,0,0
"182274",1,0,0.01,0,1,2,0,0,0,0.25,0.05,0,0.01,0,0,0,0,0,0.01,0,0.04,0,0,0.01,0,0,1,0.04,0,0,0,0,2,0.25,0,0,0.63,0,0.01,2,0,0.06,0,0,0.01,0,0.21,0,0.04,2,0,3,0.01,0,1,0.01,1,0,0,0.07,0,0,2,0,0,4,0,0,0,0.04,0,0,1,0,0,0,0,0,0,0
"322235",1.35,22,64,2,0.37,0.01,0.25,38,5.74,0,3.44,289.82,0.07,9,120,170,1,127,60,54,4.37,4,10.31,174.37,55,27,0.78,2,136,140,0.77,78,0.14,1.58,0.01,2.01,0.42,75,0.07,1,0,0.64,1.16,6,1,16.42,0.01,1,300.64,1,1,9,0.46,423,0.03,0.13,81,0.34,3,0.06,32,55.66,0.01,26,0,0,0.11,0.01,0,0.32,377,0,0.1,0,0,71,0,0,1,0
"198434",0.01,1,1,5,1,0.77,0,0.03,0.59,3,0,0.35,0.06,0.19,0.11,1,0.06,0.21,2,3,1,5.77,0.01,0,0,3,1,2,0.07,0.01,0.03,7.45,3,0.02,0.01,0,6,0.03,0.01,0.03,1,0,0.04,0.03,0.01,0,0,0,0.01,3,0.08,0,2,0.01,0.1,0,0,1,0.02,1,0,0,0,0.13,0,8.86,0,0,0.48,0,0,2,0.01,13.3,34.5,0,0,0.01,0,71.17
"304309",2,0.24,0.05,0.04,4,4.46,37,0.08,0,6,1,0.11,1,0.08,2.06,1,0.52,112.47,1,1,1,4.07,0,12,2,19.97,2,391.64,3.88,3,1,3.25,1,0.61,13,22,3,0.5,0.22,1,16,13,0,1,0,0.1,18.66,1,84,6,4.26,108,10,3,4,191.5,0.02,6.78,10.28,6,0.07,44,2.48,0.02,0,63.83,3,4,83,1,0.67,14.03,1.67,122,242,100,12.33,17,0.13,10.17
"198426",0.04,1,4,21.26,12,5,0,9,4,0.04,0.11,12,2.7,1,1,2.8,6.54,12,73,3,2,20,6,0.01,0.33,0.13,0.2,2,8,9.16,22,1.2,33,0.11,2,0.03,0.01,34,2.56,0,0.07,0.12,1,56.95,93.13,13,1,0.1,0,0.98,5,0,7,8,0.01,0.02,0.4,25,23,1,0,0.09,0.02,0.4,0.13,5.8,0.01,0.01,0,1,0.23,0.01,3.95,0.01,0,0.01,0,0,0,0
"292859",0.03,1,1,0.07,0,1,0.04,0.02,0,3,0,0.22,0,0.01,0,0.4,0,1,1,2,0.68,3,0.01,0.8,0.22,0.83,1,0,2,0.51,0.09,2,0.01,2,1,1,3.85,3.84,0.01,0.05,0,0.02,0.01,0.12,0.01,0.01,4,0.03,3,1,0.01,0.01,0.09,1,0.02,0.01,2,0.08,0,0,0,0.01,0.01,0.01,0,0.07,6,0.28,0,0.02,0,0,0.04,0,0,0,0,0,0,0
"104780",0.01,0.04,0.36,0.03,233,0.03,0.01,0.04,0.03,0.02,0.03,2,2,0.05,0.01,0.09,0,0.02,0.01,0.01,0,2,0.04,0,0.09,0.03,0.1,5,0.01,0.2,0,0,5,1,0,0.02,0,0.01,0.05,0,0,0,3,2,1,1,0,0.02,0.02,0,0,0,0,0,0,0,0.03,0.06,3.98,0,0.01,0.06,0,0.95,1,0,0.04,0.01,0,0,0.02,0,0,0,0,0,0.46,0,0,0
"237324",1,0.02,0.01,0,0,1,3.6,1,0,0.09,0.04,0.02,0,0.01,0.14,0.05,0,37,0.13,2,0,1.68,0,8,5,4.19,0.01,2.5,0.91,0.02,0,0.07,0.11,0,0.05,0.05,1,0.02,0.06,0.13,22.17,4,0,3,0,1,0.13,1,5,0.22,0.68,2.56,0.42,15,1,0.02,0.01,0.22,0.71,1,0,4,0.02,0.01,0,4.88,1,9,47,5,0.38,5,0.22,57.97,16,0.23,13.8,122.24,0.01,212
"191306",0,0,0,0,0,2,4,1,0,0.09,0.01,0.01,0,0,0,0.04,0.01,0,1,0,0.03,0,0,0,0.02,0.01,0,0,1,3,0.36,0,0,0,0.01,0.23,0,0.11,0.01,0.21,4,0.02,0.01,0,0.02,1,10,0.33,0,1,0.01,0,0.02,3,0.01,0,0.01,0.01,0,9.78,0,0.01,2,0,0,1,0,0,0.05,0.04,0,2,0.02,1,34.5,0,0,0.01,0,71.17
"151870",0,0.01,0.45,0.05,0.05,0.01,38,0,0.02,0.71,0.09,0,0,4,0.02,0.25,0.82,0.06,0.02,0.01,3,0,0,23,0.04,0.24,0.35,0.02,0,0.02,0.16,2,1,0,0.01,0,0,0,1,0.01,0,0.02,2,1,0.01,0.01,0,0.03,18,11,0,1.74,0,0,0.02,0,0,0,0.08,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349216",0.05,126.41,113.09,3,282.11,0.02,121,53.05,65,37,20.15,76,87.85,0.66,326.04,49,6,234.77,20,4,3,1,27,283.09,23,685.76,1,534,157.14,396.81,0.04,1,131,20.2,7,20.25,0.14,22.7,1.89,0,0,1,369.97,188,16,1.43,89,471,102,0.51,14.28,238.67,0.75,4,0.01,0.25,1.46,147,673.14,0,0.44,1001.55,6,15,15,0,25,167.15,0,130,251,0,0.19,0,0,0.19,5.05,0,0.12,0
"198432",0,0,0.01,0,0.01,1,0.01,1,3,0,0.01,0,0,0.01,1,0,1,0,0.4,0,1,0,0.05,0.03,0,3,0.01,0,0,0,0.03,0,1,0,0.04,0.03,0,0.04,0.02,0,3.58,0,0.06,0,0,0,1,0.17,0,2,1,0,1,0.01,0,0,0,1,0.02,2,0,0,0,0,0,14.68,0,0,0.43,0,0,1,0.01,0.71,1.32,0,0,0,0,2.75
"540230",0,0,0.02,0,0,0,1,0,0,0.25,0.05,0,0,0,0,8,0,0,0,0.01,0,0.01,0,0.03,0.02,0.01,0,0.03,0,0.02,0,0.01,0,0,0.02,0,0.28,0,0,1,295,0.27,0,0,0,0.01,0,0.01,237,1,0,0.06,0,2,0.02,0.41,0,0.01,0,0.26,3,1.23,0,0.01,0.02,0,0,0,140,0.03,0,30,0,22,517.5,17,1,10,0,1067.5
"244707",0.02,0,0,0,0,2,0.01,0,0,0,0.01,0,0,1,1,0,0,0.02,0,0.02,0,0.01,0,1,3,0,0,0,0,0,0.02,0,0,0,0,0,2,0,0,1,2,3,0,0,0,0,0.01,0,0.09,0.03,0,2,0,2,2.13,0.03,0,0.01,0,0.05,0,0.04,0,0,0,0.1,0,0.06,0.05,0,0.02,2,0,1,34.5,0,0,0.01,0,71.17
"322219",4,1,0,14,0.02,0,0,0,0.07,0.05,0.03,0.03,0,28,0,0.01,0.02,0,0.68,0.21,0.04,0,0,0,0.01,0,2,0.02,0.01,0,0.04,0.02,0.48,0,0,0,0.01,0,0.07,0,0.01,0,5,0.02,0,0,0,0,0,0.01,0.06,0,0.06,4,0,3,0,14,0.01,150,0,0.02,0,3,0,0.6,0,0.02,0.02,0,0.01,0.14,0.02,0.09,0,0.02,0,0,0,0
"308873",2,0.04,0,1,2,0.01,1,2,1.27,69.1,51,3.47,0.04,0.05,4,9.44,2,2,5,3.81,0.09,0.1,0.59,9,157.53,2,3,3,5,0.21,0.01,1.83,50.59,0.4,67.25,7,0.09,12.44,5,6,91.21,20,1,3,6,5.38,1,149.18,39,9.6,2,13,184.12,17,5.54,9,0.08,4,19,59,0.05,9,2.64,2.12,0.04,0.43,11,290.97,80.39,4,17,1,5,143,5,19.91,6.14,0.85,0.05,190
"13860",1.35,1,0.6,137,0.05,0.06,46,0,2.78,0.24,7,312,53,72,0,197.12,0.09,0,0,0.58,0.03,1,2.46,0.05,246.29,38,0.03,0.05,49,114,6.01,0,0.02,66,7.26,114,1,0.08,0.01,3.41,0.09,103,0.02,24,2,12.71,0.53,5.35,12,0,0,0.69,0.03,55,0.1,0.03,63,35,34,0,43,710.12,18,0.07,4,0.01,32,103,4.25,13.03,0.03,0.79,0.14,0.03,0.02,0.61,1,426,0.02,0.12
"340615",0.63,98.84,21,76,18,52,9.65,87,74,51,3.69,367.87,33,25,2,80,11,183.55,29,9,47,64,481.59,16.65,24,311,34,17,284.68,11,12,285.14,9,123.64,166,259.11,124.79,20,56,104,16,44,289.26,22,4,39,22,46,344.35,163.33,120.97,186.61,128,2.93,33,0.81,6,31,14,7,3,0.17,5.7,11,0,40,36,31,0.01,8.79,4.36,22.9,1.09,1.69,4.55,0,0,6.27,0,1.04
"175907",7,0.06,57,0.01,0.02,2.46,3,1,4,47.53,1,1,0.26,0.27,4,1,1,15,74.27,1,0.03,2.52,1.72,21,1,8,2,10.98,2.38,1.42,0.01,5,5,1,13,2,0.08,1,5,18,37.05,6,0.17,26.92,0.69,5,5.87,1,22,4.9,23,52,12,19,12.56,54.97,0.35,11.34,3,2,1,3,0.01,0.05,0.02,1,16.75,10,55.3,1.84,0.88,0.05,42.66,3,0,2.05,0,23,0.01,0
"142842",0.02,0,0.01,0.02,7,0,2,0.48,0.01,0,1,0.01,0.12,0,32,10,7,1.55,0.01,0.12,0,0.02,0,115,0.1,0.05,0.01,18,0.01,0.04,0,0,1,0,0,0,0,0,0,0.13,0,0.35,0.01,7,0.01,0.01,0,0.13,0.52,0,2,7,0,4,0,0,0,0.05,0.14,0,0,0.01,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186717",17,2,20,13,7,24,0.03,2,16,27.76,12,15,0.03,47,23,1,30.91,8,17,17,28,87.85,199.05,91.48,1,5.4,28,1.33,9.96,0.01,22.66,4,3,3,0.78,0.02,32,3,20.49,3,0,0,3,0.85,9,0.05,3.02,0.01,47,34,50,0.4,0,0.06,17,0,11.69,0.06,27,0.03,5.67,0,0,5,1.79,11.18,0.01,0.03,0,2,1.6,0,0.06,0,0,0.01,0,0,0,0
"191476",1.85,0.1,0.01,0.01,0.02,5,4,3,1.19,3,1,0.18,1,4,0,0.07,1,0.02,0.02,0.01,0.22,3,1,2,0.01,1,0.16,0,0.03,1,11,0.02,0.13,0.16,0.17,0.89,2,1,1,16.16,0.08,5,0.04,0,0.56,8,14,4.01,0.21,3,0,5,5,1,9,0.01,0.01,0.07,0.13,2.22,0,0.05,2,0,0,4,0,0.06,0,1,0.09,0,4,0,0,0.01,0,0,0,0
"529292",1,1,0.03,0.01,0,9.48,0.53,3.05,0.11,3,5,0.08,0.01,0.08,3,0.04,3,4,32.78,2,0.03,2.67,0.07,341.1,4,4,8,0.07,0.14,0.01,0.02,7,0.84,10.73,255.83,2,1,0.28,2,44,128,8,0.07,0.1,3,0.43,4,18,8,251.71,3,2,4,9,353.5,9,0.05,6,6,15,0.03,1206.8,1.2,0.07,0,2,1,887.41,174,2,6,35.29,2,544,167,76.9,81.75,26,0,4
"149178",0.03,0.19,4,0.21,5,17,0.03,1,5,0.13,0.01,0.03,9,9,1,0.05,4,29,0.01,0.04,12,5,2,0.36,0,6,2.7,0.15,0.01,0.34,8,0.02,1,6,0.07,10,0.75,0.34,7,1,0,0,1.08,0,0.1,0.27,31,3,0.02,32.8,0.01,0.67,1.06,0.03,57,0,0,0.03,0,0,1,0,0.03,0.04,0,0.08,1,0.27,0,0,0.02,0,0.02,0,0,0,0,0,0,0
"174809",51.67,48,152.17,159.55,6.97,11.85,5,24.68,17,1,1,98,2,12.3,95.9,63,0.19,64,37,4,2,29,3,164.66,47,78,1,172.56,72,48,3.16,205,9,7,3,4,0.34,106,0.65,1,0.04,253.8,179.2,21,134.43,12,4,89.98,248,121.5,0.63,106.36,112,216,0.42,13,37,72,102,6.13,5,351.85,41.51,10,0.3,0,28.02,16,0,76,343,0,289,0,0,9,0,0.24,2,0
"114821",0.04,0,0,0,0,0.05,0,0.01,0,0,0.02,0.01,0,0,0,0,0,5.33,0.33,0.22,0,0.02,0.14,20.86,0.24,0,0,0.03,0.03,0,0,2,0.04,0.08,6,0.01,3,1,0.06,0.02,1,0.1,0,1.44,1,0.03,0.01,1,0.04,0.02,0.01,0,4,1,0.03,1,0.02,2,23,4,0,1.73,0.02,0.01,0.07,2.81,0.16,0.05,0.01,1,1,2.16,2.63,0.46,17,0.22,5,0.03,0,76.8
"366752",0.08,1,1,0.26,0.01,0.46,0.16,0.01,0.03,3,0.02,0.13,0,1,0.01,0.24,0,0.02,0.01,1.24,0.15,1,0.07,1.58,0.02,0.22,0.33,0.01,0.03,1,3,2,0.21,1,0.11,1,1,0.13,0.73,3,0.04,0.2,2,1,0.02,2.26,1,0.62,6.71,1,0,0.27,1,0,1,0.01,0.01,0.01,1,0.49,0.18,0,0.07,0.05,0,2,0.02,0.01,0,0.04,0,0,2,0,0,0,0,0,0,0
"345104",35,21,13,4.87,145,0.02,0.75,54,45,1.7,18.57,48,111.55,141.08,0.03,270,0.02,16.53,273,175,15.13,0.93,25,0.09,133.91,22,1,1038.06,7,12.62,6,472.24,854,200.8,5,56,0.51,44,95,0.01,0.07,507.82,351,397.87,36,1,60,8.62,0.01,0.08,0.35,0,16,66,0.54,46,77,130,49,57.27,0.05,1271.7,7,4,3,0.01,315.45,167,0.06,957,439,0,116,0,0,863,1.22,1,1,0
"109807",6,0,0,0,1.27,0.03,0,0.04,0,1,1,0.02,1,0,0,0,0,1,3,0,0,0.05,0.01,0.03,0.06,0,0.01,1,0,0,0,0,0,1,0,2,0,1,0.02,0.26,0,0,0.01,0.05,2,1,0.04,1,0.04,0,0.01,0,0.1,0.03,0,0,0.03,0,0.15,0,0.01,3,0,0.01,0,0,0.22,0.01,0.07,0,2,0,0.07,0,0,0.05,0,0,0.01,0
"215843",0.1,0.44,0.04,0.03,0,0,1,1,0,0.82,1,1,0,0.01,0.13,1,0.06,2,1,1,0.01,1,0.01,2.79,1,0.11,4,0.02,0.01,0.19,0.01,2,0,0,0.03,0.01,0.06,0.39,0.02,1,0,0.01,0.01,0,0,0,1,0.06,1,0.52,0.09,1,0.01,0.01,0.11,0,0.02,0,0,0,0.01,0,0.01,0,0.02,0,0,0.01,0,0,0.02,0,0.01,0,0,0,0,0,0,0
"288325",0.01,0,0,0,0,0.06,3,7,0.03,3,19,0.02,0,0,0.63,1,0.05,8,0.12,0.01,0,0.41,0.05,2,2,1,0,1.19,0.01,0,0,0.25,0.01,0,1.22,0.06,0,0.05,4,15,32,4,0,0.1,0.03,0.02,0.02,4,20,0.84,3,20.53,18,20,1.57,1.27,0,1.07,5,1,0.02,2,0,0,0,0.2,0.01,4,0.48,0.1,0.29,3.25,5,1,15.44,0.02,0,2.25,0.01,1.58
"188818",1,6,6,2,8,2,4,9.41,4,5,19.81,8,1,12,8,24.25,3,0.42,13,1,4,2.68,8,13.44,2,2,18.02,16.93,14,3,6,17.65,9,7,10.08,3,7.58,4,4,16.92,7.92,0.36,3,12.21,2,12.88,1,7,4,2,3,1,3,2,0.32,0.01,11.12,6,7,6,0.04,2,2,0.12,2,8,11.79,2,0.84,1,60.56,1.39,3.62,0.03,0.01,0.11,1,0.17,0.02,0.12
"539107",0.27,0.04,0,10,1,0,0.23,0,0,0.01,0.11,0.18,0,0,0.01,5,0,42,0.04,0.51,0,11,0.01,5,0.05,0,0,156.14,0.04,1,0,1,0.09,0,0.02,1,0.09,0.01,0,11,117.43,4,0,0.8,0,0.04,0.01,0.08,2.62,5.26,0,2,2,0.93,0.05,11,0,0.01,1,4,0.15,1,7.14,0.04,0.02,0.29,0.03,125,103.5,20,0.19,2,6,30,206,19,1,30,0.13,303
"25165",17.98,0.05,0.51,0.02,267.33,0.15,1,29,10,27,13,10,0.12,0.14,16,18.13,43,288.89,2.05,0.76,0.02,0.26,79.66,348.35,523,2,0.15,1006,67,3,0.01,10.1,23,5,6,155,0.01,216,81.68,1,0.05,234,15,385.58,1,5,333.42,61,29,0.02,1.6,293.69,234,222,0.03,2,11,166,61,195.23,0.46,195,2,7.26,3.29,0.01,180,396,1,427,502,0,109,0,0,248,0.05,28.96,19.82,0
"329241",1.84,15,27.13,33,7,13,5,1,2,29,0.04,3,17.86,1,0.48,1,34,2,8,25.18,34,128.8,13.8,2,0.16,3,31,4.48,3,188,10,0.08,2,74.92,2.34,27,8,1.5,9,171.58,1,1,2,3.64,1,6,1,2,0.06,67,36.27,1,4,325.36,18,0.01,0.2,2,42,78,6,1.51,7,4,0.04,20,2.25,0.32,17,58.31,0.02,13.87,11.56,42.77,2.01,0.06,0.23,3,0,0.19
"245916",1,3,0,0.12,0,2,0.02,0.01,0,0.01,0.89,0.06,0,0,3,0.05,0,0.09,0,1.66,0.01,1,0.01,0,0.12,0.07,0,0.01,0.34,3,0.01,0,0.01,0.01,3,0.12,2,0,0,3,4,4.65,0,1,0.01,0.08,0.11,0.02,4.43,0.08,1,3,0.01,3,2.3,0.66,0,1,1,0.01,0.04,0.38,0,0,0,0.1,1,1,0.1,0.64,0.08,3.95,0.01,0.23,2.88,1.92,0,2,3,0.45
"215433",0,0.28,0.01,2.06,0,0.12,0.1,0,0.41,5,0,2,0,2,0.03,2,0.09,0,0.03,1,2,3,0,0,0.06,2,3,0.03,1,1,5,0.07,0.01,9.91,0,0.04,10,0.01,0.01,0.04,0,0,0,0,0.02,0.03,0.05,0,1,0.21,0,0,0.02,1,1,0,1,0.02,0,0.05,0,0.01,2,0,0,2,0,0,0,0.04,0,0,0.02,0,0,0,0,0,0,0
"210965",0.02,0.05,0,2,0.01,0.02,1,1,1,0.01,0.01,0.13,0,0.02,0.03,0.45,0.43,2.73,0.01,0.03,3,2,0.22,1,0.12,1,0,1,1,1,3,0,0.01,3.12,0.03,1,2,0.01,0.02,0.02,0,0.05,0.04,0.12,2,0.08,0.39,1,0,0.01,0,3,0.02,0.64,0.02,0,1,0.01,0.24,0.01,0.01,0.01,1,0.01,0,0.01,1,0.58,5,1,0.03,0,0.02,0,0,0.01,0.1,0.04,0,0
"182122",1,1,0.26,1,0,3,0.14,0.61,1,1,1,0.37,0.08,2,6,0.04,0.49,1.57,2,1,2,0.12,1,2,1,12,6,0,2,0.08,3,0.2,0.08,3,0.8,0.61,1,0.92,10,1,1.53,0,1.27,0,2,2,1,1,0.34,8.96,0.47,0.74,6,0.15,24.2,0,0.32,0.02,2.52,0.23,0.05,0,0,0,0,0.65,0.03,0.01,0.05,0,1.33,2,0.01,0.05,1,0,0,0,0,16.29
"300644",0,4,32,1.57,3.45,0.64,17,0,0,0.69,0.03,0,13,4.27,40,6.02,1,0,0.01,0.61,10,2,0.04,0.01,0,0,0.34,0,0,0.66,0.01,0.13,0.16,0,0,0,0,0,0.1,0,0,0,32,0.02,0.01,4,0,0.01,0,0.02,0.01,0.05,0,0,0,0,0,0,0,0,2,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469873",0.38,10,8.81,0.06,0.01,0.01,0.02,0,1,0.02,0.01,18,0.04,0.23,0.02,0.05,0,2.67,3,127,0.06,3.27,0.07,5,0,1.8,19,0.08,0.57,0.06,0.01,31,0.05,0.63,0.11,0,121,0.07,0.01,0.01,0.05,0,0.4,0,0,0.01,0,0,0.05,0.12,0.21,0.23,1,0,0.45,15,0.28,0.24,0.02,3,2,0,0,2,0.01,3.84,25,0.95,0.01,0,0.02,0.01,0.2,0.02,0,26,0,0,0,0
"98939",0,0.01,1,0.01,0.01,1,0,0,0.01,0,0,0.02,0,1,0.01,1,2,0.03,0.14,2,0.42,0.02,0.01,3.4,0.01,0.02,1,0.03,1,0.02,3,4,2,0.21,0,0,0.11,0.01,0,0,0,0,0,0.01,0,0,0.01,0,0.02,0.01,0,0.02,0,0.01,0,0,1,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182894",0,0,0,0.03,0,2,1,0.01,1,0.06,1.24,0.01,0,2,0.16,0.03,0.12,3,0,0.02,1,0.04,0.01,0,0.03,1,0,0.01,0.13,0.05,0.02,0,0.01,0,8,0,0.03,3,0.01,2,0,0.11,0.01,1,0,0,0.56,0.03,0.28,1.25,0,0.44,0.35,0.02,5,0.03,0.01,0,0.04,0,0,0,0,0,0,0.02,0.07,0,0,0.04,0.01,0,0.09,0,0,0,0,0,0,0
"352852",0.07,0.18,0.49,6,0.46,4,0.02,1,6.67,0.32,0.86,2,6,7,5,1,2.08,14.24,6.46,2,1.2,0.07,0.09,0,2,15,7,1,1,7.19,1,0.04,0.47,7,1,0.1,10.9,1,6,1,1,0.03,0.03,4,1,0.7,9.71,0.06,0.31,3,2,0.7,2.83,0.06,4,0.07,2,0,3.47,1,2,0,0,0.65,0,1,0.46,0.01,0,0.02,0.78,2,0,0.27,0.47,0,0,0.01,0,0.19
