"","ESC.1.15.OPR.279514","ESC.1.24.OPL.279654","ESC.1.34.OPR.279524","ESC.1.33.OPL.279468","ESC.1.9a.OPL.279644","ESC.1.28.OPR.279603","ESC.1.62.OPL.279669","ESC.1.53.OPL.279544","ESC.1.45.OPL.279704","ESC.1.28.OPL.279617","ESC.1.34.OPL.279562","ESC.1.42.OPL.279703","ESC.1.49.OPL.279522","ESC.1.72.OPR.279523","ESC.1.61.OPR.279506","ESC.1.45.OPR.279442","ESC.1.65.OPL.279620","ESC.1.55.OPR.279483","ESC.1.60.OPR.279487","ESC.1.71.OPR.279471","ESC.1.35.OPR.279455","ESC.1.68.OPR.279573","ESC.1.20.OPL.279671","ESC.1.23.OPL.279686","ESC.1.44.OPR.279527","ESC.1.63.OPL.279420","ESC.1.37.OPR.279696","ESC.1.47.OPL.279646","ESC.1.49.OPR.279650","ESC.1.26.OPR.279484","ESC.1.43.OPL.279611","ESC.1.53.OPR.279665","ESC.1.1.OPR.279601","ESC.1.65.OPR.279502","ESC.1.26.OPL.279470","ESC.1.17.OPR.279511","ESC.1.29.OPL.279486","ESC.1.55.OPL.279670","ESC.1.48.OPR.279680","ESC.1.71.OPL.279661","ESC.1.61.OPL.279525","ESC.1.43.OPR.279635","ESC.1.50.OPL.279499","ESC.1.69.OPL.279699","ESC.1.38.OPR.279528","ESC.1.56.OPR.279444","ESC.1.62.OPR.279652","ESC.1.17.OPL.279551","ESC.1.19.OPL.279430","ESC.1.22.OPR.279421","ESC.1.32.OPL.279633","ESC.1.72.OPL.279581","ESC.1.51.OPR.279561","ESC.1.20a.OPL.279437","ESC.1.30.OPL.279456","ESC.1.48.OPL.279572","ESC.1.59.OPR.279629","ESC.1.5.OPR.279659","ESC.1.24.OPR.279606","ESC.1.44.OPL.279532","ESC.1.64.OPR.279439","ESC.1.30.OPR.279564","ESC.1.47.OPR.279560","ESC.1.50.OPR.279637","ESC.1.20.OPR.279692","ESC.1.39.OPL.279608","ESC.1.51.OPL.279500","ESC.1.60.OPL.279582","ESC.1.64.OPL.279491","ESC.1.46.OPL.279623","ESC.1.56.OPL.279540","ESC.1.33.OPR.279647","ESC.1.1.OPL.279586","ESC.1.58.OPL.279556","ESC.1.37.OPL.279622","ESC.1.40.OPL.279667","ESC.1.46.OPR.279457","ESC.1.31.OPL.279464","ESC.1.19.OPR.279460","ESC.1.52.OPR.279589"
"469832",57,1,0,0,3,0.01,0,0,1,0,0,1,1,0,0,0.01,0,0,0,0,0,0,0,0,1,0.01,0.01,0.03,0,0,0,14.7,0,0.01,0,0,0,2,2,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0.08,0,0.01,0,1,0,0,0,0.02,0,1,1,0.01,0.01,0,0,0,0,0,0,0.06,0,0,0,0.13,0.01,0.01
"15555",1,1,4,1,23.61,1,1,3,1,2,12,3,0.04,1.85,20,1,2,0.52,5.16,2,29,1.68,1,0.49,0,27,10.58,0.11,4,3,1,1,7,1,0.56,0.84,0.11,1.77,2,5.47,6.4,0,0.01,2,0.04,2,1,1,3,0.02,1.11,0.28,0,0.68,0.04,43.48,11,7,4,1.57,26,0,0.67,0.01,0.29,4,0,4,30,3,1.17,2,0,1,3,1,0.02,8.02,1,14
"470213",0,4,1,1,1,2,1,0.06,0.13,0.02,9.7,0,0,0,7,1,4,0,1,0.01,0.11,1,0.04,1,0,1,0.01,0,0,0,0.01,0,0.01,0,0.01,0,1,0.01,0,0.21,6,0,0.01,1,0.07,0.03,1.65,0,0.01,0,0.2,0.01,0,2,0.02,0.24,0.08,0.01,1,0,4,0,0,0,0.07,0,0,0.46,4,0,0.15,0.02,0,0.01,1,0,0,0.01,1,0.02
"88701",0,0,0.01,0,0,0,0,0,0,0,0,0,1,16,0,0,2,0,3,26,0.01,0,0,3,0,0,3,0.01,0.01,0,0,0,17,0,0,0,0,0,0.02,23,0,0,0.01,0,0.01,0,0,1,0,0,0.01,5,0,0,0,0,0,0.01,0,0,3,2,0,0,0,0,0,1,4,0,0,0,0.01,0,0,0.04,0,17,0,0
"39443",1,9,0.02,4,0.22,1,0.19,20,7.47,3,0.05,6,1,14,0,0,1,20,1.27,13,36.52,25.02,0.01,1,2,0.04,15,25,67.37,49,9,12,6,1,56,9,12,0.09,7,4,0.39,46.22,9,4,10.9,5,0.01,11.29,7,4,2,2.35,3,0.01,4,0.02,0.01,19,0.29,0.43,4,7,16,8,0.06,7,6,1,26,9,12,0.53,10.63,0.02,3,10,7,123.07,1,32.59
"236512",0,0.02,0,0.01,0,6,0.01,0,0.1,0.13,0.02,0,0,0.01,7,0,1,8,18,0.06,0.01,0,0.01,2,0.32,0,0,0,0.02,0,1,0,2,0,0,0.02,0,3,0,0.04,2,2,1,0,1,11,5,0.08,0.18,79,5,0.01,0.05,0,0,0,0.01,0.01,0.01,0.05,1,0,0,0.13,0,0.09,0.03,4,1,0,0,0,0.01,0.07,0,1,0.04,0.42,0.01,0
"74407",0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,9,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245523",0,0.01,0,0,0.01,11,0,0,0,31,0.03,0,0,0,0,0,0,0,22.85,0,0.01,0,22,108,0,0.01,0,3,0.01,0,0,1,0,0,0,0,0,0,0,0,0.07,0,0.01,0,0.02,2,0,0.01,0,0,0,0.02,0,5,0,0,0,0.02,0.07,0,8,0.02,0.02,2,0,0,0.01,4,3,0,0,0,0,0,0,0,0,0.42,0.03,0.01
"270649",0,0,1,0.02,0.44,2,0,2,4,0,1.31,0,0,0.01,0.02,2,0,0,0.33,1,0,0,0.05,0,0,4,0,0,0,1,1,0,0.03,0,0.08,0,0.01,0,0,0,0,0,0,0,0,0,2,0,1,0,0.01,1,0,0,0,2,0,1,1,0.01,1,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199421",42,0,1,0,0.09,0.01,0,2,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,1,1,0,0,0,0,0,0,0.33,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
"353985",2,0,0,0,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329096",0,0,0,0.01,0.25,0,0.01,0,0.01,0,0,0,0,0,0.03,1,0,0,0,0,1,0,0,0,0,0,0.01,1,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524245",0,0,0,0,1,2,0,0,0.01,0,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1,1,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292424",56.37,5,65,22,74,52,17,12,31,29,81,12,73,17,16.18,42,6,2.08,12,16,8,29,2,0.47,0.17,74,16,17,131.46,27,7,2,83.21,5,28,1.81,3,12,17,3,2,0.02,3.02,17,4.56,3,4,4,0.05,0.04,7,20,0.12,36.08,39,69,13,4.03,5,8.06,2,23,6,1,12.15,2,2,0.05,4,3,2,8,2,2,10,4,2,0.03,6,1
"484401",0.05,42,23,17,3.87,18,1,4,65,1.63,3,0.05,1,14,10,71,3,1,4,15,10,0.03,3,5,3,21,3,12,3,1.93,163.6,0.01,49,0.29,0,1,13,23,2,29,0.01,3.98,48,0.01,4,0.05,3.44,0.05,17,1,184,34,7.87,1,0,138.2,5.13,0.04,1,0,1.25,10,8,0.1,0,8,1.11,5,1.35,3,0,4,78.25,110.18,0.15,21,1,481,4,0
"148099",20,150,46,5.73,850,28,9,0.18,13,8,33,12.55,25,5,1,14,0.47,1,4,20.69,3,19,92,25,0.03,235.25,18,2.12,14,8,2.57,7,69,6,10,70,4,4,7,1,0.07,7,0.08,10,0,6.06,4,84,103,7,5,8,1,90,19,23.83,3,38,78,4,1,14,0.24,0,439,0.05,0,2,3,0.01,2.13,2.64,8,1,3,0.25,0,9.09,117,1
"255669",0.29,0.09,0,4,0.01,0.01,1,0.75,0.02,0.08,0,0.61,0.03,3,3,0,1,0.88,0.06,14.41,4,0.1,0.1,4,0.1,0,2,0.37,0.19,1,3,4,7,0.06,0.08,8,0.01,2,3,3,8,1,3.22,2,0.07,0.07,20.28,2,0.08,5,0.02,5,0.01,0,0,0.01,4,0.13,0,0.12,0.01,0,1,2,0,1,1,1,0.06,8.01,0.26,3,0,0.4,2,4,5,1,0,1.83
"244304",28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
"518865",24.86,43,22,485.77,0.02,21,174,31,84,4,17.85,12,38,211.45,96,0.22,34,84,0.32,5,205,71,165,54,103,0.22,125,255,73,206,214,133,12,27,221,181.24,269,113,53,40.16,118,59,183,22,112,57,333,25,148,193,14,10,753.55,3,321.67,0.52,53,2.12,32,302.89,0.03,99,262,373,0.02,113,397,7.66,2.65,73,64,89,7,378,102,11,154,45,14,70.05
"15241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563047",0.01,2.84,1.13,1,0.01,1,27,1,1,0.68,0.1,2,2,21,8,0,2,0,0,32.43,8,2,3,0.22,3,0,5,4.1,8.95,12,0.39,1,1,1.45,7,0,12,0.21,4.53,1.29,0.61,1,0.05,3,7,10,11,0.07,0.16,0.35,37.38,6,3,1,0.43,0,0.51,0,2.47,8,0,0.02,0.12,0,0,0,0.04,0,0.01,0,6,0.53,0.01,0,7,0.08,0,0.26,0.56,11
"470738",2.22,22,365.92,27,0.93,92.63,388,6.45,9,5,1,13,168,43,32,6,97,42,0,145,79,96,89,2.41,411,1.02,78,424,233,5,90,0.05,285.05,43,4,4,570,146,197,125,25,121,357,137.03,541,214,282,241.01,1629,263,356.11,17,713,5,213,18,14,0,1,229,0.09,259,352.25,217.22,0,213,635,0,1.04,0,176,0.08,22.98,357.66,151,3,0.3,822.69,271,0
"29328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0.2,0,0
"147281",0,0.01,1,0,0.42,2,0,0,2,0,0.25,0,3,0,0,1,0,0.01,0,0,0.01,1,0,0,0,0.18,2,1,1,0.05,1,0,0.01,0.05,3,1,0.02,0,0.02,0,0,0.07,0,0.01,1,0.05,0,0.02,0.01,0,1,0.01,0.07,0,1,2,0,0,0.03,0,0,0.52,0.06,0,1,0,0.02,0,0,0,0,0,0,0,0.03,0,0,0,0,0
"221384",0.11,2,0.12,8,0.01,12,6,7,0.01,0.07,0.04,1,0.33,4,1,0.24,0.89,1,0,7,5.78,1,15.15,0.06,0.13,0.13,4,0,0.03,0,1,1,7,5,0.01,0.74,29,1,1,2,0.02,0.92,4,3,0,0.02,4,0.01,0.63,7,1,1,0.02,5,0.07,4,1,0,65,1,0,0.01,0,1,0.01,7.4,0.03,0,0,0.35,0.15,2,0,16,1,2,0.02,0.01,1,0.85
"242796",1,2,2,0.01,0.02,1,0,1,0.04,2,2,0,0,35,0,0.1,7,0,0,43,0.22,0,0,0,0.01,0.54,0,1,0,0.01,0.12,0.01,2,0,0,0,1,0.03,0,0.04,0,0,1,0,0.34,0,0,0,0.05,1,0.07,0.06,0.02,0.08,0,0,0,0.03,0.02,0,0.01,2,1,0.01,0,0,0.03,0,0.06,0,0,0,13,0,0,0.03,0.01,0,0.02,0
"83993",0,1,8,0,3.79,0.05,0,0,0.27,1,11,0.01,3,3,0,3,1,1,0.01,2,0.02,2,0,0.03,0,3,0,1,0,0,1,3,0.38,8,0.04,0.16,0.03,0,0,1,0,0.01,0.02,0,1,0,0,0,0,0,1.1,1,0.33,3,4,3,0,0,0,1,0.02,3.43,0.04,0,0,0,0.02,0,0.03,0,0,0,0,0,0,0.02,0,0,0.06,0
"14156",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0.03,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.2,0.01,0
"407576",0,0,0,0,0,0,1,0,0,0,0,0.01,3,0,0.04,0,0,0.43,0.05,0,0,0.01,0.01,6,0,0,0,0.02,0,0,0,0,0,8,0,1,0.01,0,0,0,0,10,0.01,0,0,0,4,30,0.01,7,0,0,0,0,0,0,0,0.03,0,5.05,0,0.03,0,0,0,0,0,0.01,0,1,0,0,0,0,0.02,0,1,0,0,0
"553964",0,0,0,0,0.28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156052",0.13,0.28,0,4,0,2,1,1,0,0.02,0,0.01,0,2,0.19,0.05,0,2,0,3,4,0,0.03,0,0,0.04,0.07,0.03,3,0.02,0.07,0.02,1.27,0.01,0,0.04,0.01,0.08,8,0.39,0.15,0.01,0,0,0,1,0.02,16,0.03,0,0,10,0.01,0,0,3,0.01,0,2,0,0,0,0.03,0,0,0,0,0,0,0,1,0.01,0,0,0.01,0.02,0,0,0.03,0
"154106",0,0,0.04,0.24,0,0,2,0.03,0.07,2,0.01,2.79,1,0.02,3.65,0,2,0.1,0,0.02,7,1,3,0,1,0,2,6,0.54,2,2,0.08,0,3,1,0.01,3.25,1,0.48,0.01,3,0.01,1,0.2,5,0.1,5,0,1,0.26,0.26,0.01,1,0.01,1.13,0,1,2,0,2,0.12,2,4,5,0.02,0.25,2,0,2,0.01,1,0.01,0.1,0.09,1,0.07,1,2,0,0.03
"148123",4,15,0.09,10,0.04,4,78.24,6,0.06,5,0.01,41,12,1.35,19,0.24,0.59,4,0,0.05,4,4,31,0.08,7.86,0.07,21,53,21,10,4,150.93,2,4,2,21,20,16,9,2,10,59.42,6,3,3,10,4,12,122,5,0,4.65,17,0.56,3,3,6,0.13,8,1,1,8,35,15,0,23.62,19,0.01,0.05,0.07,12,5,0.01,4.34,16,1,2.07,0.02,9,1
"525269",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.02,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,6,0,0,1,0,0,0,0
"252679",0,0.01,1,0,0,2,0,0,0.04,0,2,0,1,0,0,1.71,0,0,0.01,0,0,2,0,0,0,1,0,0.01,0,0.01,0,0,0.01,0,1,0,0.03,0,0,0,0,1,0,0,0,0,0,0,0,0.01,1,0.01,0,1,1,2,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517535",0,0,0.01,0,0,0,0,0.01,0,6,4,0,0.03,0,0,0.23,0,1,1,0,0,0.01,0,0.05,0,3,0.01,0.01,2,1,0,0,0,0,1,0,0,0,0,0,0,0.01,0,0,0,0.03,0,0,0.02,0,0,0,0.22,0,2,4,0,0,0,0,0.04,0,1,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0,0,0,0,0
"190872",24,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,0.01,0,0,1,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.02,0,0,0.11,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
"204845",0.12,0,0.01,0.03,0.44,0.05,0.01,1,1,0,0,0.01,0.02,0,0.03,2,0,0,0,0,1,0,0,0,2,0,0.06,11,0,0.01,0.08,0.02,0,0.01,0,0,0,0.02,7,0,0,0,0,0,15,0,0,0,0,0,0.2,0,0.37,0,0,2,0.01,0,0,18,0,0.03,0.14,0,0,0,0.03,0,0,0,0,0,0.01,0,0,0,0,0.2,0,0
"22981",0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,5,0,0.01,1,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554647",1,0.85,37,4.09,0.18,1,0.04,8,1,7,17,11,1,0.85,0.55,0.25,49,8,0.12,2.36,11,17,6,25,0.1,0.19,11,7,0.2,1,3,5,4,28,1.67,2.12,3,0.12,10.99,0.02,3,3,7.38,27,19,0.06,0.01,0.03,0.01,0.03,84.36,0.1,28,0.02,1.73,0,2,0.11,12,0.12,0.01,0.73,3,6,0,0.56,17,0.15,0.15,1.41,0,37,0,0,0.11,2,0.18,0,0,6
"370431",0.07,28,68,32,0.25,29,4,12,3,31,57,11,35.74,11.79,69,1,10,10,12,12,49,20,21,31,56,3,21,51,266.88,98,19,7.88,27,72.4,111,20,20,9,93.73,7,27,5,6,31,20,38,14,16.08,10,32.31,211.04,87.59,25,5,6,0.48,96,87,27,0.29,67,3,23,16,2.05,177,10,14,103,24,0,35,1.91,27,21.94,56,39,487.53,5,87
"459421",0,0,0,1,0,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.03,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0.33,0,0,0,1,0,0,0
"95713",0,0.22,1,3,0.44,2,0.01,1,2,0.03,8,0,0.02,3,0.04,2,0,0,0.01,0.3,2,2,0,0,0.01,1,0.01,0.26,2,0.18,1,0,0.45,0,0.02,0,0.03,1,0.01,1,0.2,0,0,0,0,1,0,0.02,0.03,0,0.08,6,0.03,1,3,2,0.01,0,0.22,0,0,0,1,0.02,0,0,0.04,0,0,0,0,0,0,0.05,0,0,0,0,0.02,0
"484462",0,2,0,0.01,0,0,0.03,0,0,0,0,0.06,0,0.02,2,0,0.03,0.42,0,1,1,0.01,0,0,0,0,0,0.01,0,0,0.08,0,0.02,1,0,1,0,0.16,0.01,0,5,0.02,0,0,0,0,0.06,1,0,0,0,0,0,0,0,0,2,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,1,0,0,0,0.01,0,0,0.02,0
"330861",0,0.71,0.12,10,2,3,0.03,0.17,1,0,1,1,1,0.01,5,0.09,0,0,2,0,1,0.01,0,0.43,0,4,0.1,4,0.04,30,0.02,0,0.07,0.03,99,0,66,0.02,0.02,1,0,0,0,0,0.01,0.01,0.02,0,0,0,0.03,2.02,0.01,0.01,0.01,0.01,0.03,0,0,0,0.07,0.57,0.52,0,0.11,0,0,3,0.02,0,0,0,0,0,0.01,0,0,1,0,0
"3931",0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,7,0,0,0,0,22,0.01,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.02,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0.08,0,0,0,0.29,0,0
"174693",0,0,1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2176",1,0,0,0,0.02,0,0.01,0,0,4,0,0,0,0,1,0,0,1,3,0,0,0,0,61,0,0,0,0,0,0,0,0.01,0,0.22,0,6,0,0,0,0,1,3.23,0,0,0,0,2,0.02,0,0,0,0,0.03,0,0,0,0.01,3,0,5,0.02,0,0,0,0.03,0,0,0.09,0.12,0,0,0,0,0,0,0.01,0,0,0,0
